sample_id	aDC	Adipocytes	Astrocytes	B-cells	Basophils	CD4+ memory T-cells	CD4+ naive T-cells	CD4+ T-cells	CD4+ Tcm	CD4+ Tem	CD8+ naive T-cells	CD8+ T-cells	CD8+ Tcm	CD8+ Tem	cDC	Chondrocytes	Class-switched memory B-cells	CLP	CMP	DC	Endothelial cells	Eosinophils	Epithelial cells	Erythrocytes	Fibroblasts	GMP	Hepatocytes	HSC	iDC	Keratinocytes	ly Endothelial cells	Macrophages	Macrophages M1	Macrophages M2	Mast cells	Megakaryocytes	Melanocytes	Memory B-cells	MEP	Mesangial cells	Monocytes	MPP	MSC	mv Endothelial cells	Myocytes	naive B-cells	Neurons	Neutrophils	NK cells	NKT	Osteoblast	pDC	Pericytes	Plasma cells	Platelets	Preadipocytes	pro B-cells	Sebocytes	Skeletal muscle	Smooth muscle	Tgd cells	Th1 cells	Th2 cells	Tregs	ImmuneScore	StromaScore	MicroenvironmentScore	subtype_label
TCGA-HZ-8002-01A-11R-2204-07	0.215371445624035	0.111851348256155	0.0535748832385433	0	0.0178877671241454	0	0.00342173841558301	0	0	2.54401415445871e-18	0	0.0149479814282528	0.00316448347246788	1.8949990352584e-18	0.0814835846740391	0.0944140514967901	0	0.00113278990679388	0.00358056638781886	0.0177077795100497	0.0775027738844741	2.16826988707011e-18	0.164452864843457	0	0.203932697143528	0.050461576895408	0.0141000232697177	0.374837858908548	0.0912622559473445	0.010397447771968	0.0107893544118325	0.0341040689235217	0.0118751821748759	0.0491654844271119	0.0193727990525445	0.00529973934360199	0.00824646373494546	0	0	0.0050146453557382	0.0278554286343372	7.45973621129734e-18	0.341302935756583	0.0201557714487372	1.90852135712036e-20	3.58417264186297e-18	0.0101918113733276	5.38280242787371e-05	1.10286327279277e-17	0	0	3.71829630824916e-18	0.0639826027332842	0	0.000176965843054253	0.0102345187813041	0	0.00275341682072088	0.00877027025511877	0.0669785865631722	0	0	0.0246329154394877	0.0142046743223991	0.0760279237153231	0.196643409642078	0.272671333357402	MCD-high
TCGA-HZ-8003-01A-21R-2204-07	0.284318572612645	2.47384619051791e-20	0.0406314437190379	0.0502952711464135	0.0312077181672314	0.00446923015885774	0.02570744316876	4.50992960693671e-19	8.1471076138399e-19	1.39044559094807e-19	6.63824536151348e-21	0.0159723136307765	0.0105870115563991	2.07293832319846e-18	0.0486018187175284	0.0696917248537188	0.0515291261535931	0.000423841511724711	3.14340620896715e-18	0.0129531314415048	0.0103694046633982	1.51826553890492e-18	0.182850293653455	0	0.135839335276829	0.037464448855957	0.00866535433378591	0.22188003681944	0.045001943696606	0.0149915664759837	1.00550062361413e-18	0.0952480569775849	0.0538765074595631	0.0570819383323373	0.0240220187909007	2.5020664311932e-20	0.0118575457564985	0	0	1.48360580203251e-18	0.0311335783380768	0	0.423181196253616	0	0	0	0.00985383614446167	0.00110403273184272	0	0	0	0.0106708024620769	0.0812667197178759	0.0120653974157666	0	6.9804443879736e-18	1.0097038898923e-17	0.00997225051812514	0.00578572490515971	0.0191545266784467	0	6.85724637091397e-19	0.0383113104569324	0.0226563228045554	0.1538189353714	0.0731043699701138	0.226923305341514	MCD-high
TCGA-HZ-8005-01A-11R-2204-07	0.181917361151747	0	0.139022952737449	0.0291299475062241	0	0.00885446305533406	0	0	0	0	0.00582305650993622	0	0.00223987957672695	0	0.00718370417843803	0.0402961335985378	0.0260125506442614	0.0337552061315352	0	0.00668364640635883	2.41859268364805e-18	0.00135449967021623	0.400121895813586	1.14238606639242e-20	0.109984946151487	3.22584704722619e-20	0	0.0333076540428907	0.0978485114311516	0.113237843102682	0	0.0589962244300951	0.0401742169251782	0.0250497404272443	0.0188815492399358	6.96771723000372e-21	0.00365748983632038	2.32027474699313e-18	0.0335299506498953	0	0.0316484206056911	1.4816909714137e-18	0.302947162901105	0	0.0119206532642603	8.48827402695362e-19	0	0	0	0.0347018226027109	0	0.00929157368807819	0.201032131334346	1.73526897815938e-19	0	1.12749680895547e-20	4.09814645271092e-19	0.0274821368641383	0	0.0965685374221689	1.52963639330257e-18	0.0983423681835557	0.157820661819596	0.00867213760290007	0.0977961919056807	0.0549924730757435	0.152788664981424	MCD-intermediate
TCGA-HZ-8315-01A-11R-2404-07	0.178715309310814	0.00293148554768674	0.0979434603465667	5.2013410419034e-19	2.85105082158834e-18	0.00433701021329007	6.72415192421825e-21	0	0	0	2.13283296205517e-19	0.00444300258774074	0.00842924662043824	0	0.0404499839729473	0.058314350769519	2.47974895755296e-20	0.00896793645993975	0	0.0125626158650849	0.00338147616122533	0.000749523923347851	0.363501974453849	0	0.141895381422079	0.0287974706645128	0	0.231223705182556	0.135848008952991	0.0455404552009708	3.11093505416032e-19	0.0433194269342643	0.0235607632792567	0.017668568843478	0.00570751216297583	0.00298090831292879	0.00904789524720522	0	2.84164973043053e-19	0.0215938786159582	0.0176825124388418	1.00158502828252e-18	0.351106670943611	3.29402902192319e-18	3.94598252837951e-18	0	0.00274467586836173	0	7.17008311163772e-19	0.0103107229680226	5.90532763549631e-18	4.45206262750398e-18	0.0707699771005251	0	0	8.19015552543841e-18	0	0.0106084278713085	1.2046433942183e-19	0.0336664177626186	5.53801465167106e-18	0	0.0107308807592311	0.0191971128190434	0.0563097292748369	0.0741041715654956	0.130413900840332	MCD-high
TCGA-HZ-8317-01A-11R-2404-07	0.078215729322926	0.00957139749772393	0.0342722029089444	4.41393318160299e-18	3.88486970063399e-18	0	0	0	2.31543523895536e-17	0	2.81365039351827e-19	7.05578900582328e-19	3.47538562852211e-18	3.56654647527062e-18	0.0333514698787935	0.0651137865169239	0	0.0156689530183029	0.000608708673617785	0.00242952499714522	0.0942093831686008	0	0.36302798951782	4.20994391572973e-19	0.174463030188119	0.0323256077347815	0.0107181449066404	0.386847336915663	0.148333917191497	0.0637674135238898	0.0274983801621499	0.0062073087280065	0.0119558364666606	0.00529839758220178	2.96746760247693e-18	0.0123672935711625	6.85193052336225e-21	0	0	0.00736492976140478	1.51629157829839e-17	0	0.369235966797147	0.0370417866952274	0.0149751604987836	0	0.000655314451224093	0	8.23062057560001e-18	0	2.12360561754527e-18	6.46644787575631e-18	0	3.73373712063254e-21	0	0.0738406755183111	0	0.0328815097289418	0.010202140832407	0.0975702526600093	0	2.32743405404075e-19	0.0516659955633571	2.28770289402322e-19	0.00575788915010117	0.139121905427222	0.144879794577323	MCD-high
TCGA-HZ-8519-01A-11R-2404-07	0.266178460494888	0.0391656754778745	0.0418520719728505	1.56492858301461e-18	0.00737764007839618	0	0	1.07604801318132e-18	3.56301003043674e-18	5.23962981587002e-18	0.00170197806176948	0.0468834534638392	0.0126955618345153	2.72916339440043e-19	0.0395912909432375	0.109620700981079	0.0526904383723117	0.00364550378408148	0.00269955660701507	0.00708217072020462	0.063275543425363	0.00929805389479193	0.154735533478498	4.73615190762975e-21	0.308164294617569	0.0358791547729845	0.00449917553890465	0.28795250804087	0	0.00704803983202547	0.0105706050318524	0.0248137013371576	0.0206461433930237	0.0323599198060044	0.0216998705553004	0.00197866130928615	0.011073550612543	0	0.0121579603380236	0.0401341090749102	0.00132185532952103	2.34676808232931e-18	0.00949234251616473	0.0184082896213732	0	2.80329460214107e-18	0.0773004949701299	0.000564246408525181	2.87773554257931e-18	0.0157350092459709	2.14936769474359e-17	0	0.103250666799222	0	8.69123399599812e-19	0.0683767841337524	3.19705849612731e-18	0.00565122796626142	0.00402530436346811	0.139861290397161	1.08032663366172e-18	0.000726217926199515	0.0154008319169798	0.00166967030623717	0.0744422344728933	0.205302756760403	0.279744991233297	MCD-high
TCGA-HZ-8636-01A-21R-2404-07	0.17942363025441	0.000596120529342374	0.112112715778068	1.79564049629184e-19	0.0351712923922766	0.00274125581097904	3.69711694890085e-22	0	0	0	0	2.3969042377503e-19	2.60157015566545e-20	1.02627671571296e-18	0.0867446516760568	0.0989122300734465	0.0200748259784618	0.0171542185303689	0.00247145775199163	0.027554636641964	0.00559970767689813	0	0.382275438510889	6.97090671745178e-20	0.127885733890098	0.01038165716605	0.000180538670984551	0.160829074339405	0.22507806870543	0.0498801012130543	1.52740341899739e-19	0.0339980414421845	0.0195468470947823	0.0124068660440521	0.0180127771174049	0.0028099872325503	0.00513949555448273	0	0	1.24964714929493e-18	0.0539967387523116	1.04556841542393e-18	0.290101368612218	7.65502487903494e-19	0	2.54317172953502e-18	0.00544281470746844	2.05293889557034e-21	0	1.6707825966399e-19	4.46491306682681e-18	3.88107511969693e-18	0.142999298276534	6.58980521931736e-19	6.68048594218195e-19	5.10673432863095e-18	0	0.0205197432525984	0	0.0511207169086945	2.44906792849731e-18	0.00998889745262185	0.0194911352711618	0.0182601974269446	0.0890414626359101	0.0670407810481695	0.15608224368408	MCD-high
TCGA-HZ-8637-01A-11R-2404-07	0.390382475031883	0.0038182182904095	0.0302924535585309	0.241930986779607	0.0486359927290318	0.0338281768253888	0.06567445209062	0.00524224197448682	0	0	0.00663531845329152	0.0460990691799131	0.0437323728909159	0.00510356965047001	0.0940573006314816	0.0506735062348845	0.13964604069227	0.0245691766215186	6.33764784230974e-19	0.0330751804898	0.0140319591114988	0	0.161093358705679	6.72239889618069e-21	0.126150244646241	0.0237132815233681	0.00357546554143345	0.113679715004909	0.14655379098354	0.012233985724745	0	0.191292526900567	0.108276458061012	0.0853569759113367	0.0261423126017801	3.24648612478756e-20	0.0216788623452278	0.0703431125289439	3.40279344668682e-18	0.00532830143690321	0.0561658174850696	0	0.133003080956639	0.00113074507056679	1.02117596189827e-18	0.010306355925175	0.00698149708766154	0.000484013834206142	0	0.0161855759131153	2.88102351746263e-18	0.110526195012144	0.0530245906121446	0.00657498643962168	0.00990622570786118	0	0.00241065344934213	0.0115665644289593	0.00341717008897069	0.0527072491178258	7.78805457422398e-21	0.0241954022597495	0.0720330755105107	0.0524085378113701	0.400288099496953	0.0720002110240749	0.472288310521028	MCD-intermediate
TCGA-HZ-8638-01A-11R-2404-07	0.0183332440274854	0.000362520089986058	0.0352168846452733	4.93820977553538e-18	1.86260509058579e-18	0.00252064045856029	0	7.38820149357438e-19	0	6.73392507551629e-18	1.22310219224118e-19	0.0107640972200869	0.00990757172953797	0	0.0230900572724597	0.0291793918570694	1.11920952820304e-18	0.0154431441960469	0.00257251210689956	0.00351126069564265	0.0242309428553417	2.81510681247656e-19	0.387838816938653	0	0.139462812478603	0.0213073977532727	0.0148078353158572	0.199300662392404	0.103359089393821	0.0419011441941772	0.00632756708227794	0	8.77279432915763e-20	0.0138704149969558	0.00975089232429526	0.0114588902919266	0	8.11740345435358e-18	9.12658637390111e-20	0.0255414628795794	4.46612343750946e-20	0	0	0.0104048315858169	0.0187200348997526	3.12502683278439e-18	5.2284275950883e-05	0	0	3.69450948205137e-18	7.12115812776453e-18	1.62570367831173e-18	0.0073324615919009	0.0079342359718405	0.0105707331808943	0.0703269041358898	2.18099474194429e-18	0.0228730466377854	0	0.171021080421573	1.999737952997e-17	1.07779337483895e-17	0.108643973537544	2.96341809478972e-18	0.0160175001600165	0.0820281377119653	0.0980456378719818	MCD-high
TCGA-HZ-A49G-01A-11R-A26U-07	0.264821104868779	9.475218788884e-20	0.0332448984439365	2.71684844914272e-19	0.0731696201464392	0	4.83069726180496e-19	0	6.84007048283085e-19	2.17943771130184e-19	1.17556188294321e-18	2.06875523531694e-18	1.43373821586333e-18	7.91182632799393e-19	0.0466537499433968	0.0760982422428186	4.65908685650728e-19	1.26379211443723e-05	0.00821057014600211	0.0177158108913685	0.00683587800468852	1.38891300063505e-19	0.354607357344123	1.53812416316684e-19	0.114481661909172	0.00849118454194143	0.0101542716448377	0.243324096849278	0.142299287840318	0.0359284254014324	0.00647358038203706	0.0846995395157421	0.0461484049774464	0.0440786680508985	0.00815349985633125	0.000396974636453649	0.00544897331803959	1.05365498658878e-18	0	0.00928719336159883	0.0976183229504671	0	0.318483534641866	0.00971746633977969	9.49895197483221e-19	1.11452509558408e-18	0.00526829775903556	0.000969158391309975	0	0.0120302920813318	8.12112950703142e-18	0	0.102066717104306	0	3.38963737640907e-19	0	6.01939224131746e-18	0.00561570266993036	0	0	0	0.000600055234662967	4.13515890983859e-20	0.0143071902219655	0.139437554403479	0.0606587699569302	0.200096324360409	MCD-high
TCGA-HZ-A49H-01A-11R-A26U-07	0.330293241124819	0.0301289744493418	4.79187250601689e-20	2.33807138178203e-18	0.0120611996253974	0.00389433239091845	0.0129778664680738	2.48499348593372e-18	0	7.00984991977296e-19	0	0.00652812999576189	0.00819975507006247	7.24515626221097e-19	0.146687123530568	0.0750575717675948	7.18584935258606e-19	0.0143601901709724	0.00461443344615837	0.0245094503647119	0.0887837814352708	5.70140598032821e-20	0.303474545420656	0	0.299552377457728	0.0491051673204723	0.00997087540240761	0.434666828416676	0.0669972768213967	0.0255002469344717	0.019610728061765	0.0119654911271718	0.0183921507187663	0.0140672470485079	0.00716229398386382	0.00389151913725825	0.00630960377957304	9.48716476157521e-18	0.0197318741354174	0.00307267848933389	0.0245226847355269	0	0.393478422752486	0.0462174848239876	0.0163081257405428	9.07314250370268e-18	0.00817470952308339	0.00107666965874239	1.88931851250554e-17	0.0433661434417391	7.81863274046974e-18	2.11176133842233e-19	0.0144652102060798	0.00429738155808946	0	0.0575905273090143	2.34137135581996e-18	0.0169148282148888	0.00326619517097083	0	0	0.0114201494989263	0.0294171059357372	0.00885010837704318	0.0505098132438525	0.20923256667117	0.259742379915023	MCD-intermediate
TCGA-HZ-A49I-01A-12R-A26U-07	0.296934357519721	5.60271397620557e-19	0.0329431272780016	0.0056502726201968	0.119773310251129	3.67637670028468e-19	0	4.94135927171398e-18	0.0203841214479921	0.0191974187521379	0	1.39736244485504e-18	1.36401063835248e-19	0	0.0564979908355817	0.0847006279089649	0.00997059569451055	7.74458490534943e-20	7.91493030643445e-20	0.0268319625556314	0	8.46006259110165e-20	0.453878811517498	4.21697515677101e-19	0.170566262365445	9.12004173542269e-18	0.00605244180141412	0.118846691620223	0.140845604830739	0.0621803565070048	0.00156932396979014	0.0279306891965162	0.024098864776703	0.00665170179293178	0.00680246785181677	0.00191301158040308	0.00468605890214068	5.85240050333993e-19	0	0.0303908778109239	0.104153940782752	0	0.0934818144739869	0.0059619922684676	0.000433922360288303	0	0.000795479923466631	7.15005912198869e-20	1.72937636110689e-18	0.0434639009012445	0	0	0.0935810755305267	0.00236775317574659	5.35541117822741e-19	0.010478597208535	0	0.020954154376185	1.26777980149719e-18	5.64053376638495e-18	5.31514350398664e-18	0.0133106582297267	4.64810097599827e-18	0.00593573499978065	0.114246222004609	0.0852831311827225	0.199529353187332	MCD-intermediate
TCGA-HZ-A4BH-01A-11R-A26U-07	0.33006057125031	0.0294052352545284	0.089549440828577	0.0293236341970474	5.8180603265577e-19	0.000546227806808244	0.0431894734863677	2.85471627747077e-18	3.17845267021322e-20	2.70481586299339e-18	0	0.0013228752380969	0.00157276591813088	4.35583333260938e-18	0.0195934452805775	0.087361828583311	0.0473528638061974	0.00319465346934971	0	0.0115963229364648	0.0418516913216718	0.0142808209680173	0.488674026158801	5.02576382517982e-20	0.236485029827359	0.00538954772051862	0.000526670088415215	0.194595006354594	0.0264188498481361	0.0833107495854874	0.00898699420170595	0.0328675090991712	0.0280486302999911	0.0256663757089114	0.000233082186697634	0.00648553902503958	0.01024115069909	0	1.14846981613141e-18	0.0436874034145707	0	0	0.0965369286843863	0.0243627140936443	0.000960843086111887	1.21824608415582e-18	0.00983918737696507	0	0	0.0518849687556336	4.33887986794015e-19	0	0.197228979461727	0	4.53184134115642e-19	0	2.69939495913538e-18	0.0221735828919098	2.89750344051283e-20	2.28211559664959e-18	1.60450876907803e-18	0	0.0335581500388902	0	0.0597494964169968	0.15387097820178	0.213620474618777	MCD-high
TCGA-HZ-A4BK-01A-11R-A26U-07	0.165898418197466	3.50658542698337e-19	8.09146312606176e-18	0	0.0631240783409525	0	1.47942464079526e-21	0	0.0104495119335406	0	0	1.84051327259387e-20	0	9.79701592701969e-18	0.033722903752066	0.0161622688659642	0.005046565869257	0.00307067486457901	0.0160474440718267	0.0103026029841808	0.020785735751685	0.00297201147265137	0.459661335239646	2.95712047393178e-21	0.0365009318851891	0.00897451409589251	0.00834907192724367	0.186589486265749	0.110626895580251	0.0490607015390519	0.00898968055399861	0.0467423147246476	0.0330847701254791	0.0217110546346745	0.0122525037510075	0.00236435148526451	0.00545868248258764	1.12245951569248e-17	0.00241969216169935	0.00580418135070468	0.0386714160217045	0	0.492321511887862	0.0214277585886308	0	2.17990277935397e-18	0.000749846998294401	0	1.75896482122582e-18	0.0458216026548665	0	0	0.0215953345831587	6.28352370256457e-23	0	0	0	0.018637467496062	4.11886980434507e-19	7.78411282964991e-18	5.03773749354476e-18	0.0328234808560056	0.0115273171617828	0.00661456749495901	0.0739605659694612	0.0286433338184371	0.102603899787898	MCD-intermediate
TCGA-HZ-A77O-01A-11R-A33R-07	0.106414862272908	1.76881763509075e-18	0	0	0	2.06047043103131e-19	0	0	1.58310164656982e-18	0	1.55589693665553e-19	8.44190140157717e-19	0	5.0278264439439e-18	0.00973609006636446	0	0	0.0780213777117487	2.73252027375408e-18	2.12402909117399e-19	6.14087527846337e-19	1.51304479885601e-19	0.49244186799531	2.08544158957591e-05	7.61922682064794e-18	6.47747622844206e-20	8.76429892161929e-19	0.165357923952185	0.041012005804679	0.103725171939785	0	0.0264335952157433	0.0260722396668655	0.0142228553465623	0.00413419503483033	0.000324810638733774	4.31322122111736e-19	1.12513021459413e-18	0.0281398564973917	1.10892284116221e-17	0	1.32638857432443e-18	0.615822048676858	0.00160539278260948	0	0	0	0	1.63016948821142e-17	0.0548726245726935	4.23385706461686e-17	3.81490325490201e-18	0.0508572255711092	0.00187475541082898	0	2.00252116794636e-18	1.23871025082887e-18	0.0224074175282694	0	0	0	0.13211744724193	0.0424639613640083	0	0.0203785268337158	5.00106599179251e-18	0.0203785268337158	MCD-intermediate
TCGA-HZ-A77P-01A-11R-A33R-07	0.0640188034199089	0.00740442398865844	0.0554281851102128	0	1.23305244537506e-17	5.93276021530755e-18	0	1.05973596923861e-20	2.15393855662109e-18	0	0	5.28365944868776e-19	1.96318041680839e-18	3.38615743183176e-19	0.0705699512555198	0.113375699953565	0	0.0137153455005964	0.00638138796131831	0.0126032412725255	0.0844122056194195	0	0.243964765882196	0	0.387510472116057	0.012307081608855	0.00271687119856219	0.36953831067658	0.457177989352807	0.0213482243962708	0.0240724212823743	0.03358704336285	0.0281772366011282	0.021222681610175	0	0.0109054122392178	0.00799516853618597	0	8.39476763111559e-19	0	0.0058072366824193	0	0.334056329873875	0.0441718626380232	0.0239125703551883	0	0.0076393141565109	1.20786360687382e-18	1.18785303967703e-17	0.0400640212668304	6.71946542427085e-18	0	0.111108967028326	5.59724604867243e-18	0	0.0691424947772515	0	0.00744806251328177	0.00794572341115759	0.0995529561028118	0	0	0.0770939404189615	0	0.0346650142118632	0.239663550862067	0.274328565073931	MCD-high
TCGA-HZ-A77Q-01A-11R-A36G-07	0.227418283295532	0.0181314805070869	0.210446341842238	0.112145113691042	0.0245510324375623	7.33440150586429e-20	0.00550275529622032	6.16984335553141e-19	3.95195957955897e-18	0	0.000480367479214251	0	0.00474023883164052	2.75069073839342e-18	0.0820542531869867	0.15280682582349	0.0347055583107082	0.00111309138697403	0.00537479759799523	0.0318037638363764	0.0628802036731193	0.00751121543402616	0.353652372277887	0	0.33420506504985	0.016754553923838	0.00410120067226514	0.236125474952497	0.40350949029575	0.0453498301087395	0.0192485391669976	0.0662710108253685	0.035572658207447	0.0572005643857359	0.00884704017424951	0.0119705906766233	0.0173661180498945	0.0256362771104765	0	0.0279052394717257	0.0764872866323704	1.11657375918548e-18	0.142051969492383	0.0330182477120085	0.0249715438307012	0.0169749490270635	0.00028033794973547	0.00341092111956817	2.53620715008338e-18	0.0535432570338896	1.37977975125883e-18	0	0.202615128058233	0.00215667288113009	7.6048963494675e-19	0.210428490069625	7.69038077314858e-18	0.0220058570370294	0.00389222959793611	0	0	0	0.0481589979790804	0.0118179869344797	0.204317567808667	0.207608374615028	0.411925942423695	MCD-low
TCGA-HZ-A8P1-01A-11R-A37L-07	0.0398428487220099	0.00172890038962378	0	8.38204222992968e-20	0.000583022032636506	0	3.42803295745526e-18	2.29939472108255e-18	0.0236935965646747	0.000296620817468631	1.24185103362752e-20	0.00682016658431245	1.88957578082433e-19	0	0.0127348256057768	0.0522871046053274	0	0.0501655137817176	0	1.08948316466979e-20	2.99388104892538e-18	0.00781257166761869	0.475590855407576	1.4182712146754e-20	0.0222860548808381	9.9021725090204e-18	0.00380975148290306	0.0804149928573568	0.0786557765203432	0.0578582558735818	3.99969058961622e-19	0.0036152642343416	0.000103393698740942	0.0121125436236799	0.0120679658703285	0.00224136750386325	1.12135253242665e-20	0	0.0194938469804439	1.35203599223061e-19	2.25237916095167e-18	1.10314301900211e-17	0.0969422840028089	0	0.0126743711083466	1.21800930683315e-18	2.99045108795628e-05	0	0	0.0500001457260442	0	5.94024378103059e-19	0.0565782681185643	0.00627771052464658	0.00549545009059413	0	5.68851815761435e-19	0.0195983915502687	0	0.110039106395931	0	0.0958445454435234	0.0243544795531191	0	0.0202106455710675	0.0120074776352309	0.0322181232062984	MCD-intermediate
TCGA-HZ-A9TJ-01A-11R-A41I-07	0.0585552048410713	0	0	1.60762264751445e-18	4.00419707510147e-18	0.00507376998342148	2.14209951998037e-18	4.01192716177826e-18	0.0211867877707117	0.00985388117410271	0.00259701813735582	0.000990583378291929	0	0	0.00889666827947625	0.0860815421707653	0.0107462124415207	0.0321327814758818	1.05375528009609e-18	0.00239437991390748	0.00873429371356287	0.0067629802283904	0.518611668556612	4.38841246158491e-21	0.0770983032390335	3.45447595325863e-19	0.00221419620276931	0.117356999083674	0.0259579514426748	0.0579936878201726	0.000382342470889028	0.0148609587212352	0.000108697828067051	0.0249959746330139	0.0218292800729749	0.00408586404106516	0.00312098465067209	0	0.0189291693307542	0.0184799748880485	3.56008795879139e-18	1.09121141255435e-18	0.0199550559378343	0.00428194774447837	0.0094144433303069	1.80322032947744e-18	0.00128587834717065	0	4.47741581042757e-18	0.0515823831037595	0	0	0.0773937973571216	0.00678771038274503	0	2.50503436135266e-19	0	0.0189184343530536	0	0.12045589534268	0	0.0410953164032541	0.0284949241510175	0	0.0312254548765333	0.0429162984762982	0.0741417533528315	MCD-intermediate
TCGA-IB-7644-01A-11R-2156-07	0.0736513222977677	0.00039305116001634	0.0503207770451564	0	5.6258923112642e-18	0.00756161126928321	0	1.04901109442968e-18	1.22281803827939e-17	0	0	0	0.00555699334603316	0	0.0420134172567444	0.0692876985458273	0	0.0353799392233511	0.000801595468151546	0.00282060867468208	0	0	0.458620269268665	3.17460482165104e-05	0.123595593881254	0.0393209302248985	1.06205115553195e-19	0.148508729088617	0.0759347216849434	0.0475391199713332	2.88984711421099e-19	0.0117921238016585	0.00917837209315289	0.00462670472655115	0.0136105300475552	0.00562602895311192	9.58392011994833e-21	2.20133500580039e-18	0.00965408020659114	0.00546244096929906	0	1.12778720445719e-18	0.211102335772071	0	0.00910949199906004	4.28966247608704e-18	0.000563870019373156	0	1.17038251654061e-19	0.0300804575571157	0	0	0.135911533922019	0	0.00085264797376064	0	0	0.0273400253724432	7.24255693713397e-19	0.13450010657615	0	0.0299586290870065	0.0828778682776038	4.11373989555963e-19	0.0188155083492638	0.0619943225206352	0.080809830869899	MCD-high
TCGA-IB-7645-01A-22R-2204-07	0.339261052155294	0.0844086293584592	0.136457192909022	0.0212471700059916	0.0384613139319435	0.0104717755694111	0.0147311926242433	0	0	0	0.000534253849469223	0.0320641166222427	0.0212162954355054	7.70042853141361e-18	0.122688357765304	0.138223402631579	0.0252158303566854	0.00871371285105881	1.40552834407472e-20	0.042248403007653	0.0888880707707278	0	0.273661481928609	4.69551434030166e-20	0.333996917795312	0.0309404188434653	0.00533635092700094	0.363988758038398	0.240047887599043	0.0308535877252908	0.0177031350261952	0.0806200731680339	0.0368882030014044	0.0859445949628261	0.0133846522671942	0.0109255624353927	0.00834092503427683	0	0	0.0400978310741452	0.0561021765118748	8.98073140362726e-19	3.53676929565245e-19	0.0323213439810974	0.00330647797600088	0	0.00651368542292484	0.00418596925693765	0	0.00941329745772291	0	1.70293062377504e-18	0.154841908733423	0	0	0.149664633319538	0	0.0159724957451927	0.0104117564228378	0.0589655650195215	0	3.73000772673012e-18	0.0344055763678088	0.0465867415278147	0.166568373893285	0.253646808962249	0.420215182855535	MCD-high
TCGA-IB-7646-01A-11R-2156-07	0.199010222783808	5.90520622318507e-05	0.104722903842547	0.0127365153305705	0.0458711237758017	0.0121302029220172	1.67614823449625e-19	2.09615140897847e-18	0	0	0.00341207120937118	0	0.023798269881815	0	0.0304178379231405	0.0771913609180946	0	0.0986629371631751	1.34495525857938e-18	0.00769747407634209	0.0228875550605923	2.87346343512235e-18	0.348594286094247	0.00100576704513809	0.0982121518909618	0.0232602942483148	0.00139036233610712	0.0771237341214239	0.087592217825232	0.093552141133472	0.000735116878541644	0.0777489675397159	0.0409464623887301	0.030840380874095	0.0143288283430241	4.26135988922139e-21	0.00764913050044528	2.53655222552892e-18	0.0241107635667441	0.00157450271252689	0.050837242641274	0	0.15182754095812	2.1821418632671e-19	7.03640758508526e-20	0	0.00155758871390977	0.0132042823604057	3.20972762746443e-18	0.000942565784511586	0	0.0112664330898183	0.111983498827481	0.0103556374181003	0	0	0	0.0324068872678745	0.00238437841954093	0.277531436626871	0	0.0022867863602697	0.23790168234377	0	0.117702206860888	0.060579379506893	0.178281586367781	MCD-high
TCGA-IB-7647-01A-11R-2156-07	0.295107551840925	0.00791033688921563	0.0969851967016442	0.158029143132263	0.00972858573913304	0.0258932020447296	0.017494457260519	0.00111619214267735	1.63986907496034e-18	0	6.81249382353897e-20	1.26713308012831e-19	0.00477173790207872	1.69467586438457e-18	0.0898937252113276	0.0813408109621306	0.0310074338374834	0.0207588092722175	0	0.0250366948310093	0.0373521020326863	0.00496467518439928	0.29738238733703	0	0.100879731716826	0.027970760994319	0.00148900650527286	0.183425831242584	0.149055887603358	0.0288927088066219	0.0036989033011771	0.045519108258152	0.0229462261704542	0.0562712661065347	0.0161598150354997	0.00902178528479575	0.00885965365327631	0.0424394876428546	0.00791269539473699	0.0167968770319234	0.0181731570726919	5.42555112682806e-18	0.0373957536934709	0.00770057075935225	2.74580605296198e-19	0.0238479868995832	0.0181226942861989	0	0	0	6.1432786252189e-18	0.00156370260501949	0.142779832961227	0.016679789615871	0.00222843651386933	0	1.57222098894948e-18	0.0135213649575271	6.62121440946073e-20	0.21006631455303	1.04440778401031e-18	1.81373976510486e-18	0.126843541103028	0.0222792182854706	0.179332523771128	0.073071085319364	0.252403609090492	MCD-high
