gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
FBXL5	0.191522585248508	6.43020720795493	2.41613061641145	0.0167001599682456	0.0470108690050615	-3.99431485236492
TJP3	0.827475515922567	5.63186197008415	2.41591664613612	0.0167096556929315	0.0470318749989193	-3.9263997093655
MRPS21	-0.307310607038676	5.94077212571462	-2.41573278642524	0.0167178189681744	0.0470444261345214	-4.00172002918724
KIF20A	0.661240064808013	3.13975656186992	2.41572458734203	0.0167181830854216	0.0470444261345214	-3.63335983900744
FAM180A	0.632737806383036	1.54327690881566	2.41538285332087	0.0167333655717385	0.0470814207960057	-3.51994395470714
HNRNPA1P10	0.449843936852805	-1.74081925580635	2.41526920203105	0.0167384175514139	0.0470899064747721	-3.29509193009439
TSR2	-0.184644738462721	5.71310885750387	-2.41517085566083	0.0167427902930283	0.0470964794328823	-3.99985397436091
AL512363.1	0.952008752625885	-3.5784595784073	2.41501188862997	0.0167498605293877	0.0471106377628213	-3.16851107078162
DLD	0.190353198070572	6.01379899160397	2.41369627132847	0.0168084756158176	0.0472652126397394	-4.00414820529671
TRIM3	-0.268747566298296	3.88916275641564	-2.41368663025515	0.0168089058267838	0.0472652126397394	-3.81158539012326
OXER1	-0.476020071999534	0.937665425551381	-2.41359162978495	0.0168131455279581	0.0472682937448695	-3.45102083648174
NCLP1	-0.697931004437924	-3.13009327024799	-2.41357048978432	0.0168140890971568	0.0472682937448695	-3.21873858316187
KIF2A	0.18809065830132	5.01353337691866	2.41331747344562	0.016825385943757	0.0472943031243572	-3.96711750453697
CTRB2	3.58907842767394	4.2436317116439	2.41294287823291	0.0168421234645911	0.0473355974588726	-3.73594832013664
RASSF1	-0.215652907142623	4.99353103486073	-2.41287648689476	0.0168450914742319	0.0473381865876107	-3.95218562858093
PIK3CD-AS2	-0.528761399028767	-0.187828684672893	-2.41270289423422	0.0168528540826149	0.0473486561586815	-3.40426798174328
SLC7A10	-1.16293839201803	-4.0098174212706	-2.41270161017642	0.016852911514107	0.0473486561586815	-3.2114160157561
AC135050.1	-0.3215603389744	-1.84019347928667	-2.41251009272757	0.0168614793715114	0.0473669737524981	-3.30741489001517
LMOD1	0.625884350070325	4.72410597993584	2.41227711704751	0.0168719071308986	0.0473905110667262	-3.94086640384182
OLA1P1	0.307798801175902	-0.832115248351005	2.41217942842511	0.0168762812746499	0.0473970410831939	-3.36834934387231
SEC14L5	-0.646975466635362	-0.599954642378562	-2.411770339781	0.0168946096920254	0.047442755337198	-3.39465887285127
LURAP1L	0.361513474810925	4.52735842693828	2.4115792351582	0.0169031777973552	0.0474610533079073	-3.89261206394703
ZNF17	-0.190071655111776	1.97323353677389	-2.41150357327882	0.0169065711324931	0.0474618047250357	-3.56252099375593
RBM4	-0.263953478901809	3.56586958688622	-2.4114817567784	0.0169075496856438	0.0474618047250357	-3.76638199264215
ZNF44	-0.192623378362759	3.62823436048201	-2.41118466764709	0.0169208802552361	0.0474934609882404	-3.79781012110564
NSMAF	0.199352434515879	4.94522406933349	2.41094818305356	0.0169314981111189	0.0475174964584344	-3.96106496703455
BEND5	-0.476350039478855	1.65277708321926	-2.41081777415837	0.0169373558259375	0.0475281685928517	-3.54488226557823
ZNF138	-0.244375739713301	2.50713892548673	-2.41053969852262	0.0169498524348268	0.0475574653782208	-3.60921770543988
NOD2	0.713911956237332	1.88544639811369	2.40987832720707	0.0169796069888353	0.0476351710865822	-3.52658789352492
IGKV2-30	1.25541774833667	1.07810953138512	2.4097926326289	0.0169834656985147	0.0476368928260437	-3.49315251699159
AC025594.2	-0.53933026946548	-3.00719303259704	-2.40977085558905	0.0169844464124976	0.0476368928260437	-3.23732480548159
SLC39A10	0.343526383362907	5.03172296652167	2.40972748282613	0.0169863998242988	0.0476368928260437	-3.96646584974963
NIPSNAP1	0.288908937693294	5.29001963293766	2.40950811422687	0.0169962827393012	0.0476588296792627	-3.98352844804713
MYL12A	0.386905712840712	8.01924818249458	2.40925483267545	0.0170076998173751	0.0476850625986486	-3.96058069822536
AL109918.1	-0.396640490539402	2.21716495887559	-2.40916248856352	0.0170118640664586	0.0476909566217035	-3.61279664145659
ABCA5	-0.442181235245149	4.45280099497374	-2.40895895860174	0.0170210454170028	0.0477097944162438	-3.94268650283835
PRDM16	0.736649575369607	3.61910847654079	2.40888303342776	0.0170244715669347	0.0477097944162438	-3.7487476458422
AC133550.3	-0.602727100655276	-2.84694142168164	-2.40887637009889	0.0170247722810991	0.0477097944162438	-3.24198688304627
AC090877.2	-0.750379081190838	-2.86983923994122	-2.40848205015186	0.0170425762012972	0.0477539014276232	-3.27219444160504
LILRA1	0.638281931058172	-0.301592776177202	2.40807349860785	0.0170610400676268	0.0477998467212687	-3.41692778116309
MORN1	-0.321118304253214	2.32343921002341	-2.40742716353785	0.0170902863510491	0.0478759862799254	-3.59597777699866
AC093827.3	-0.396040650864011	-1.18089498129267	-2.40733383778633	0.0170945129495678	0.0478820268254334	-3.34570162316987
DRAM1	0.333398793409148	4.65842275401126	2.40679234003577	0.0171190549147289	0.0479436354165467	-3.93954321278755
BEND6	0.577752417431715	1.35419557540329	2.4067570821769	0.0171206539651184	0.0479436354165467	-3.51855287622075
RBFADN	-0.697544989409393	-2.09406369492558	-2.40658361517883	0.0171285231420413	0.0479598647977158	-3.29550942659353
LIPN	0.803360205150408	-2.50691248935823	2.406483269127	0.0171330767127464	0.0479668076761165	-3.28325126663693
RNF220	-0.205990728811305	5.50021324379451	-2.40545531974715	0.0171797854092288	0.0480917546531885	-4.01078543785166
LYVE1	0.721449078193542	2.14139532339772	2.40528076538463	0.0171877281136343	0.0481081660186536	-3.63228471001043
FAM199X	0.202816434997325	5.60386190583047	2.40509270104409	0.0171962891944853	0.0481254391942703	-4.01457255560448
SPECC1	0.327121403427852	5.38271640425628	2.40505378937433	0.0171980610057352	0.0481254391942703	-3.99524227882113
FAM222A	-0.763606505491978	2.28492519583995	-2.40484976615981	0.0172073536804519	0.048145617701608	-3.64125123628258
TMEM266	-0.388119183699715	0.3985481248254	-2.40455940828221	0.0172205863112121	0.0481768138630353	-3.44877949817148
TOP3A	-0.220638620051666	4.56385407029132	-2.40449290653167	0.0172236182967503	0.0481794683076005	-3.94802724112865
ARTN	-0.558022233711094	0.0977375425420328	-2.40401231112401	0.0172455439162865	0.048234966706479	-3.41734370262675
PIP5KL1	-0.585041737014181	0.445831810900895	-2.40392333379682	0.0172496059280979	0.0482380138345406	-3.44005241533692
PSD	-0.59912134496057	3.93243972639208	-2.4038970772939	0.0172508047572417	0.0482380138345406	-3.90421593653984
AC007663.2	1.52216659391421	-0.5418831388908	2.40370343446675	0.0172596484494604	0.048256908769236	-3.34955105139721
ORMDL1	-0.157977599600231	5.08720628533646	-2.40361619791394	0.0172636338638514	0.0482622173338758	-3.99104103308094
AC004687.1	-0.857602631204509	0.144053312123734	-2.40347196005836	0.0172702251764946	0.0482748087843809	-3.43712151456243
RAB44	0.615860761410073	-1.12746927384798	2.40342489270209	0.0172723765197052	0.048274987812416	-3.36816236173959
TOMM40L	0.24269023962104	3.10296191142315	2.40319426795539	0.0172829212858455	0.0482986229457508	-3.71379894764248
GATA4	1.27796701426822	3.40917508586051	2.40293810665895	0.0172946403239626	0.04832553357649	-3.68893357071437
BMI1	0.232851950150244	5.12207193901711	2.40287527606977	0.0172975158128605	0.0483277296109976	-3.98954373470313
GBE1	0.303783415779098	4.73838038190365	2.402802760595	0.0173008350634307	0.048328483240481	-3.95836140973786
ARNILA	-0.596387850803813	-2.05092935871132	-2.4027748620921	0.0173021122115542	0.048328483240481	-3.33111255732378
SERP2	-0.476369068271993	1.83466326406055	-2.40273244011338	0.0173040543805959	0.048328483240481	-3.56467619781446
ZDHHC7	0.355109904984466	6.75033781231275	2.4024479116062	0.017317085689365	0.0483590386167151	-4.02580619976027
GLI3	0.577676641423	3.54128322679221	2.40191333628197	0.0173415925313907	0.0484140616704365	-3.81089742727205
HERC6	0.499296685309234	4.62251889822669	2.40190472547883	0.0173419875322404	0.0484140616704365	-3.93324139146741
MCEMP1	1.1977178638195	0.700935557755136	2.401881149915	0.0173430690478885	0.0484140616704365	-3.4547556498694
SYT12	1.05578981568356	3.2035977520022	2.40168712178576	0.0173519722443549	0.0484330695229835	-3.66111576918369
AC156455.1	-0.608549395899635	0.180523392556113	-2.40155807570846	0.0173578959050283	0.0484437572693973	-3.46072186851455
FLNB	0.533520627018303	8.96671407120867	2.40147159334179	0.0173618667451633	0.048448993011841	-3.92449615246192
TTC33	0.235134570321553	4.09999529280113	2.40136275752555	0.0173668650861352	0.0484570944278121	-3.89560374717038
NRAP	1.23867108198095	-1.43784145326418	2.40126176772141	0.0173715042331706	0.0484641917858587	-3.32491855237635
GPR85	0.462579899190624	0.705914943401473	2.4009859648856	0.0173841793128087	0.0484937039134772	-3.47306175077124
MIR6772	-0.777983385081002	-3.43451252813471	-2.40070488015396	0.0173971055469484	0.0485239094416091	-3.21663508842652
MYLIP	0.248358672273182	4.36182609551426	2.4005778666164	0.0174029493017674	0.0485343556555258	-3.93291155453877
EZR	0.432842719350422	9.16065178708798	2.40053079965664	0.0174051152421873	0.0485345436847489	-3.92202636106237
SNX10	0.480521014879144	3.75552145655923	2.39992635086698	0.0174329521294953	0.0486063070344746	-3.82909290902286
OFCC1	-1.3209137616192	-3.49064273963923	-2.39963315940129	0.0174464687498763	0.0486381303335509	-3.21696838362559
MIR762HG	-0.288052623352509	0.331457161793277	-2.39931598201	0.0174611015959171	0.0486730574557517	-3.44302494532897
CASR	1.27595994742509	3.94089206756076	2.39923193728937	0.0174649807821251	0.0486780037995891	-3.83452078444256
ODC1-DT	-0.304518595232067	0.398560963257964	-2.39913917592134	0.0174692631804114	0.0486783094532952	-3.44925144992435
GPATCH3	-0.214315823705429	3.64408309663981	-2.39913838027105	0.0174692999162206	0.0486783094532952	-3.81534643412829
FBLN7	-0.486651126002682	2.32507063630695	-2.39907743437181	0.017472114040066	0.0486802859316523	-3.65382100526816
MYLK-AS1	-0.357846416800571	-0.971068711475549	-2.39880660360922	0.0174846242634832	0.0487092736648806	-3.38621543953535
ZER1	-0.238761242868742	6.07506957393901	-2.39829427967085	0.0175083112102298	0.0487693871697212	-4.04519268430371
YBX1P2	0.402231710963559	-1.85392004861774	2.39818069728123	0.0175135664548436	0.0487752744703597	-3.32416150919307
NAIPP4	-0.665347295238337	-2.23203155670051	-2.39814820006411	0.0175150702968282	0.0487752744703597	-3.32220902129344
AL158071.3	-0.712508920442829	-3.29993211810044	-2.39811187209816	0.0175167515457803	0.0487752744703597	-3.2451095300334
SNPH	-0.496933284470147	2.95770439297453	-2.39799154336981	0.0175223213475001	0.0487849100908851	-3.7718542715416
MUC6	1.91441341249641	6.03730977029368	2.39789195103623	0.0175269324827833	0.0487918746343058	-3.9917565970867
RNF40	0.240668449427164	5.88161004576301	2.39763737365964	0.0175387243178936	0.0488161436995195	-4.0381752340028
ACTG1P23	0.577187755262723	-2.60463828716782	2.39761260920328	0.0175398717633608	0.0488161436995195	-3.26502325909736
MAL2	0.637102509378397	7.46938259701832	2.39748760393318	0.0175456648167861	0.0488263910338864	-4.01751671289441
NR1I2	1.48571865335477	2.32850908351139	2.39743509939022	0.0175480985115685	0.0488272885437388	-3.53857002054942
COL28A1	-0.814190300967755	1.28305008966057	-2.39733976636712	0.0175525181583646	0.0488337110509632	-3.53405819326445
BCL11B	0.639900302999453	2.97504149422854	2.39652413297081	0.017590371232811	0.0489331375838889	-3.71088898188735
FOLR3	0.971135713721529	-3.16311305134186	2.39640426147557	0.017595940477405	0.0489427433988483	-3.2430277953349
HS2ST1	0.241229020451893	5.46339137634519	2.39606648234927	0.0176116421227821	0.0489802637611296	-4.03131476261261
DIAPH1	0.288773941026221	7.61177330742381	2.39602297597882	0.0176136654142734	0.0489802637611296	-4.00290527555532
DDX55	-0.231042560015661	3.98482584262914	-2.39576117799622	0.0176258448350753	0.049008239882859	-3.88248667169764
KCTD10	0.225393563856647	6.16911369384196	2.39539610151065	0.017642841428558	0.0490496017020904	-4.04632476200538
RWDD3	-0.270304080670779	0.770620155013764	-2.39527719971661	0.0176483801772758	0.0490591029735618	-3.47990209164419
RPAP2	0.173232279510274	4.05000744130812	2.39494968500516	0.0176636445956287	0.0490956342035453	-3.89506707606498
AADAC	1.2669177623616	2.12651201247152	2.39465182219183	0.0176775371645129	0.0491283440928688	-3.58515097653257
ZNF615	0.276695875101438	2.84232029576758	2.39369438201341	0.0177222584034145	0.0492467130066286	-3.72725876142765
FFAR3	-0.734828265870555	-2.99991064572137	-2.39361252461804	0.0177260865303804	0.0492514331180487	-3.2928987850765
UGT2B15	1.59014409146148	2.78795408974647	2.39344636318763	0.0177338594507498	0.0492671112765093	-3.68563424764771
CLPTM1	-0.234775900521258	7.02684778756746	-2.39329754619425	0.0177408235668166	0.0492805389686925	-4.03769357499764
PLA2G4D	0.86188569753649	-1.91992755593385	2.39312870149731	0.0177487278360979	0.0492965746839526	-3.31137478947748
ITIH6	-1.10732539955772	-4.16890480365795	-2.39231350357505	0.01778693418707	0.0493948819801235	-3.2346442052536
AC103706.1	-0.624683468431035	-0.180933853755006	-2.39228239074138	0.017788393808909	0.0493948819801235	-3.42954997109143
SNX3	0.198833423682306	6.81530823289504	2.39205038040399	0.0177992816377568	0.0494191819589482	-4.04241572046584
SLC66A1L	0.850527063826469	0.424944040400548	2.39174874161498	0.0178134458095787	0.0494525716821433	-3.45206449881122
RPS14	-0.295393754016596	9.298375112376	-2.3911573097993	0.0178412468189582	0.0495238065805166	-3.91738378616695
AP001029.2	-0.536382309448917	-1.85337681267683	-2.39109569008569	0.0178441455365005	0.0495259087925337	-3.34826996576798
CFC1	-1.70708397169499	-0.332308877331973	-2.39058629595047	0.0178681244233782	0.0495865108787966	-3.46638735065803
ZNF483	-0.567045811519122	3.45161208519768	-2.39050892426408	0.0178717690570967	0.0495906748353369	-3.87652239824149
XKR9	0.836695444419204	0.892991137888676	2.39029996839992	0.0178816153147514	0.0496120440258602	-3.47822601316885
TMEM63A	0.590996879012783	6.83146949295113	2.39015738057926	0.0178883369793099	0.0496216002808621	-4.05138069779221
DPY19L1P2	-0.469189929916323	-1.47040969497195	-2.3901358803172	0.017889350706582	0.0496216002808621	-3.38681977679539
TOM1L1	0.406270982983167	4.52080212180922	2.38987736935423	0.0179015433517342	0.0496494657199795	-3.95568074428155
AC092881.1	0.801529722893316	-3.19670173785224	2.38975748220303	0.0179072003094014	0.0496592000906278	-3.27402853232547
COX6B1	-0.297631544676301	7.19610150156967	-2.38966943860691	0.0179113557127693	0.0496647686038758	-4.04631411528858
AC092807.3	0.564181861898469	-1.56451642126299	2.38944701501502	0.0179218572584876	0.0496879303133902	-3.38351200044397
RNF121	0.167605770589862	4.63583245187233	2.38870661634343	0.0179568537697349	0.0497789900499136	-3.97036614679584
IL17D	-0.434203371225018	1.0643012640651	-2.38852672422777	0.0179653658620812	0.0497930547576447	-3.53979680394954
HIGD1B	-0.373863024264196	0.202550322244932	-2.38850839792495	0.0179662332217461	0.0497930547576447	-3.47625421822798
KCNIP2	-0.616318071090553	0.644455273423542	-2.38828232386313	0.0179769360512424	0.0498167477825466	-3.48827420154541
CDIPTOSP	-0.934494713985718	-2.69294783190281	-2.38768899079981	0.0180050525001221	0.0498886850632353	-3.27612677885137
AC090907.3	-0.5892876249827	-3.06235903372129	-2.38749282418348	0.0180143568459379	0.0499084864797379	-3.29063719018078
SEC63P1	0.43603542132352	-0.834828886591781	2.38711090410207	0.0180324838174244	0.0499527231679713	-3.42372419155938
REEP5	-0.184055810985433	7.40513898271746	-2.38689533264439	0.0180427225401225	0.0499751002284974	-4.02885370599545
NEK2	0.758139231509416	2.73896694004828	2.38680072402888	0.0180472176659631	0.0499815651033882	-3.62770398537662
RNU6-722P	-0.476111796605841	-2.66691285716775	-2.38667705301883	0.0180530951208689	0.0499918563165058	-3.3164813749923
FCGR1B	0.660709435199585	-0.99653731097999	2.38644095962959	0.0180643201350174	0.0500169515243245	-3.41412801935988
CHMP4B	-0.203218420745062	7.82034865972495	-2.3861236188879	0.0180794177500515	0.0500527619970302	-4.02567365551232
BICRAL	0.219131685671631	4.6742299813701	2.38579366866041	0.018095127082855	0.0500902572318697	-4.01014971634575
RORB	0.627512228549179	0.224167673907299	2.38567084521719	0.0181009779351221	0.0501004568793088	-3.50554631933675
MEP1A	1.51844600653129	-1.44662594815762	2.38505461597983	0.0181303580323922	0.0501715131173532	-3.38023972385012
MED27	-0.240574476480068	3.94729874730468	-2.38501265858245	0.0181323599749538	0.0501715131173532	-3.89488913504376
AC018445.5	-0.766427655692219	-1.88797035858401	-2.38499593450971	0.018133157996712	0.0501715131173532	-3.38495763295692
LINC00852	-0.383572214426428	-0.747031672460999	-2.38468660704421	0.0181479237534548	0.0502012244913698	-3.43623122541166
CHST2	-0.433872611768906	2.97389299502744	-2.38468003581662	0.0181482375463656	0.0502012244913698	-3.78336626788409
MYCBP2	0.248509101216555	5.73562518980412	2.38455060764826	0.0181544190488253	0.0502123180771624	-4.0702530525764
CCL13	1.01915391658945	0.993284327347971	2.38444624071707	0.0181594049781269	0.0502201026347147	-3.53775004506189
AC022613.2	0.357673002004457	-1.30415788718302	2.38409189409057	0.0181763422298958	0.0502547285428144	-3.39771287788629
MIR17HG	-0.597240948634592	-0.0391660249617117	-2.38409031467513	0.0181764177548665	0.0502547285428144	-3.45729080811042
CYP4F35P	-0.902229751440455	-2.03133922980223	-2.38404793743394	0.0181784442662221	0.0502547285428144	-3.34035449134088
POC5	-0.205202963880176	3.10351896537692	-2.38377290506728	0.0181916013696094	0.0502850910094809	-3.77160312659945
AC009090.1	-0.573287561321284	-2.63338835962475	-2.38362217644201	0.0181988155495427	0.050299020797063	-3.30581978762753
NEK1	0.266860606092977	3.9398228244631	2.38346467319541	0.0182063566756621	0.0503138507820185	-3.93484893639955
PLCG1-AS1	-0.396974007192836	-0.238716691591149	-2.38276209164311	0.0182400293198909	0.0504008838841622	-3.4623433608328
HLA-A	-0.313922599678939	10.228677276556	-2.38269435791206	0.0182432785004998	0.0504038400620665	-3.8880567483455
SLC2A13	0.423912087545544	4.0575824844867	2.38239381935656	0.0182577014714042	0.0504376635965881	-3.94709234153596
POLR1F	0.210214996994193	4.37352718076393	2.38204013361691	0.0182746878927591	0.0504785598451848	-3.96599690212746
ZNF827	0.247485195394538	4.62792267978066	2.38195609833803	0.0182787258955918	0.050482789896482	-3.99704541991165
GIPC3	-0.328078458090421	2.4091283793149	-2.38191741788694	0.018280584805562	0.050482789896482	-3.69690267028952
MMP3	1.13672568123693	1.13170765232622	2.38180310638653	0.0182860793775064	0.0504919345562282	-3.54368972152678
CHMP2A	-0.250895626435207	6.97791262087047	-2.38162516201251	0.0182946354705735	0.0505095295646918	-4.07170374687274
AC012101.2	0.706057939170568	-1.24486563753593	2.38155871870165	0.0182978311680999	0.0505123226612336	-3.43826884668577
DHRS13	-0.370787125861055	1.01131167475563	-2.38142075282976	0.0183044684319911	0.050524614619297	-3.52818037905724
SAXO2	-0.652441708631196	-0.0757424533106382	-2.38080083130604	0.0183343178634627	0.0506009670102823	-3.48939322788945
AL139020.1	-1.3090016969656	-4.35662488484795	-2.38074758162671	0.0183368838565445	0.0506020104801527	-3.25764494531137
TRIM67	-0.547697909889076	-1.36885399996481	-2.3803582418798	0.0183556549774022	0.0506477676350941	-3.42141099433314
FUZ	-0.298098601169684	3.62041635850378	-2.38004533581958	0.0183707533163447	0.0506833809734488	-3.84116352456346
GP6	-0.686039844319065	-1.46057301456644	-2.37984695740617	0.0183803311462176	0.0507037570073617	-3.39136754303833
USP18	0.447139804177222	2.691988122968	2.37966774847466	0.0183889872512133	0.0507215858254099	-3.69283079769196
AC007114.1	-0.441496171454646	1.10801524615224	-2.37952505048443	0.0183958823870706	0.0507345537620043	-3.55134250575444
MALRD1	0.865055614495075	-1.82301694220894	2.3794179638841	0.0184010582871289	0.050742777639766	-3.37769273754224
ZNF721	-0.264241210174154	3.78923191950767	-2.3792910837829	0.0184071925456778	0.0507536420119738	-3.90608544192144
AC005082.1	0.755452608630824	-1.73814607361191	2.37923119368383	0.0184100886728722	0.0507555764484668	-3.39477313040056
IGHV3-74	1.22847525038596	2.45313359215153	2.37872415257737	0.0184346239645013	0.050817161269486	-3.7140232359453
IGLV2-18	1.38128371256082	-0.0782999059345272	2.37831773615106	0.018454310946028	0.0508653680800542	-3.49485343900286
FFAR4	0.822375136852735	1.38135768682485	2.37816649009605	0.0184616421045648	0.0508795112719703	-3.5453665654581
EEF1A1P11	0.514542989200869	1.08357306434951	2.37792231841421	0.0184734829539927	0.0508986118090021	-3.53753080846278
CD38	0.750070399852515	1.93952063559107	2.3778722676875	0.0184759109390671	0.0508986118090021	-3.65603463316193
C4orf33	0.309697575311058	3.57196836299611	2.37786968555211	0.018476036207349	0.0508986118090021	-3.83490255743981
AP003065.1	-0.555240423041755	-0.181095808269139	-2.37784207615994	0.0184773756809228	0.0508986118090021	-3.46841687804718
NUP50	0.200834428027491	5.65818850345242	2.37776571982937	0.0184810805654069	0.0508993411548691	-4.07882633021887
SEPHS2	0.27507933731024	6.57211830132547	2.37774590753603	0.0184820419845465	0.0508993411548691	-4.0844417614154
TPSD1	1.24579601050794	-0.0840822549334899	2.37765155324337	0.0184866212637777	0.0509058907713596	-3.47183941627647
C9orf116	-0.47227581407972	1.46041662460307	-2.37748617246105	0.0184946500741269	0.0509219365374294	-3.5738339857584
AL031963.3	-0.598319039880957	-2.54342668725629	-2.37694534157619	0.0185209275096662	0.0509882170507749	-3.3425215305478
AOC4P	0.648566089400386	-2.19063145076863	2.37662037550936	0.0185367325291033	0.051024363224586	-3.36087012599076
TARID	0.759231894895291	-2.75780328781355	2.37658467526401	0.018538469568324	0.051024363224586	-3.30550162990206
KHDRBS2	-0.873714132592467	-2.9693059675211	-2.3765392039572	0.01854068223852	0.0510243811057223	-3.36915427419523
APOBEC3F	-0.272521214461918	3.19190363972964	-2.376387391682	0.018548071233405	0.0510332806905571	-3.80716697832232
RPL31P17	0.630909878661131	-3.06368382454371	2.37638209275937	0.0185483291890705	0.0510332806905571	-3.27697226455004
LY6E-DT	0.611944480588802	-0.909376157895548	2.37627971358658	0.018553313708154	0.0510409229739723	-3.42144279265623
STEAP1	0.65286306021609	4.30428779277694	2.37600868391372	0.0185665149953787	0.0510711654154517	-3.90712683965227
FRA10AC1	-0.236436534238622	4.23099075006938	-2.37584014613569	0.0185747282964059	0.0510876817742033	-3.9600760754544
AC007688.2	0.563298489881753	-3.22198659388931	2.37552588071107	0.0185900518624762	0.0511237478567599	-3.27715781232247
NLGN3	0.455144848183325	1.67785736944702	2.37526051190032	0.0186029999174935	0.0511480126839854	-3.612727764847
KLHL6	0.68110201985817	3.4144617611637	2.37525439884938	0.0186032982833658	0.0511480126839854	-3.84736933110035
EPB41L4A	0.42950063104512	2.75709660943119	2.37508355643881	0.0186116384701942	0.0511648608746762	-3.75117051099585
RBAK	0.17176137478671	4.15467711630427	2.37489324275286	0.0186209330904821	0.0511843285615248	-3.95389534826877
LINC00339	-0.466675886675076	-0.653651142608068	-2.37463870155607	0.0186333708831525	0.0512124303963815	-3.46984723584864
CYB561A3	-0.225912299021437	4.61241646625796	-2.37435593531764	0.0186471964462271	0.0512416887335777	-4.02304505907269
WDR27	-0.375190279837648	3.07645785002812	-2.3743303571096	0.0186484475125615	0.0512416887335777	-3.77497396654474
ME2	0.264084269662587	4.81055519426572	2.37425767762454	0.0186520027731662	0.0512453694627927	-4.04379860160095
SNX33	0.270741608399347	5.9955687139933	2.37415001933713	0.0186572701899968	0.0512537528155656	-4.09182192709876
CFAP53	-0.483951025274129	0.0630218656729336	-2.37386668089965	0.0186711394147832	0.051285761565927	-3.50346149514755
C2CD2	0.263499622675371	4.8088704402576	2.37357465737852	0.0186854432864382	0.0513189564575161	-4.03068380555848
STRN4	-0.194800064251962	6.41567962742753	-2.37346373902168	0.0186908788130072	0.0513277897396379	-4.10136888160786
RTBDN	-1.15380814317303	-1.72269495623747	-2.37303402066874	0.0187119502275865	0.0513744377141067	-3.42570663832872
AC134878.2	-0.497894547466656	0.271198510057834	-2.37302672473053	0.0187123081677462	0.0513744377141067	-3.51207980826759
C12orf42	-1.00458287114459	-3.43991099378557	-2.37286380036566	0.0187203028427399	0.0513902865456247	-3.32717009940668
DDIT3	-0.45056834806608	3.90856227003501	-2.37257226210902	0.0187346161032421	0.051423475105125	-3.8939480135094
AL355304.1	-0.495151130354953	-2.04966730296007	-2.37231703118327	0.0187471547564399	0.0514517853574156	-3.39774794403403
URGCP	-0.184486277867814	5.67780601650691	-2.37123008656617	0.0188006356900818	0.0515924421262709	-4.09785703287948
CELSR1	0.590363882643694	5.62761492560209	2.37105124659441	0.0188094480337624	0.0516105011418741	-4.06263941450786
PRADC1	-0.311737686900028	3.80277193586935	-2.37097774309212	0.0188130709768291	0.0516143185708309	-3.92008008936685
CEP135	0.272150564606857	3.12438483888332	2.37048903937953	0.0188371745411472	0.0516743177307142	-3.80715324002748
KLHL9	0.308701730283831	5.08150991732423	2.37027118756834	0.0188479280778002	0.0516976850786721	-4.0735053235337
CD2	0.686599253982871	3.21560333637361	2.36990889060101	0.0188658236634431	0.0517406343754433	-3.83641393192146
MEOX2	0.7438748361248	1.70033837965589	2.36860652268724	0.0189302776850004	0.051911247604777	-3.64471109421065
RHOF	-0.617726867453684	0.566995777611806	-2.36840557313858	0.0189402399263022	0.051926743819515	-3.51847407481416
ARG2	-0.520968689274832	1.12515378954072	-2.36840196167463	0.0189404190099199	0.051926743819515	-3.59224164247491
AKR1C3	0.645738828604732	5.83098398562286	2.3680856468444	0.0189561100787028	0.0519581977674123	-4.0890587826116
SLC35B4	0.219143084764944	4.18189412773261	2.36808010636995	0.0189563850208157	0.0519581977674123	-3.97593375315085
AC008115.4	-0.618731560420941	-2.58584222300391	-2.36792425114029	0.018964120666929	0.0519732412353044	-3.37615220047672
FBN2	0.743772549037135	1.25222498355014	2.36784582851886	0.0189680141115376	0.0519777524137016	-3.60401539964224
CCDC112	0.225585218012689	3.03627497230376	2.36680868899247	0.019019571275541	0.0521081752456761	-3.79921202793295
AL590062.1	-0.407330565181347	-0.457420484438658	-2.36679776821467	0.019020114814251	0.0521081752456761	-3.48537943832915
AC121757.2	0.708027916625466	-1.58214792116976	2.36636878718556	0.0190414764941294	0.0521592197835492	-3.39380525325342
HTR6	-0.67226817021127	-2.72024503519025	-2.36628151673271	0.0190458248306886	0.0521592197835492	-3.34444691195373
AL139147.1	0.725271649452559	-3.53668721997077	2.36626298921331	0.0190467480953104	0.0521592197835492	-3.300385077217
MRPS11	-0.209518440233996	3.73946548680416	-2.36624253025101	0.0190477676535739	0.0521592197835492	-3.9015478154437
HTATIP2	0.351629463717288	5.8963729452504	2.36616830470698	0.0190514670363072	0.0521631738624025	-4.1005872456765
CLDN23	0.792182034085179	4.11552661124262	2.36574850175992	0.0190724018366225	0.0522143122250717	-3.85912135318401
AL353743.1	-0.325257793104068	1.61866701855899	-2.36565037852289	0.0190772979851914	0.052221534832703	-3.63808552569459
AC024940.1	-0.827638096299592	-1.01455046666925	-2.36521647081816	0.0190989623782888	0.0522746511106583	-3.45971295197681
AF127577.4	0.300585621588517	1.00730423134775	2.36515083212176	0.0191022415128269	0.0522774395584736	-3.56983644259017
ZNF232	-0.260488583020611	2.75554874327348	-2.36388605811776	0.0191655232512198	0.0524428626320177	-3.76496458951274
ARHGAP20	0.549886976071653	1.33878409988128	2.36385215061982	0.0191672223204966	0.0524428626320177	-3.62865366919864
TOMM20L	-0.477421802697266	-3.01274256930647	-2.36363797494122	0.0191779575083008	0.0524660280638727	-3.34765426010684
