gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
AL139123.1	0.322742378599213	-2.62360466538475	1.40397099308572	0.162075007979276	0.296685881780286	-4.7957416816712
AC021739.4	0.342815587383337	-2.9159396827416	1.40394840640431	0.162081724156603	0.296685881780286	-4.77048829491013
AL359532.1	-0.19030021822505	-1.26497666723761	-1.40376283498667	0.162136912064257	0.296763414230938	-4.91541633845574
PEA15	0.144019446609204	7.70963295631607	1.40343002793093	0.162235922854073	0.296921138226556	-5.58072040220907
SYTL5	0.632476655630864	2.46944174141638	1.40301953464835	0.162358108826602	0.297121248689796	-5.12429864140172
SUPV3L1	0.0992380130312585	4.4011278696114	1.40272596603864	0.162445534353292	0.297248125937416	-5.47919970290335
NOC3L	0.115913598220359	3.96155501742803	1.40270041945686	0.162453143888315	0.297248125937416	-5.38875214380128
ITGAV	0.201764530461214	7.68680222788743	1.40257976444328	0.16248908694321	0.29729037282039	-5.5930253601937
PRELID1P6	0.238689552467558	-1.80514396870352	1.40249465807063	0.162514443718641	0.297313245872863	-4.85812317183395
PDE12	-0.118476679748662	4.78503285529937	-1.4021063173368	0.16263018500261	0.297501456833059	-5.5258488875193
AC090515.2	0.217971231486998	-0.964204570499146	1.40202719533943	0.162653774253819	0.297521076474401	-4.92221432607162
MIR186	-0.383750412190869	-2.44189734179695	-1.40193179955488	0.162682218795635	0.297549573452388	-4.81176952157573
ELF5	0.939244021721038	-1.60427927623559	1.40175123686912	0.162736068251656	0.297624528429882	-4.84378478966045
NABP1	0.275214696082523	4.33491685103212	1.40150842938484	0.162808502433321	0.297733458075263	-5.44191975126609
NCAPD2	0.184252630449627	5.94325665807901	1.40144975338762	0.162826010299905	0.297741932812792	-5.61380473563466
UBE2E2	-0.226583846645202	4.03726128086506	-1.40119519212187	0.162901983405783	0.297839307938006	-5.42787535797552
HOTAIR	0.863946802154492	-2.3881564807024	1.40118502763244	0.162905017529219	0.297839307938006	-4.79185032038875
TSPO2	0.41450913300238	-1.89004632427488	1.40104580969317	0.162946578729767	0.297857939627086	-4.84688642366373
CCNL2	0.204293333246438	6.80509737800011	1.40098339344439	0.162965214680875	0.297857939627086	-5.61158693400405
KIAA0753	-0.10542481516043	3.98559027992308	-1.40098216053764	0.16296558281272	0.297857939627086	-5.42178840227422
AC129507.4	-0.522791797320992	-3.29456433636008	-1.4009576935369	0.162972888509947	0.297857939627086	-4.77574943445642
TENM3	-0.310783405105281	4.29511590956511	-1.40093521190539	0.162979601607609	0.297857939627086	-5.44793179423822
JCAD	-0.218884053647457	5.5998267729181	-1.40086370474618	0.163000955305984	0.297873427174209	-5.60185004062762
GHRLOS	-0.222860646416461	-1.18090752904911	-1.40076405465023	0.163030716687395	0.297904275542867	-4.9238921989024
ITGB1BP1	0.112162224082014	5.39338251954599	1.40052450014407	0.163102278664502	0.298011494782162	-5.58993361509148
GEMIN7	0.207119263241433	-1.4268366903007	1.40013362176793	0.16321909681553	0.29818744972251	-4.89816542700074
TUT7	0.132542230196011	5.23199896512752	1.40011599925162	0.163224364989924	0.29818744972251	-5.56444605542364
AC104461.1	0.510862302514881	-1.70523232797395	1.39995005584461	0.16327397938887	0.298254529287243	-4.8512171472183
MOSPD1	0.147631588306481	3.3668188058957	1.39987511256437	0.163296389977696	0.298271908656149	-5.29085994799724
ARFGAP1	0.134944728444325	6.89023858955553	1.39982697211414	0.163310786842688	0.298274648827109	-5.60980336742935
METTL6	0.0964043709478659	3.54059464031939	1.39975688577181	0.163331748563141	0.298281247442159	-5.33632757544752
AC016831.1	-0.251471276032948	-0.928582825885154	-1.39972865120507	0.163340193655091	0.298281247442159	-4.94886155319995
AC009315.1	0.641694211298649	-3.42899741812922	1.39950775261665	0.163406276923127	0.298378365125381	-4.69983124089186
TRIB3	-0.277766817893308	4.22964246471351	-1.39944700661478	0.163424453052554	0.298387996384264	-5.50223499748928
EIF2AK3	-0.135923198884157	4.45742834576319	-1.39923137666195	0.163488985231869	0.298482258481423	-5.48947799918673
HS3ST2	0.487102627196354	1.41862573982384	1.39914160714512	0.163515856516552	0.298507753533413	-5.0360992394171
IGKV1D-17	-0.709239307338502	-2.77563332852044	-1.39901973660541	0.163552342178825	0.298550794783888	-4.78397857423508
MAMSTR	0.179375325244845	0.77523953250031	1.39884301538426	0.163605260057819	0.298623822477882	-5.02187538295544
TAGAP	-0.370421124831844	2.44621732739208	-1.39870767780506	0.163645794706506	0.29867423768719	-5.16173833630754
AC008498.1	-0.268330555170286	-2.73750310850477	-1.39861323863365	0.163674084488117	0.298679327954519	-4.79579868770919
LYNX1	-0.303980535827994	3.5531189238978	-1.39861214512644	0.16367441207608	0.298679327954519	-5.36196583518279
NFE2	0.424911882764663	0.0558809002160497	1.39837328393876	0.163745980978791	0.298786354877907	-4.97183828191372
GAS2L2	0.528744929754082	-1.35792438020942	1.39824468265228	0.163784523052067	0.298833105802162	-4.89422643448088
LINC02352	-0.239910890715322	-0.458483568189499	-1.39818792507359	0.163801535609331	0.298840570763793	-4.96958168053289
KLHL4	-0.410079068541249	0.288467786329744	-1.39799423698976	0.163859601925608	0.298922927380933	-4.98455929630867
ZNF564	-0.202879378136779	-2.32667808074397	-1.39756692258484	0.163987763081628	0.299133132309481	-4.84469890792542
SYCP2L	-0.368479868299382	-1.9089764271391	-1.39747376910747	0.164015712004284	0.299160519498036	-4.88833601071206
AC027307.2	0.148208226060977	1.69873872261994	1.39663024386437	0.164268960451801	0.299598810608725	-5.09560758066193
SIGMAR1	0.14025825516155	5.66411322296222	1.39658253484009	0.164283292825535	0.299601324433761	-5.61372669633955
GSDME	0.292871871174915	3.65805547058959	1.39646249464086	0.164319358569862	0.299622643246033	-5.32645892422021
TEAD2	0.2368190080927	4.3670445331694	1.39645738884788	0.16432089272452	0.299622643246033	-5.45550461561383
PCLO	-0.453210644737426	3.10093879241012	-1.3960510076547	0.164443034338146	0.299821718421177	-5.29067173671484
AC008105.3	-0.403737428724893	1.39503879059915	-1.39596532341241	0.164468796327608	0.299841481937099	-5.09524270393683
IGLV2-5	-0.6324430297533	-2.33685532265184	-1.39592871873766	0.164479802894153	0.299841481937099	-4.8311524711847
LRRC69	0.250688266072032	-0.790901767073538	1.39566030003706	0.16456053012381	0.299965001631737	-4.93886987684456
LINC00893	-0.308326232852988	-0.613626799162472	-1.39558779844414	0.164582340221202	0.299967699466763	-4.97148104330693
RASGRP4	-0.266654541282367	1.11124523777155	-1.39556915167351	0.164587949940904	0.299967699466763	-5.04063150980842
ZFP69	0.145913150255508	2.07501960396737	1.39542158952969	0.164632347857497	0.300024973701693	-5.12243132566908
TBCB	0.12773750225132	5.93813709406393	1.39533473958505	0.16465848317834	0.300048959891952	-5.62764571851567
BTBD2	0.119971686641099	6.25049716891388	1.39508403479927	0.164733944194548	0.300162818981447	-5.63114444110153
AC023282.1	0.345059069688808	-1.47372727852413	1.39483886556817	0.164807764428498	0.300273670687121	-4.90065550926037
FAM110C	0.273472937712953	4.19863570343015	1.39451712710346	0.164904677696556	0.30040780202466	-5.44384328326256
GREB1L	0.482442160543231	1.48174983172011	1.39450821962072	0.164907361401984	0.30040780202466	-5.06410213564016
SCT	0.424473667374464	0.0288292826564249	1.39417255791258	0.165008515956587	0.30054845518025	-4.98768019596667
FAM86B1	-0.273356044091517	0.0145610929545834	-1.39413907480134	0.165018608964619	0.30054845518025	-4.99644543938315
CGB5	1.09145649949386	-0.927191125104251	1.39412265961299	0.165023557261069	0.30054845518025	-4.90242488803866
SBK3	0.3502725028762	-1.94494178170366	1.39367625709543	0.165158166800909	0.300769927698537	-4.8432264825889
PDE4DIP	-0.144944228799808	5.79548470929206	-1.39346425330547	0.16522212423672	0.300862710758747	-5.62589033218875
PHLDA1	0.228731539642495	6.79984407913153	1.39324752830464	0.165287525400855	0.300958107972837	-5.62815354116727
GOLGA7B	-0.27844873370159	3.91118890951576	-1.39319891110849	0.165302199323697	0.300961132485119	-5.46039409961623
SLFN12	0.240890446322091	2.33235553551784	1.39293565277616	0.165381674646884	0.301082129347697	-5.13701775082168
AL590764.1	-0.39003846121733	-1.36814731303248	-1.39267737101065	0.165459675768542	0.301183308293866	-4.91336927267659
CEACAM22P	0.41114935185088	-3.3418531860076	1.39266538497992	0.165463296228894	0.301183308293866	-4.74262436464804
CCL15	0.633376675039408	-2.34377519869803	1.39255809180871	0.16549570752311	0.301218597906232	-4.80147468481971
CYP2U1-AS1	0.250523272479978	-1.74174412836675	1.3924073919231	0.165541239323148	0.301277760707095	-4.87090633230651
PCDHGA1	-0.321426906643083	-0.128682203815105	-1.3920786503452	0.165640596841056	0.301434866924223	-4.98869326791513
TECR	0.129929497853916	6.46236985275677	1.39197001180084	0.165673441258433	0.301470916555865	-5.63364849874643
KIAA2012	-0.349064362676802	-2.138168077964	-1.39173919818185	0.165743238959894	0.301574197991066	-4.86114746023402
TUBG2	-0.146511009198822	4.06967780965522	-1.39166483900354	0.165765729817685	0.3015911124057	-5.47814802083587
RPL8	0.18335575692271	10.4814344286223	1.39160227302684	0.165784655468737	0.3015911124057	-5.42370321771346
HPN	0.649690237388362	3.19750008186625	1.39157913387383	0.165791655271795	0.3015911124057	-5.25425379146904
GLB1L	-0.169985954985086	3.29210257589359	-1.39137768800526	0.165852603942361	0.301678255916549	-5.31771381882186
ZNF714	-0.199641524729461	2.0135783768209	-1.3912890326361	0.165879432548389	0.30170332777439	-5.14068048652182
KIF24	0.227920731638969	1.77565301033497	1.39121496957467	0.165901847800538	0.30170485830418	-5.09522100745552
RNPC3	-0.187883548814012	3.1274042503001	-1.39120004816361	0.165906364057098	0.30170485830418	-5.29605844533369
ZNF646	0.0903637621750191	4.80708033676081	1.39083422176161	0.166017117739323	0.301875428292505	-5.54180213176411
NYAP2	-0.465500947445161	-2.78300636554815	-1.39080401734991	0.166026264609161	0.301875428292505	-4.80393441935422
CCL18	0.67247890588627	3.86825704902306	1.39061691200041	0.166082934660862	0.301954729410929	-5.31355899768134
LINC02446	-0.551628537612571	-2.24423304683827	-1.39049671132853	0.166119348512134	0.301997193239164	-4.84345211067335
PRRC2C	0.134358810947233	7.50907416541925	1.39038961833049	0.166151796596924	0.302032441381251	-5.61165578439032
FAM3C	0.195538813649115	5.9114706060372	1.39029956609917	0.166179085223738	0.302058305804356	-5.62823217143851
AC108673.2	0.239820725670329	-1.2135103391533	1.39019294082089	0.166211400394083	0.302093302028632	-4.92096318860752
GLA	0.127620097441848	4.43772143145095	1.3900928790204	0.166241730690508	0.302124685479338	-5.49509357083039
GLMN	0.133857529524959	2.5624456249488	1.39004294204144	0.166256868939691	0.302128456418416	-5.19522758394074
AC006237.1	0.502542829029457	-2.47389064587749	1.38997816679085	0.166276506925027	0.302140403218261	-4.82021357578845
GLIPR1	-0.285509955847378	4.28634217687868	-1.38980609842316	0.166328681627675	0.30221146584059	-5.47150331088612
UVRAG-DT	0.280464339091798	-2.94682779958929	1.38968928202918	0.166364109858925	0.302252092130182	-4.76775851826504
MNAT1	0.138298802100338	3.32663928644017	1.38944260004713	0.166438942698482	0.302321459352842	-5.31565433703898
AC132812.1	0.278132298658343	2.50903077952921	1.38943798522206	0.166440342883632	0.302321459352842	-5.2179764649567
AL512791.1	-0.287181186761037	-1.51765085812385	-1.38938483276247	0.166456470527656	0.302321459352842	-4.91155658108352
AC138207.5	-0.260174684881963	-0.767741866201729	-1.3893621095693	0.1664633656138	0.302321459352842	-4.9544733944714
CATSPERB	0.399494083281989	1.89181540544557	1.38934799393104	0.166467648947529	0.302321459352842	-5.1167558133075
FAM131B	0.343343363368903	1.49639231584219	1.38884240099635	0.166621124200953	0.302540353294551	-5.06106940469032
NBPF10	0.242823940962305	0.982612667970562	1.38883361259675	0.16662379291163	0.302540353294551	-5.03424321487292
FSBP	0.159489693301792	1.10181074094843	1.38882166111883	0.166627422183759	0.302540353294551	-5.04484938238805
HTR2B	0.449067958924357	0.667361931278499	1.38855475552132	0.166708488280238	0.302663781846718	-5.00076135852765
HILPDA	0.309092260244492	3.52576788644888	1.38824379040191	0.166802974091128	0.302811552965433	-5.33953901256953
CA3-AS1	0.315998078438907	-0.433924977550363	1.38818379006569	0.166821209682644	0.30282088827723	-4.95728701244987
D2HGDH	0.184125929596391	4.67298233317029	1.3876896368838	0.166971452576397	0.303069828534525	-5.56291396972091
TPP2	-0.0946125355416969	5.57045912744835	-1.38736610594858	0.167069874825587	0.30322467746733	-5.62153120042528
AC103718.1	0.506942632110454	-0.933072932952003	1.38712626298771	0.1671428664955	0.303310325837587	-4.93597852352125
GBP4	0.277157199653969	5.1235091150138	1.38708352413643	0.16715587579308	0.303310325837587	-5.54779127558567
AC132872.3	0.293414135054697	-0.240068344257559	1.38708177449057	0.167156408384896	0.303310325837587	-4.98831185914151
TRAF3IP1	0.11313573465712	4.45763572648486	1.3869983260707	0.167181811558768	0.303332622399874	-5.49035833171106
AL080317.2	-0.197225298832139	-0.373506813897905	-1.38686312312642	0.167222975933874	0.303376713725798	-4.98434852892795
Z97200.1	0.474982294553698	-1.9763006744432	1.38683234744683	0.167232347081036	0.303376713725798	-4.87041852762015
PKIB	-0.310725067847089	3.06644898639084	-1.38669677112486	0.16727363460054	0.303427813415003	-5.29635204847821
KIAA1549	-0.22928649326326	3.72740291214455	-1.3865070178566	0.167331433779146	0.303483636267378	-5.39485150751758
SLC12A6	-0.147207718291695	5.00855677222441	-1.38647263417555	0.167341908727923	0.303483636267378	-5.57358712398823
NTM	0.381594100899441	5.00654171009755	1.38646651048097	0.167343774356532	0.303483636267378	-5.53389121096769
TRAV3	-0.48575086227811	-3.380533462138	-1.38624625606266	0.167410886962591	0.303581542549068	-4.74049185124548
MAP2K7	-0.103711844161991	5.07495683471449	-1.38554508272852	0.167624673716077	0.303945390333628	-5.60189000239406
LIN7C	0.0943704176045062	5.02107766359561	1.3850920451978	0.167762914146249	0.304172207461151	-5.57131293550629
RNASE2	0.40047079889424	0.15159666496894	1.38504149783614	0.167778343583332	0.304176336944054	-4.98335285578045
AC139769.1	0.37405753896855	0.436057519137674	1.38495191718362	0.167805690460491	0.304180457756519	-4.99988251504601
CXCL1	0.537464891620281	3.63317216787178	1.38494788772916	0.167806920637989	0.304180457756519	-5.32836711323265
TMEM200A	-0.308031816216108	4.14990088415186	-1.38483457188718	0.167841518340954	0.304219328854983	-5.45930219414245
SELENOF	0.100654271927424	7.3353364186661	1.3847640244462	0.167863060682542	0.304234532361557	-5.62265475725357
POMZP3	-0.210392687539285	2.14266172305521	-1.38462430954053	0.167905730156276	0.304288021239175	-5.18744966783029
EEF1A1P6	0.207884446237704	2.76300131043238	1.38445195488097	0.167958379252756	0.304359585940433	-5.20827031974525
AP003108.2	0.207572101918188	-1.27473593971279	1.38428235030051	0.168010200486516	0.304418749423155	-4.93335312878585
SHC3	-0.29112059651708	1.43684183326851	-1.3842589446443	0.168017352835808	0.304418749423155	-5.09133676209819
AC009093.8	0.360107519252166	-2.72150495733691	1.38413442500287	0.168055407683852	0.304445252938901	-4.7950632430854
MFSD4A	0.438081550672504	3.83359104976785	1.38409995463048	0.168065943438503	0.304445252938901	-5.35751306634288
PARVA	0.165780738356771	7.01468247346026	1.3840463272173	0.168082335473204	0.304445252938901	-5.63898040085406
ABHD10	-0.105923755241135	4.53671703982736	-1.38403880500535	0.168084634848531	0.304445252938901	-5.53159769495564
RUNX3	-0.348992245626333	3.73181807489308	-1.38379959748516	0.168157767766368	0.304553864753372	-5.3873529807742
GNPNAT1	0.204596534405421	3.90777246301656	1.38337365226886	0.168288051640455	0.304765958682989	-5.388230850255
MFGE8	0.246436808640803	7.27601938040757	1.38320324569472	0.16834019529898	0.30483021431776	-5.62768495117946
FBXO11	-0.157840939444854	4.46274025360418	-1.38316216280364	0.168352768311614	0.30483021431776	-5.50164442468815
RPL4	-0.139857797249974	10.2017864453225	-1.38311988204613	0.168365708661657	0.30483021431776	-5.44934452946199
PEAK3	-0.347093445336805	-0.506724408955172	-1.38308543053135	0.168376253368617	0.30483021431776	-4.97679334950904
MAGED1	-0.145158956482816	7.69843936080586	-1.38276273346944	0.168475046765524	0.304969485696129	-5.59865762880034
CDH4	-0.459213445254081	0.429291765352366	-1.38274801540413	0.168479553733113	0.304969485696129	-5.0325755986118
DOCK8	-0.278620122024473	4.84946066705619	-1.38269548158422	0.168495641389451	0.304974737365412	-5.55063530781488
AC131649.2	0.373487338747879	-1.03151595594468	1.38255711165949	0.168538020567648	0.30502757177311	-4.92899513724191
TUBE1	-0.132861771936334	3.32441923312445	-1.38251038940794	0.168552332223215	0.305029604042138	-5.33641222147959
RPL23P2	-0.240942158575426	-1.8909403410828	-1.38210812721446	0.168675588608784	0.305186189963375	-4.90527223968175
MEOX1	-0.411124888715488	2.37422653984452	-1.38208724658981	0.168681988462581	0.305186189963375	-5.17886480882117
AL353748.3	-0.166534740857846	1.07291843531556	-1.38208300790392	0.168683287630539	0.305186189963375	-5.06793602180638
SND1	-0.119044957208707	7.88546506084942	-1.38205575755863	0.168691640111198	0.305186189963375	-5.58993333347737
ESF1	-0.130700295071109	4.07729528794899	-1.38192831137888	0.168730707688547	0.305232992367674	-5.44702206253792
YY2	-0.193932596059644	-0.71702356709275	-1.38170141263484	0.168800278575908	0.305326742331751	-4.96324492041708
RBBP6	-0.0701175078747394	5.7224864263663	-1.38167318471473	0.168808935238503	0.305326742331751	-5.6362391690099
CEP43	-0.13738073554722	3.20658286206637	-1.38156989848764	0.168840612912274	0.305360157603619	-5.33008050110093
HHLA2	0.715631317184057	3.24581674575697	1.38121786226706	0.168948615489922	0.305531595828517	-5.23748734085803
CRK	0.0916778155842879	5.98526389295772	1.38115853890783	0.168966820681953	0.305540627735122	-5.64216926358312
ST8SIA6	-0.42154724407246	-0.670263143408964	-1.38071085605234	0.169104253760221	0.305765239697161	-4.96156904991694
NSUN2	0.105179039648541	5.84225422872756	1.38054206472693	0.169156092547934	0.305835061636071	-5.64313876674264
GDPD1	-0.203355832842002	1.57564224756002	-1.38022892134704	0.169252296229181	0.305985078338818	-5.11083636527179
AC005520.5	0.323764547502215	-3.05214733717839	1.37971236715225	0.169411082064787	0.306236600153266	-4.78935732232943
LYRM2	-0.119487957456909	4.69578926208052	-1.37967484762303	0.169422619742963	0.306236600153266	-5.54909238222525
EMC2	0.112048819135677	5.24359434966852	1.3796471234991	0.169431145605378	0.306236600153266	-5.60328333334503
DEGS1	0.120114020734378	5.85955951641909	1.37953917911399	0.169464344298255	0.306272669760885	-5.63944638055048
CHRNA7	0.403877867171868	-0.449893914663328	1.37934302418549	0.169524685060178	0.306357783721815	-4.96002133025805
LAPTM4A	0.0966377843273758	8.43020217172568	1.37899134101315	0.169632909765872	0.30652941144348	-5.57349506333636
RIC1	-0.130947278555707	4.37064283300774	-1.37872156173203	0.169715965300478	0.306655534802301	-5.49031319264709
FBXL14	-0.215176889769394	3.81123650446545	-1.37822881367926	0.169867744423305	0.306905803688945	-5.43517048687817
ITIH3	-0.306626695126551	2.19058563773909	-1.37808358788875	0.169912497289354	0.306962680620854	-5.18004698779934
AC005400.1	0.268308133818736	-2.35470268468436	1.37788221335825	0.169974567732176	0.307037997839794	-4.83252724017247
PPP2R3C	-0.102766666402012	3.55332780241992	-1.37786219602976	0.169980738686472	0.307037997839794	-5.37549188858892
CFD	-0.381536872474388	3.74046259018328	-1.37777667365028	0.17000710548546	0.307061642769833	-5.45856327454831
AL356123.2	0.42837228919044	-3.39220082320079	1.37772751296713	0.170022263266698	0.307065040202421	-4.74177761074546
MRRF	0.116949791654664	4.84725912255453	1.37763967528735	0.170049348922874	0.307089977503571	-5.57131474092244
TRMT13	-0.118254928935532	3.01278269685838	-1.37759121695572	0.170064292946064	0.307092986200544	-5.28562365225174
AC005831.1	0.389819350055177	0.992840294135749	1.37751785009752	0.170086920377462	0.307109867631348	-5.03794310025852
CLDN8	-0.57845369742272	-3.56183399652679	-1.37745858483193	0.170105200329223	0.307118897206422	-4.76724494705223
AL591135.1	0.269997905594054	-1.77130858087349	1.3772924986653	0.170156436343592	0.307170123224521	-4.87204749738624
AL109628.2	-0.337514105221822	-3.30357822931577	-1.377280508291	0.170160135712234	0.307170123224521	-4.77843231504408
HPSE	0.235955005491311	3.1323852019923	1.37700496286115	0.17024516599904	0.307299633124623	-5.28252113342972
LPXN	-0.226699283267029	4.13223603630884	-1.37661386703673	0.170365908994646	0.307493580710798	-5.47616758164369
DIS3L2	0.0954301209552213	4.68935932707797	1.3765351490009	0.170390219431399	0.307504720621085	-5.55963688582419
AC024560.2	0.317125851977685	-0.441696358103677	1.37650777939469	0.170398672582144	0.307504720621085	-4.98667802966741
AC105001.1	-0.2094365595535	-1.7619845713468	-1.37618285593616	0.170499049973577	0.307632787026756	-4.90932318516513
ELAVL3	-0.511439970278408	-2.61298442951318	-1.37614972554439	0.170509287331291	0.307632787026756	-4.84028399964239
AL353804.1	-0.283256757371975	-1.92529614956263	-1.37614890006627	0.170509542411622	0.307632787026756	-4.89364963060142
CABCOCO1	-0.346420317480342	-0.508233829040684	-1.37590730622943	0.170584209520044	0.307743494366582	-4.98486719196615
ME3	0.138453219339138	4.1428784350291	1.3754434827896	0.170727628252512	0.30797820655363	-5.4783700425555
LINC02345	0.445174484892864	-1.38910752326186	1.37501472923879	0.17086028403391	0.308193468190319	-4.90681350327945
TMEM150A	0.0980898009562727	4.16416779199171	1.37486671233754	0.170906098341112	0.308252066008988	-5.48557180311995
CENPBD1	-0.143046257421847	3.48410150951436	-1.37439727354697	0.171051460782073	0.30847347995816	-5.37725018035431
MYH13	0.423766289648313	-2.64118718396623	1.37434829515485	0.171066632393766	0.30847347995816	-4.80413722300649
AC027601.1	-0.295308604858556	-1.15285963829986	-1.37434106779661	0.171068871235877	0.30847347995816	-4.96752045218848
NAT14	-0.242245962382803	4.09021474142891	-1.37406112190338	0.171155608009047	0.308605823811744	-5.51727100523648
ASXL2	-0.130723867022911	5.29532133847769	-1.37393357173594	0.171195138406398	0.308630493425549	-5.60841130804861
RHOXF1	-0.431954996767794	-3.22384841612338	-1.37393085998933	0.171195978906796	0.308630493425549	-4.80984739210324
MRPL1	0.107167041926228	4.02580130795593	1.37366805050956	0.171277450961092	0.308753303649894	-5.45281079877062
AL078587.2	0.348098802714667	-2.15832692377452	1.37349703237905	0.171330483029021	0.308820157436386	-4.86495984537288
NBPF1	-0.162517178216803	3.42759713084392	-1.37343154411598	0.171350793971217	0.308820157436386	-5.34115274433167
AL136295.6	-0.196519259815246	-0.447727691750126	-1.37341693671614	0.171355324650129	0.308820157436386	-5.00101988091778
COL10A1	0.66211234101201	6.63768497505172	1.37337623931834	0.171367947965175	0.308820157436386	-5.65233279133474
LINC00892	-0.462672484363328	-2.18235071489608	-1.37329604925397	0.171392822972396	0.308840920117302	-4.87106243425986
YTHDF3-AS1	-0.246433957214838	-0.596133129379535	-1.37317583987979	0.17143011710019	0.308884056426706	-4.99933141226876
TRBV27	-0.511748396385743	-2.55575095210404	-1.37295557747601	0.171498467886138	0.308956193777877	-4.82666130029166
SERPINA4	0.731548252491775	4.60114955141317	1.37294804848387	0.171500804610903	0.308956193777877	-5.4893223026252
SLC15A1	0.578821804585538	3.53470460205011	1.37291768423887	0.171510228809848	0.308956193777877	-5.31534307733116
LINC02795	-0.307904136245688	-1.73534635902805	-1.37249795633479	0.171640540481698	0.309166855160491	-4.93924709158084
AC012313.1	-0.144352288228941	2.26629313613769	-1.37245338765604	0.171654381974596	0.309167708613694	-5.19554240278209
PIP4K2C	0.147445474964663	5.96180376749192	1.37218013456687	0.171739263368834	0.309296502351222	-5.65585314839147
ECEL1P1	0.616769539419261	-3.19282640869512	1.37136978242017	0.171991171668691	0.309726062318266	-4.77570371152721
SMPD3	0.383855197690317	4.65003201991402	1.37116457760689	0.172055006423232	0.309816894157312	-5.53912418778312
GRK6	-0.113784234264297	5.44972832438718	-1.37102057715457	0.172099812505322	0.309873449873343	-5.64532582117221
GTF2H5	0.120509829640644	4.52476087926023	1.37095379135112	0.172120596054606	0.309886746500929	-5.53365363555307
UNC13B	-0.18979161231532	5.7235841905555	-1.37090268996509	0.17213649993728	0.309891256367199	-5.65490932405996
ZBBX	-0.607042685862556	-3.42833749838112	-1.37062474777409	0.172223021116394	0.310022885459213	-4.78522314208293
AC008429.1	-0.258372269298783	-2.10565532928311	-1.37045358090275	0.172276320315022	0.310094695014852	-4.88885969961852
SRPRB	-0.14891949034499	6.01498618506311	-1.37033326707682	0.172313791965446	0.310138006270571	-5.66496873226566
CCL24	0.63360220190898	2.29811862816948	1.37018766994374	0.172359146304867	0.310195497295072	-5.16185614550624
MRPS36	0.11953613122264	4.02347250477731	1.36975853211943	0.172492877577399	0.310412019344078	-5.45907313976848
LTB4R	-0.209029681118011	3.20260180026238	-1.36959073480962	0.172545189160853	0.310481999137339	-5.37360514944982
AL117327.1	-0.252562984396499	-1.70186844156187	-1.36937951723765	0.172611054220186	0.310576354598138	-4.91777261278167
AC108448.2	0.351043480127958	-3.05415818902599	1.36928909606119	0.1726392565153	0.310586062718555	-4.78162224870823
SENP3	-0.126742939720996	3.17147559876123	-1.36927610796185	0.172643307778872	0.310586062718555	-5.34635738406052
AC124068.2	0.284394474861329	-2.60472489254057	1.36909669541469	0.172699277692451	0.310662588043168	-4.83408765916135
NID2	-0.321342576169569	4.18712246377883	-1.36898018752007	0.172735631066598	0.310674470892864	-5.47462015024735
AC010618.3	0.154919527181478	0.362304477188689	1.36897716060651	0.172736575616161	0.310674470892864	-5.03818358754562
TMEM220	-0.207058834068286	2.37895910275333	-1.36894637681948	0.172746181930225	0.310674470892864	-5.20075897783442
AC004160.1	-0.398119768783105	-1.50488214116372	-1.36871150798401	0.172819487793329	0.310782140866504	-4.93454052321105
EXT2	0.0914557362431729	6.50978794504542	1.36864051736785	0.172841649577799	0.310797828598611	-5.6668927381843
PCDHA7	-0.344443046333539	-1.92759079960033	-1.36819645114846	0.172980326386583	0.31102301085819	-4.90534700500337
LINC00514	0.394646514124111	-0.800116500071507	1.36813458966613	0.172999651676234	0.311023868754063	-4.97757303174223
QPCTL	0.147611950411847	3.68851823276094	1.3681088299546	0.173007699391258	0.311023868754063	-5.42869699226869
BCL6	0.201111881002555	5.84457974754913	1.36806151513575	0.173022481976071	0.311026267926517	-5.65294972879284
BX293535.1	-0.360652281706791	-1.87889355681146	-1.36778229463213	0.173109738324347	0.311158935879808	-4.91958033636451
NUTM2A-AS1	0.130000087854129	3.97387337210628	1.36769015019074	0.173138540721543	0.311186522366168	-5.4492751516173
PTGES3	0.116324697549366	7.90863950885783	1.36748502207363	0.173202672390851	0.311256142899049	-5.6146246110386
ALDH2	0.216840070834841	7.11241981978845	1.36748016132416	0.173204192282548	0.311256142899049	-5.65543374122391
AC096540.1	-0.249399721171447	-2.4810236577493	-1.36731543508378	0.173255705930335	0.311320677450413	-4.86849963867513
USP32P1	-0.644220784440949	-2.16477379023192	-1.36727924399021	0.173267025256906	0.311320677450413	-4.92076808953623
FBXO45	0.12144221076105	4.22819467971482	1.36682894158245	0.173407910947592	0.311526612129887	-5.48238758927635
ANGPT2	-0.270802348586606	3.34392064274004	-1.36682680845119	0.173408578543763	0.311526612129887	-5.36056745364355
PTPMT1	0.135966018600098	0.626396554873767	1.36655594856085	0.173493364043903	0.311654720280185	-5.04833479920654
SCYL3	0.134136618822586	3.88581512626662	1.36643644984183	0.173530779876714	0.311692487576793	-5.42447647162463
HMGB2	0.17354454957056	6.04430190009777	1.36640271938176	0.173541342205394	0.311692487576793	-5.66577020635952
CNTD1	-0.235321236767494	-0.169218447056626	-1.36629741660036	0.173574319749378	0.311727509486226	-5.02730694114817
PRR36	-0.363089538215519	2.30750429747836	-1.36618667147474	0.173609006760118	0.311765595803092	-5.2475137269235
