cluster_id	sample_name	n_cells	cluster_total	pct_in_cluster
"3"	"GSM4710703_PDAC_TISSUE_14"	16	2591	0.00617522192203782
"3"	"GSM4710704_PDAC_TISSUE_15"	29	2591	0.0111925897336936
"30"	"GSM4710689_PDAC_TISSUE_1"	1	48	0.0208333333333333
"30"	"GSM4710697_PDAC_TISSUE_9"	43	48	0.895833333333333
"30"	"GSM4710698_PDAC_TISSUE_10"	2	48	0.0416666666666667
"30"	"GSM4710700_PDAC_TISSUE_11B"	1	48	0.0208333333333333
"30"	"GSM4710704_PDAC_TISSUE_15"	1	48	0.0208333333333333
"31"	"GSM4710695_PDAC_TISSUE_7"	22	25	0.88
"31"	"GSM4710696_PDAC_TISSUE_8"	3	25	0.12
"4"	"GSM4710689_PDAC_TISSUE_1"	16	2509	0.0063770426464727
"4"	"GSM4710690_PDAC_TISSUE_2"	119	2509	0.0474292546831407
"4"	"GSM4710691_PDAC_TISSUE_3"	43	2509	0.0171383021123954
"4"	"GSM4710692_PDAC_TISSUE_4"	63	2509	0.0251096054204863
"4"	"GSM4710693_PDAC_TISSUE_5"	145	2509	0.0577919489836588
"4"	"GSM4710694_PDAC_TISSUE_6"	26	2509	0.0103626943005181
"4"	"GSM4710695_PDAC_TISSUE_7"	8	2509	0.00318852132323635
"4"	"GSM4710696_PDAC_TISSUE_8"	99	2509	0.0394579513750498
"4"	"GSM4710697_PDAC_TISSUE_9"	137	2509	0.0546034276604225
"4"	"GSM4710698_PDAC_TISSUE_10"	67	2509	0.0267038660821044
"4"	"GSM4710699_PDAC_TISSUE_11A"	1581	2509	0.630131526504584
"4"	"GSM4710700_PDAC_TISSUE_11B"	69	2509	0.0275009964129135
"4"	"GSM4710701_PDAC_TISSUE_12"	7	2509	0.00278995615783181
"4"	"GSM4710702_PDAC_TISSUE_13"	67	2509	0.0267038660821044
"4"	"GSM4710703_PDAC_TISSUE_14"	5	2509	0.00199282582702272
"4"	"GSM4710704_PDAC_TISSUE_15"	50	2509	0.0199282582702272
"4"	"GSM4710705_PDAC_TISSUE_16"	7	2509	0.00278995615783181
"5"	"GSM4710691_PDAC_TISSUE_3"	1	2496	0.000400641025641026
"5"	"GSM4710693_PDAC_TISSUE_5"	4	2496	0.0016025641025641
"5"	"GSM4710697_PDAC_TISSUE_9"	3	2496	0.00120192307692308
"5"	"GSM4710698_PDAC_TISSUE_10"	1	2496	0.000400641025641026
"5"	"GSM4710702_PDAC_TISSUE_13"	2479	2496	0.993189102564103
"5"	"GSM4710704_PDAC_TISSUE_15"	8	2496	0.00320512820512821
"6"	"GSM4710689_PDAC_TISSUE_1"	224	2352	0.0952380952380952
"6"	"GSM4710690_PDAC_TISSUE_2"	59	2352	0.0250850340136054
"6"	"GSM4710691_PDAC_TISSUE_3"	7	2352	0.00297619047619048
"6"	"GSM4710692_PDAC_TISSUE_4"	77	2352	0.0327380952380952
"6"	"GSM4710693_PDAC_TISSUE_5"	44	2352	0.0187074829931973
"6"	"GSM4710694_PDAC_TISSUE_6"	14	2352	0.00595238095238095
"6"	"GSM4710695_PDAC_TISSUE_7"	8	2352	0.00340136054421769
"6"	"GSM4710696_PDAC_TISSUE_8"	15	2352	0.00637755102040816
"6"	"GSM4710697_PDAC_TISSUE_9"	136	2352	0.0578231292517007
"6"	"GSM4710698_PDAC_TISSUE_10"	391	2352	0.166241496598639
"6"	"GSM4710700_PDAC_TISSUE_11B"	901	2352	0.383078231292517
"6"	"GSM4710701_PDAC_TISSUE_12"	51	2352	0.0216836734693878
"6"	"GSM4710702_PDAC_TISSUE_13"	299	2352	0.127125850340136
"6"	"GSM4710703_PDAC_TISSUE_14"	19	2352	0.00807823129251701
"6"	"GSM4710704_PDAC_TISSUE_15"	107	2352	0.0454931972789116
"7"	"GSM4710689_PDAC_TISSUE_1"	68	1719	0.0395578824898197
"7"	"GSM4710690_PDAC_TISSUE_2"	167	1719	0.0971495055264689
"7"	"GSM4710691_PDAC_TISSUE_3"	4	1719	0.00232693426410704
"7"	"GSM4710692_PDAC_TISSUE_4"	1	1719	0.00058173356602676
"7"	"GSM4710693_PDAC_TISSUE_5"	55	1719	0.0319953461314718
"7"	"GSM4710694_PDAC_TISSUE_6"	23	1719	0.0133798720186155
"7"	"GSM4710695_PDAC_TISSUE_7"	15	1719	0.0087260034904014
"7"	"GSM4710696_PDAC_TISSUE_8"	19	1719	0.0110529377545084
"7"	"GSM4710697_PDAC_TISSUE_9"	7	1719	0.00407213496218732
"7"	"GSM4710698_PDAC_TISSUE_10"	5	1719	0.0029086678301338
"7"	"GSM4710699_PDAC_TISSUE_11A"	5	1719	0.0029086678301338
"7"	"GSM4710700_PDAC_TISSUE_11B"	2	1719	0.00116346713205352
"7"	"GSM4710701_PDAC_TISSUE_12"	478	1719	0.278068644560791
"7"	"GSM4710702_PDAC_TISSUE_13"	858	1719	0.49912739965096
"7"	"GSM4710704_PDAC_TISSUE_15"	10	1719	0.0058173356602676
"7"	"GSM4710705_PDAC_TISSUE_16"	2	1719	0.00116346713205352
"8"	"GSM4710689_PDAC_TISSUE_1"	1	1628	0.000614250614250614
"8"	"GSM4710690_PDAC_TISSUE_2"	926	1628	0.568796068796069
"8"	"GSM4710691_PDAC_TISSUE_3"	67	1628	0.0411547911547912
"8"	"GSM4710692_PDAC_TISSUE_4"	15	1628	0.00921375921375921
"8"	"GSM4710693_PDAC_TISSUE_5"	100	1628	0.0614250614250614
"8"	"GSM4710694_PDAC_TISSUE_6"	1	1628	0.000614250614250614
"8"	"GSM4710695_PDAC_TISSUE_7"	12	1628	0.00737100737100737
"8"	"GSM4710696_PDAC_TISSUE_8"	352	1628	0.216216216216216
"8"	"GSM4710697_PDAC_TISSUE_9"	47	1628	0.0288697788697789
"8"	"GSM4710699_PDAC_TISSUE_11A"	1	1628	0.000614250614250614
"8"	"GSM4710700_PDAC_TISSUE_11B"	11	1628	0.00675675675675676
"8"	"GSM4710701_PDAC_TISSUE_12"	4	1628	0.00245700245700246
"8"	"GSM4710702_PDAC_TISSUE_13"	2	1628	0.00122850122850123
"8"	"GSM4710703_PDAC_TISSUE_14"	7	1628	0.0042997542997543
"8"	"GSM4710704_PDAC_TISSUE_15"	81	1628	0.0497542997542998
"8"	"GSM4710705_PDAC_TISSUE_16"	1	1628	0.000614250614250614
"9"	"GSM4710689_PDAC_TISSUE_1"	3	1555	0.00192926045016077
"9"	"GSM4710690_PDAC_TISSUE_2"	4	1555	0.00257234726688103
"9"	"GSM4710691_PDAC_TISSUE_3"	13	1555	0.00836012861736334
"9"	"GSM4710692_PDAC_TISSUE_4"	16	1555	0.0102893890675241
"9"	"GSM4710693_PDAC_TISSUE_5"	6	1555	0.00385852090032154
"9"	"GSM4710694_PDAC_TISSUE_6"	39	1555	0.02508038585209
"9"	"GSM4710695_PDAC_TISSUE_7"	1064	1555	0.684244372990354
"9"	"GSM4710696_PDAC_TISSUE_8"	319	1555	0.205144694533762
"9"	"GSM4710697_PDAC_TISSUE_9"	20	1555	0.0128617363344051
"9"	"GSM4710698_PDAC_TISSUE_10"	13	1555	0.00836012861736334
"9"	"GSM4710699_PDAC_TISSUE_11A"	3	1555	0.00192926045016077
"9"	"GSM4710700_PDAC_TISSUE_11B"	7	1555	0.0045016077170418
"9"	"GSM4710702_PDAC_TISSUE_13"	30	1555	0.0192926045016077
"9"	"GSM4710703_PDAC_TISSUE_14"	1	1555	0.000643086816720257
"9"	"GSM4710704_PDAC_TISSUE_15"	7	1555	0.0045016077170418
"9"	"GSM4710705_PDAC_TISSUE_16"	10	1555	0.00643086816720257
