gene	HR	CI_low	CI_high	p.value	statistic	FDR
CROT	0.999906002467229	0.999470424328019	1.00034177043528	0.672406756392783	-0.42284718832448	0.964724526130263
ZNFX1	1.00001657678411	0.99993956367046	1.00009359582913	0.673125635366189	0.421862154345175	0.964724526130263
SOCS3	0.999990996944713	0.999949054412911	1.00003294123578	0.673974309238134	-0.420699797239844	0.964724526130263
SDC2	1.00002069531989	0.999924078940579	1.00011732103464	0.674624110338944	0.419810203550389	0.964724526130263
USP12	1.00004101346975	0.999846406961323	1.0002356578557	0.679583037772592	0.41303217887751	0.964724526130263
PDGFRB	1.00000382915401	0.999985570726702	1.00002208791469	0.681042969821332	0.411040319988121	0.964724526130263
ABI3BP	0.999981945660116	0.999895816362822	1.00006808237644	0.681201336782351	-0.410824350114397	0.964724526130263
JAK2	1.00004777416771	0.999819351674253	1.00027624884743	0.681889549380347	0.409886035901873	0.964724526130263
CSF1	0.999976984761076	0.999866929100556	1.00008705253546	0.681917815229785	-0.409847505750786	0.964724526130263
MX1	1.00000709699736	0.999973145548909	1.00004104959855	0.682031129190785	0.40969304970297	0.964724526130263
POLR2E	0.999974092833942	0.999849806511266	1.00009839460603	0.682892832837969	-0.408518797684718	0.964724526130263
MSR1	1.00001677837636	0.999936082228581	1.00009748103641	0.683638226376964	0.407503496830391	0.964724526130263
NDUFV2	1.00159757885543	0.993841878138436	1.00941380317777	0.68732757048833	0.40248439513314	0.964724526130263
ADAM12	1.00001454437702	0.999943501932546	1.00008559186882	0.688237429140674	0.401248156215803	0.964724526130263
IGF2	0.999792212821612	0.998773062099541	1.00081240348782	0.689629802312434	-0.399357503229868	0.964724526130263
C5AR1	1.00002427349363	0.999904867105783	1.00014369414071	0.690326683629323	0.398411769575834	0.964724526130263
POLR2G	0.999948874826194	0.999696856069318	1.00020095711578	0.690967032036635	-0.397543070474137	0.964724526130263
TOGARAM1	1.00007754899489	0.999694381907516	1.00046086294416	0.691651012556595	0.396615511105214	0.964724526130263
GEM	1.00001185159765	0.999953269796857	1.00007043683043	0.691730192277574	0.396508155985524	0.964724526130263
ZBP1	1.00012531405388	0.999504333324597	1.00074668059147	0.692530624692624	0.395423153133838	0.964724526130263
XCL1	1.0011822445497	0.995331749183767	1.00706712874735	0.69274205341208	0.395136634844668	0.964724526130263
TARBP2	0.999885214000701	0.999315896041037	1.00045485630519	0.692818431391499	-0.395033138963745	0.964724526130263
NTM	1.00002277085696	0.999909140285864	1.00013641434114	0.694506573827415	0.392746701427203	0.964724526130263
ITGB8	1.00001403394078	0.99994355176074	1.00008452108884	0.696356188382147	0.390243918881613	0.964724526130263
PRDM2	0.999964915877211	0.99978693244978	1.00014293098949	0.69926912032024	-0.386307265442009	0.964724526130263
TPBG	0.999960914236798	0.999760597499509	1.00016127111049	0.702178027879504	-0.382382015994464	0.964724526130263
LAMA2	1.00001056223466	0.999955589680651	1.00006553781078	0.706491493276534	0.376572277116141	0.964724526130263
ATRN	0.999983843588371	0.999899739375074	1.0000679548759	0.7065526290379	-0.37649002606295	0.964724526130263
MIOS	0.999925666853933	0.99953850628421	1.00031297738617	0.706755039486043	-0.376217724529167	0.964724526130263
GTF3C5	0.999952472435258	0.999704365045742	1.00020064140026	0.707365909629682	-0.375396093685422	0.964724526130263
TIMM10	0.99989498813872	0.999344257947674	1.00044602183253	0.708703047413652	-0.373598503595126	0.964724526130263
COL1A2	1.00000014695429	0.99999937054975	1.00000092335943	0.710657737789113	0.370972871351386	0.964724526130263
ATP5MC2	0.999990612405237	0.999940799167008	1.00004042812497	0.711862620426237	-0.36935569051354	0.964724526130263
EDN1	0.999957924630573	0.999734485719191	1.00018141348016	0.712106702399026	-0.369028204015656	0.964724526130263
PRKCE	1.00008075805897	0.999650982573416	1.00051071831597	0.712703413313183	0.368227759325946	0.964724526130263
SLAMF7	0.99996182013539	0.99975858925954	1.000165092324	0.712751559180032	-0.368163185406777	0.964724526130263
STAT3	1.00000588520088	0.999974510941429	1.0000372604447	0.713136883002182	0.367646438912208	0.964724526130263
SYNJ2	1.00002897573584	0.999874471428355	1.0001835039179	0.713209884561955	0.367548549722704	0.964724526130263
IL15	0.999755684275494	0.998453536024402	1.00105953074288	0.713280361132026	-0.367454049681477	0.964724526130263
GUK1	0.999991853837461	0.999948294179773	1.00003541539269	0.713972181568981	-0.36652658124119	0.964724526130263
LY96	0.999858207623192	0.999094572201375	1.00062242671254	0.716035184776358	-0.363762744799217	0.964724526130263
LUM	1.00000077550453	0.999996569281036	1.00000498174572	0.717830804168829	0.361359386975403	0.964724526130263
CADM1	1.00002855719387	0.999873667861335	1.00018347052014	0.717846141863378	0.361338867151409	0.964724526130263
NR3C1	1.0000164991532	0.999926370562599	1.00010663586757	0.719757851064919	0.358782438725185	0.964724526130263
ABCB1	0.999975928626642	0.999843428833381	1.00010844597885	0.721810016802374	-0.356040791683369	0.964724526130263
PTX3	0.999961409148728	0.999744766301107	1.00017809894246	0.72702460617781	-0.349086187096653	0.964724526130263
ATP5F1E	0.999993950067526	0.999959821724224	1.00002807957562	0.728263869573057	-0.347435896327754	0.964724526130263
ATP2B4	1.0000061110197	0.999971633663662	1.00004058956446	0.728295731966282	0.347393478605447	0.964724526130263
ECH1	0.999982459170991	0.999883321935492	1.00008160623583	0.728767388804914	-0.346765645005846	0.964724526130263
POLR1D	0.999977297650787	0.999848886444841	1.00010572534866	0.728979027146941	-0.346483972626926	0.964724526130263
CD14	0.999985537023679	0.99990352193225	1.00006755884223	0.729632993295857	-0.345613773661171	0.964724526130263
UQCR11	0.999873635554214	0.999139921858172	1.00060788804945	0.735806923451723	-0.337411225673607	0.964724526130263
SLIT2	0.999980076485926	0.999864121996466	1.00009604442266	0.736311592262673	-0.336741743832488	0.964724526130263
SLC7A1	1.00001385274695	0.999932602417778	1.00009510967818	0.738264768304965	0.334152124961622	0.964724526130263
MYD88	1.00001620097286	0.999920335077929	1.00011207605879	0.740483382016888	0.331213290352211	0.964724526130263
FLNA	0.999999364472698	0.999995600214187	1.00000312874538	0.740717063732241	-0.330903916242918	0.964724526130263
ECI1	0.999961473369842	0.999732076597097	1.00019092277957	0.742059631611768	-0.329127086570102	0.964724526130263
BAX	0.999972252375849	0.999806697714807	1.00013783445054	0.74255930101048	-0.328466061583996	0.964724526130263
TGFBR2	1.00000395974118	0.99998032503367	1.00002759500731	0.742633687043794	0.328367666743246	0.964724526130263
TRIM14	0.999972221013573	0.999806364099191	1.0001381054418	0.742731720277581	-0.328237997196065	0.964724526130263
PTEN	1.00000959427239	0.999951807178179	1.0000673847061	0.744877638448254	0.325400947569357	0.964724526130263
PRKCA	0.999979196119047	0.999852091242129	1.000106317154	0.748382248027767	-0.320773229403363	0.964724526130263
MEFV	0.999500529469696	0.996426105434157	1.0025844394903	0.750601667476604	-0.317846116268908	0.964724526130263
TIMM8B	1.00007480126555	0.999613257810434	1.00053655782544	0.750799495557713	0.317585340380463	0.964724526130263
ADGRL2	1.00002015830276	0.999895274212657	1.00014505799053	0.751734453393252	0.316353175954954	0.964724526130263
NME1	0.999936446689071	0.999538848064659	1.00033420347108	0.754118041813911	-0.313214053849401	0.964724526130263
ATP2B1	1.00001518259889	0.999920092430563	1.00011028181007	0.75433710693735	0.312925706224382	0.964724526130263
NR1D2	1.00002142684679	0.999886946767269	1.00015592501325	0.75483884280529	0.31226538714046	0.964724526130263
SLC7A2	1.00001010715501	0.999946321862859	1.00007389651594	0.756135523705901	0.310559495103728	0.964724526130263
SPPL2A	1.00002244442602	0.999879437974555	1.0001654713308	0.758392944495571	0.30759182109533	0.964724526130263
HTRA2	0.99988842616687	0.999177286379956	1.00060007208999	0.75855353194359	-0.307380811435559	0.964724526130263
SLC11A2	1.00002639717101	0.999857930313496	1.00019489241363	0.75877784209375	0.307086093942675	0.964724526130263
CSF2RB	0.999981764319881	0.999864687493029	1.00009885485557	0.760168229834516	-0.305259879733418	0.964724526130263
COX7A2	0.999979067386603	0.99984379704886	1.00011435602527	0.761681128695603	-0.303273908145952	0.964724526130263
KIF1B	1.00001835321603	0.999898745081487	1.00013797565812	0.763619963663076	0.300730559613492	0.964724526130263
APRT	0.999983443706421	0.99987553032733	1.00009136873226	0.763656226108205	-0.300683009400222	0.964724526130263
SAMHD1	0.999992772311919	0.999945215937714	1.00004033094786	0.765802335831774	-0.297870065326457	0.964724526130263
HLA-DQA1	1.00000309310124	0.999982576760665	1.00002360986275	0.76762179625729	0.295487111912664	0.964724526130263
AKT3	1.00001850334942	0.999891465441473	1.00014555739774	0.775293619699552	0.285457553218859	0.964724526130263
FPR1	0.999966729476161	0.999738317017301	1.00019519412093	0.775298870359802	-0.285450698843326	0.964724526130263
SYNE1	0.999987588015853	0.99990226395241	1.0000729193602	0.775567866022969	-0.285099561455665	0.964724526130263
BTBD3	1.00003000418513	0.999823700324956	1.0002363506141	0.775624318329864	0.285025875082548	0.964724526130263
CCRL2	0.99989498272595	0.999172523263448	1.00061796456839	0.775809624360938	-0.284784008696909	0.964724526130263
FERMT2	1.00001433591801	0.999914390670312	1.00011429115561	0.778617807508279	0.281120722564077	0.964724526130263
PTCD2	0.999861063017889	0.99884704118357	1.00087611427938	0.788398266891457	-0.268391129329504	0.964724526130263
IL18BP	1.00004756256216	0.999695039738956	1.00040020969561	0.791472455858058	0.264399033932995	0.964724526130263
LIG1	0.999944330430761	0.99953122717824	1.00035760441761	0.791732324576856	-0.264061766297754	0.964724526130263
DAB2	0.999989549755533	0.999911742508799	1.00006736305677	0.792373335386913	-0.263229966094225	0.964724526130263
CASP1	0.999965184810389	0.999705662966111	1.00022477402608	0.792633055572586	-0.262892995095023	0.964724526130263
SUPV3L1	0.999932457569246	0.999427639483537	1.0004375306422	0.793198497391901	-0.262159472213675	0.964724526130263
HDAC9	1.00003643274041	0.999763312980472	1.00030962711242	0.79377021467557	0.261417951831671	0.964724526130263
IRF2	1.00002543109976	0.999834546248188	1.00021635239439	0.794015871074094	0.261099378334985	0.964724526130263
UQCR10	0.99994544881428	0.999534622397999	1.00035644408749	0.79471617887806	-0.260191346584487	0.964724526130263
TNC	0.999996630128582	0.999971235817878	1.00002202508418	0.794796618935261	-0.260087060302201	0.964724526130263
EPB41L3	0.99998289530238	0.999854000275352	1.00011180694576	0.794807299308833	-0.260073213975143	0.964724526130263
ALDH1A3	1.0000229653794	0.999849795822018	1.00019616492899	0.794935708224529	0.259906745063658	0.964724526130263
PTPRM	0.999982591555657	0.999848771983802	1.0001164290379	0.798761463098619	-0.254950329381406	0.964724526130263
POLR1C	0.999926638856095	0.99935826406614	1.0004953369034	0.800349467752785	-0.252894851941095	0.964724526130263
ICAM1	0.99998841553465	0.999898507577622	1.00007833157594	0.800635500950054	-0.25252473080172	0.964724526130263
CXCL8	1.00000835518247	0.999942449865274	1.00007426484344	0.803772054321273	0.248468351417933	0.964724526130263
ATP6V1F	1.00002675862143	0.999815499078265	1.00023806280344	0.803955944706475	0.248230660791074	0.964724526130263
MRPS12	1.00003225716451	0.999777212279317	1.0002873671121	0.804241478006997	0.2478616176823	0.964724526130263
COX8A	1.00002771614067	0.999807450378247	1.00024803042945	0.805218259769672	0.246599411848806	0.964724526130263
ABI1	1.00001356785534	0.999904005291342	1.00012314242444	0.808234999253438	0.24270362475504	0.964724526130263
MMP16	1.00006482720859	0.999541221070339	1.00058870763607	0.808310846732855	0.242605723783569	0.964724526130263
FCER1G	1.00001558361622	0.999887745422804	1.00014343815407	0.811176648604706	0.23890835265463	0.964724526130263
SMAD7	1.00002601075821	0.999811468603415	1.00024059895002	0.812190889478928	0.237600594364559	0.964724526130263
MAPK14	1.0000176580697	0.999871004781396	1.00016433286796	0.813449748326103	0.235977991324511	0.964724526130263
NFIB	0.999988093744678	0.999889133373494	1.0000870639101	0.813590357965472	-0.23579679151896	0.964724526130263
BMPR1A	1.00003811454999	0.999719884825779	1.00035644557273	0.81443142669534	0.2347130906171	0.964724526130263
FSTL1	1.00000146280642	0.999989222135349	1.00001370362733	0.814812763581547	0.234221836247474	0.964724526130263
NELFCD	1.00001032445262	0.999921994983784	1.00009866172416	0.81880452639566	0.229082845339137	0.964724526130263
ACVR1B	1.0000130991181	0.999900904093165	1.00012530673201	0.819008391870734	0.228820552618089	0.964724526130263
SURF1	0.999961880671673	0.999631576761219	1.00029229372301	0.821083539004985	-0.22615156655939	0.964724526130263
ADGRL4	1.00002498881329	0.999800142435354	1.00024988575722	0.827582385105188	0.217803284800444	0.964724526130263
MPG	1.0000572185701	0.999539750536474	1.00057495450019	0.828464432061485	0.216671407649667	0.964724526130263
HSD11B1	1.0000329406068	0.999734270136087	1.00033170030527	0.828880737568135	0.216137284640753	0.964724526130263
VDAC2	1.0000158428844	0.99987159250518	1.00016011407447	0.829574598624489	0.215247192765056	0.964724526130263
PTGFR	0.999917305302603	0.999164537003856	1.00067064073528	0.829595674624596	-0.215220158934162	0.964724526130263
CSF3	0.999928665294033	0.999272179933484	1.00058558194151	0.831408722908525	-0.212895178848164	0.964724526130263
PIK3R3	0.999964207122228	0.999634310418854	1.00029421269725	0.831629786919724	-0.212611774213831	0.964724526130263
SPON1	0.999995848586128	0.999957569074058	1.00003412956358	0.831675146736404	-0.212553624923615	0.964724526130263
KCNJ2	1.00010981501781	0.999063324415442	1.00115740178951	0.837122639965165	0.205575342488776	0.964724526130263
UQCRQ	1.00001751195779	0.99985016209992	1.00018488982583	0.837509032718077	0.205080754280985	0.964724526130263
ETS1	1.00000377118532	0.999967637783664	1.00003990589265	0.837919820201962	0.204554995479876	0.964724526130263
ABCA1	1.00001177259446	0.999898859362585	1.00012469857701	0.838087782942599	0.204340039573368	0.964724526130263
FGL2	0.999991185234682	0.999906502047263	1.00007587559401	0.838349395755752	-0.204005250671356	0.964724526130263
SAC3D1	0.999906563687487	0.999009270575102	1.00080466273326	0.838359352231616	-0.203992509707486	0.964724526130263
UQCRH	1.00001283477934	0.999888125459436	1.00013755965339	0.840148577770084	0.201703434084488	0.964724526130263
MAP3K1	1.00001687358873	0.999852922018552	1.00018085204298	0.840150488221551	0.201700990483349	0.964724526130263
USP11	0.999987735071789	0.999866940308364	1.00010854442853	0.842268829849615	-0.19899222074983	0.965492324750161
SCAF8	1.00002446718013	0.999780534351081	1.00026845952546	0.844165161522403	0.196568578543886	0.966003432257595
TPM1	0.99999834976239	0.999981282799947	1.00001541701612	0.849692385449357	-0.189510935059421	0.970345829661449
SPP1	1.00000053185672	0.9999949259174	1.00000613782748	0.852484955942508	0.18594874477357	0.970345829661449
AKAP12	0.999996368940469	0.99995802780302	1.00003471154802	0.852748605792346	-0.1856125567899	0.970345829661449
CASP8	0.999974504181065	0.999703387450421	1.0002456944378	0.853787772044458	-0.184287688026367	0.970345829661449
COX7C	0.999994887333974	0.999939851232839	1.00004992646426	0.855528975612982	-0.182068491428805	0.97066830963926
MAP1B	1.00000445352239	0.999954478175024	1.00005443136741	0.861349148381835	0.174657011418851	0.975529884846092
NDUFAB1	0.999975988618652	0.999703813369721	1.0002482379689	0.862743396658181	-0.172882997221195	0.975529884846092
ID2	0.999985948793207	0.999824841163093	1.00014708238354	0.864282125872436	-0.170925779456204	0.975613382764479
GPR183	0.999984532081316	0.999796308470997	1.00017279112698	0.872053755129062	-0.161050336660622	0.982720475323105
GPX4	0.999995946019017	0.999945949715434	1.00004594482237	0.873731439577052	-0.158920588477537	0.982947869524183
POLR2F	1.00002615987391	0.999699395002275	1.00035303155293	0.875335006359529	0.15688560316396	0.983091255034479
ANKH	1.00000455400018	0.999945947083033	1.00006316435228	0.878955685948175	0.152293202572503	0.983239012779147
ZMIZ1	0.999995189132601	0.999933009925895	1.00005737220582	0.879471439675038	-0.151639293951547	0.983239012779147
NELFE	1.00001537263985	0.999812099801034	1.00021868680627	0.882177342073415	0.148209617377524	0.983239012779147
DDB2	0.999971825109862	0.999597613396202	1.0003461769143	0.882706943042802	-0.147538564069546	0.983239012779147
CASP3	1.00001530344143	0.999811778294166	1.00021887001898	0.8828482427056	0.14735953559509	0.983239012779147
DYRK1A	0.999989853738181	0.999851290121719	1.00012843655737	0.885889896392411	-0.143506856755842	0.984772037988662
NDUFB3	1.0000217589938	0.999721197619951	1.00032241072999	0.887182016206002	0.141870854441703	0.984772037988662
FCGR1A	1.00008485282272	0.998881462676431	1.00128969273848	0.890143476442298	0.138122661122266	0.986415233461848
PTPRE	0.999985364806331	0.999767388518971	1.00020338861841	0.895317244839032	-0.131579065512375	0.990500473526238
AQP9	0.999963961871764	0.999406525407496	1.00052170925597	0.899198758759259	-0.126673578361677	0.99308985558008
PMEPA1	0.999999305062255	0.999988207424	1.00001040282367	0.902318639327767	-0.122732863443948	0.99308985558008
NDUFC1	1.00002070311864	0.999683877004484	1.00035764272051	0.904126103548501	0.120450734558066	0.99308985558008
GTF2A2	1.00002005677339	0.999689724941854	1.00035049775792	0.905287427448409	0.118984762918317	0.99308985558008
COL5A1	1.00000036122636	0.999994401392732	1.00000632109551	0.905439067909168	0.118793361863918	0.99308985558008
ATP5F1C	0.999995529528011	0.999919963109867	1.0000711016569	0.907695448612808	-0.115945861427178	0.99308985558008
CASP7	0.999990371936101	0.999826920085025	1.00015385050831	0.908095678751154	-0.115440879031506	0.99308985558008
ADAR	1.00000128478996	0.99997853385167	1.00002403624587	0.911868671092938	0.110681809705824	0.99316563892568
IL1B	0.999971076431455	0.999420668696672	1.00052178729052	0.917990752575223	-0.10296499577634	0.99316563892568
ATP5MF	0.99998580944168	0.999708967752531	1.00026272779446	0.919986536780367	-0.100450679486027	0.99316563892568
DGUOK	1.00002057838267	0.999601060489353	1.0004402723415	0.923423784255873	0.0961218671363092	0.99316563892568
SLC1A2	0.999956826947301	0.999076436104144	1.000837993595	0.923465519864807	-0.096069317234445	0.99316563892568
SLC31A1	0.999993806377174	0.999865959734923	1.00012166936638	0.92435811157455	-0.0949455055206653	0.99316563892568
RAE1	0.999984476801953	0.999663724282569	1.00030533223812	0.924442845066577	-0.0948388286294422	0.99316563892568
YTHDC1	1.00000646685855	0.999869017495428	1.00014393511647	0.926532499592303	0.092208355510392	0.99316563892568
CAPG	1.00000137138202	0.999972050824369	1.00003069279939	0.926960063222313	0.0916702143529939	0.99316563892568
PLPP3	0.99999404333429	0.999860906920706	1.00012719747564	0.930127209904841	-0.0876847887065806	0.99316563892568
MRPL11	1.00001437441109	0.999692809265841	1.00033604299226	0.930194864660992	0.0875996697650476	0.99316563892568
ARID5B	1.00000372530856	0.999907486723384	1.00009997315646	0.939526563712221	0.0758649231052429	0.99316563892568
BASP1	0.999994408304126	0.999848592621251	1.00014024525243	0.940091850656178	-0.0751544183101726	0.99316563892568
CALCRL	1.00000483986697	0.999875335837616	1.00013436066972	0.941612073027305	0.0732438497359492	0.99316563892568
TLR8	0.999981484702342	0.999474879594038	1.00048834659422	0.942909460626192	-0.0716135447190955	0.99316563892568
ATXN1	1.0000050096063	0.999867801760505	1.00014223628059	0.94295552224015	0.0715556669437846	0.99316563892568
CD86	1.0000098640615	0.999738822564027	1.00028097904166	0.94314307546938	0.0713200032572907	0.99316563892568
ATP6V1G1	0.999996456821941	0.999898623514752	1.00009429970146	0.943414151107868	-0.0709793992995061	0.99316563892568
ADD3	1.00000178192659	0.999952081597895	1.00005148472552	0.943978981620223	0.0702697215480588	0.99316563892568
COX7B	0.99999491273102	0.999852744635018	1.00013710104177	0.944090853707491	-0.0701291647765216	0.99316563892568
COX6C	0.99999525075136	0.999861150297556	1.00012936919059	0.94466447096951	-0.0694084902600927	0.99316563892568
DCN	0.999999806412904	0.99999427252113	1.0000053403353	0.94533712188155	-0.0685634389016489	0.99316563892568
EFEMP1	0.999998894466593	0.999966360548381	1.0000314294433	0.946899894606165	-0.0666003154576401	0.99316563892568
IL1R1	1.00000102850336	0.999970734343298	1.00003132358118	0.946947212910839	0.0665408792030604	0.99316563892568
CLEC4A	0.999364227733349	0.980719238644938	1.01836368689271	0.947229723270135	-0.0661860244243508	0.99316563892568
CFH	1.00000134321667	0.999960054373106	1.00004263376507	0.949160807157016	0.0637606551064141	0.99316563892568
GFPT2	0.999996346378571	0.999883043878416	1.00010966171768	0.949608442095654	-0.0631984963891149	0.99316563892568
SPARC	0.999999950088773	0.999998228413026	1.00000167176748	0.954689273570621	-0.0568191318174887	0.99316563892568
BTG1	0.999998905377084	0.999960910670294	1.00003690152753	0.954971199975216	-0.0564652221916787	0.99316563892568
IDH3G	0.999993184324078	0.999741566166707	1.00024486580951	0.957665439239073	-0.0530834231504873	0.99316563892568
ATP5ME	0.999989119144635	0.999583619940352	1.00039478284702	0.958065577448296	-0.0525812238766224	0.99316563892568
LYN	1.0000026812087	0.999897201636827	1.00010817190766	0.960267263420697	0.0498181997080926	0.99316563892568
RGS1	0.999998740051308	0.999943949690684	1.00005353341408	0.964051756614056	-0.0450696951750606	0.99316563892568
SCG2	1.00000065682899	0.999971050608785	1.00003026392576	0.965317181746037	0.0434821644993783	0.99316563892568
SERPING1	1.00000023685505	0.999989268852446	1.00001120497796	0.966239312865867	0.0423253802900773	0.99316563892568
COPA	0.999999278131791	0.999964796826334	1.00003376062625	0.967270989346518	-0.0410312419576973	0.99316563892568
LRP1	0.99999981040039	0.999990655891197	1.00000896499339	0.967620566933713	-0.0405927463908498	0.99316563892568
MRPS11	1.0000169253575	0.999177810135828	1.00085674527293	0.96847807103922	0.0395171618332971	0.99316563892568
SNAP91	1.00001287625913	0.999258158315843	1.00076816422445	0.973334411229891	0.0334265831322913	0.99316563892568
TGFBR3	1.00000191114277	0.99988907532991	1.00011475968896	0.973519237789317	0.0331948088388932	0.99316563892568
C1S	1.00000014252935	0.999991043418583	1.00000924172291	0.975508051060249	0.030700928019317	0.99316563892568
GUCY1A1	0.99999807429825	0.999872746332436	1.00012341797316	0.975976520020678	-0.0301135177431084	0.99316563892568
COL4A2	1.00000010846075	0.999992484393796	1.00000773258584	0.977755831878771	0.0278825427741992	0.99316563892568
KCNMB2	1.00001351224691	0.998955697492989	1.00107244714265	0.980036627109479	0.0250229885841511	0.99316563892568
DLC1	0.999998459431734	0.999877419830178	1.00011951368567	0.980099226408553	-0.0249445075079782	0.99316563892568
CALD1	1.00000013373079	0.999989504788821	1.00001076278574	0.980326426807033	0.0246596664400002	0.99316563892568
PLA2G4A	0.999996616520683	0.999726178751997	1.00026712744599	0.980439436645195	-0.0245179867880355	0.99316563892568
IL6	1.00000536422989	0.999555884727407	1.00045504585397	0.981342665270484	0.0233856327592343	0.99316563892568
ALYREF	1.00000213343776	0.999778136691548	1.00022618036965	0.985108000196777	0.0186654376649173	0.99316563892568
FZD5	1.00000136327488	0.999857314390116	1.00014543291268	0.985201905429385	0.018547724534589	0.99316563892568
C3AR1	1.00000175335787	0.999814741645937	1.00018880004966	0.985340294534747	0.0183742499539233	0.99316563892568
CCN2	1.00000008613658	0.999990044345283	1.00001012802872	0.9865865042647	0.0168121157853084	0.99316563892568
SPOP	0.999998696811532	0.999833146010639	1.00016427502407	0.987691344026577	-0.015427224465653	0.99316563892568
GPI	1.00000024027058	0.999967014262739	1.00003346738242	0.98869191983142	0.0141730512297261	0.99316563892568
NIN	0.999999087272697	0.999844512209144	1.00015368623342	0.990766926309774	-0.0115722000650807	0.993751164039623
ISOC1	0.99999920993221	0.999583050341443	1.00041554278402	0.997031746118821	-0.00372016313334288	0.998531041977646
AMPH	0.999999458961136	0.999300442753973	1.00069896413402	0.998790022618648	-0.00151648233912783	0.998790022618648
