gene_symbol_std	gene_symbol	contrast	pathway_id	pathway_label	NES	p_adjust	logFC	adj.P.Val	t	is_mcd_gene	death_type	tier
SLIT3	SLIT3	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	1.31889941481591	6.35247769242603e-08	6.09669016877539	FALSE		
TGFBR3	TGFBR3	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	1.20208068434987	2.0199282758047e-11	7.73496418760363	FALSE		
CXCL12	CXCL12	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	1.18049961974878	1.20627353761895e-05	4.88390182730797	FALSE		
VCAN	VCAN	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	1.12979949655181	0.000124042703032179	4.27439704168559	FALSE		
ECM2	ECM2	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	1.12906998597122	1.4360134906094e-10	7.35244801883062	FALSE		
FGF2	FGF2	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	1.12218465207622	4.30222642418794e-07	5.67474152080986	FALSE		
SFRP4	SFRP4	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	1.11451047725697	0.001240432483351	3.59767739421782	FALSE		
FBN2	FBN2	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	1.09007721066175	2.84259326787736e-05	4.6653119653452	FALSE		
CALD1	CALD1	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	1.08899367232866	7.10492068049495e-08	6.07179991648126	FALSE		
COL6A3	COL6A3	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	1.07735879899849	0.000235636781916655	4.0955101846516	FALSE		
DCN	DCN	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	1.05317220217822	1.548399518095e-05	4.82136450294208	FALSE		
INHBA	INHBA	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	1.04188338876312	0.000696871619417002	3.7762935875568	FALSE		
FERMT2	FERMT2	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	1.03302926775078	1.69197388347331e-10	7.31977264082211	FALSE		
SCG2	SCG2	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	1.02566567194939	0.00562661575682965	3.09586939192329	FALSE		
FBLN5	FBLN5	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	1.02199724923317	3.14796800964722e-07	5.74503432234988	FALSE		
NID2	NID2	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	1.01035949818702	6.76862444485602e-07	5.57263156206302	FALSE		
IL6	IL6	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	1.00429473599112	0.00822585234489427	2.95678063854485	FALSE		
FBLN1	FBLN1	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.978851251563698	0.000373962061090561	3.96073452162416	FALSE		
FAP	FAP	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.945875004544447	0.000774422687263119	3.74453654274802	FALSE		
RGS4	RGS4	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.945492629855453	0.000177426245655184	4.17480626092079	FALSE		
LUM	LUM	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.921809057086918	0.000606887789609805	3.81785379856334	FALSE		
ADAM12	ADAM12	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.919222797702377	0.00702161514772711	3.01541516563764	FALSE		
ANPEP	ANPEP	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.893290740788607	0.0175378119641124	2.66563684524567	FALSE		
COL3A1	COL3A1	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.884631572340119	0.00451163094170796	3.17254591999561	FALSE		
LOX	LOX	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.879490759186274	0.000353867063689585	3.97671036093976	FALSE		
CADM1	CADM1	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.872436941962252	4.97210452352162e-06	5.10326154764782	FALSE		
COL4A1	COL4A1	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.867576811946583	1.94997188101267e-06	5.32803793447912	FALSE		
FSTL1	FSTL1	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.858138654633105	1.74268438680361e-05	4.79182437775456	FALSE		
SPOCK1	SPOCK1	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.856920774468993	0.000982628574595843	3.6715427181558	FALSE		
MMP3	MMP3	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.856018302996687	0.0288437771177673	2.46091729989547	FALSE		
NOTCH2	NOTCH2	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.845792831872925	6.1643696251667e-06	5.05027564108496	FALSE		
CCN2	CCN2	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.838553283693147	0.000679407328206532	3.78383624171756	FALSE		
EDIL3	EDIL3	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.835136579564778	0.00011192976048267	4.30231252784952	FALSE		
MATN3	MATN3	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.835044865824272	0.0111684747834395	2.84146801056038	FALSE		
COL5A2	COL5A2	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.832759482928983	0.00286201924178628	3.32727786430327	FALSE		
MFAP5	MFAP5	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.831570501912328	0.0212517099454942	2.58784082074756	FALSE		
GLIPR1	GLIPR1	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.829065286655642	4.31954003112678e-06	5.13796577369154	FALSE		
ACTA2	ACTA2	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.828205641249721	0.000577698107048235	3.83266752831804	FALSE		
PRRX1	PRRX1	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.821308203583779	0.00221375700959646	3.41228817472507	FALSE		
ITGB1	ITGB1	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.820757778538312	1.99603083983773e-06	5.32251979777059	FALSE		
MGP	MGP	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.804419953915053	0.000905078638016447	3.69652369929072	FALSE		
ELN	ELN	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.798412202343377	0.000774749762947904	3.74434770180736	FALSE		
GEM	GEM	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.797655174013094	0.000159083078493936	4.20562281315023	FALSE		
TFPI2	TFPI2	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.797100917010211	0.0270722175548299	2.48752039998575	FALSE		
COL12A1	COL12A1	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.79665008297794	0.0118005879598263	2.82000319513454	FALSE		
CDH11	CDH11	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.780844957098333	0.00548279986287394	3.10496442495015	FALSE		
TIMP3	TIMP3	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.768491221447478	0.000386639677696518	3.95085411706813	FALSE		
ITGAV	ITGAV	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.75801298135536	4.96848027890859e-07	5.64193047771248	FALSE		
TNFRSF9	TNFRSF9	high_vs_intermediate	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.22513308653259	8.47176741352414e-11	0.541867155002592	0.0290443079132048	2.45784326065614	FALSE		
CDH6	CDH6	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.743534887449192	4.41916625867189e-05	4.55093518742251	FALSE		
POSTN	POSTN	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.724930700488486	0.0360934662862449	2.36425682075809	FALSE		
GJA1	GJA1	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.724587385662374	4.55347721706044e-05	4.54294097191787	FALSE		
FN1	FN1	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.712827851475108	0.0317550999328903	2.42017676915156	FALSE		
MMP2	MMP2	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.70760100446388	0.0219755608489877	2.57413736353568	FALSE		
SERPINE1	SERPINE1	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.689593052954983	0.0176613168867928	2.66290434410507	FALSE		
CAP2	CAP2	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.687091902535787	4.03201146225266e-06	5.15436949446827	FALSE		
SERPINE2	SERPINE2	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.678459775598608	0.00256097908641479	3.36385213121576	FALSE		
VCAM1	VCAM1	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.667599943398775	0.00878376981840315	2.93260191028219	FALSE		
MAGEE1	MAGEE1	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.666734775233741	0.000878157987859879	3.70603270738681	FALSE		
LRP1	LRP1	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.665402345209079	2.54934238698419e-05	4.69398793459001	FALSE		
COL1A2	COL1A2	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.660463736226104	0.0274623918301588	2.48149329485851	FALSE		
WNT5A	WNT5A	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.659311714899629	0.00513442864117941	3.12759972060231	FALSE		
PDGFRB	PDGFRB	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.656741230447341	0.000440295364284308	3.91301902583145	FALSE		
TNC	TNC	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.65533919824206	0.0320601492824708	2.41601801501504	FALSE		
SPARC	SPARC	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.646831492923097	0.00434924801716098	3.18560154069188	FALSE		
TNFAIP3	TNFAIP3	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.634989189536515	0.000328854544305771	3.99755327727133	FALSE		
MXRA5	MXRA5	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.625638484292293	0.0544971999373385	2.17969739059088	FALSE		
GAS1	GAS1	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.621001259258906	0.0382777226833324	2.3385106348263	FALSE		
PLOD2	PLOD2	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.610967323263346	0.00384043375424665	3.22738032499368	FALSE		
CSF1	CSF1	high_vs_intermediate	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.22513308653259	8.47176741352414e-11	0.384421231479567	0.010908521569305	2.85071207352619	FALSE		
TAGLN	TAGLN	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.603273983369428	0.0130702620271922	2.78131883276527	FALSE		
MATN2	MATN2	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.591791246202192	0.00150836080937642	3.53535869947487	FALSE		
DPYSL3	DPYSL3	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.590739201855312	0.00422577425134067	3.19528387211201	FALSE		
SLC7A1	SLC7A1	high_vs_intermediate	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.22513308653259	8.47176741352414e-11	0.364024004918456	0.00216559171251554	3.41954830282978	FALSE		
DST	DST	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.581752018262564	5.02312713335618e-07	5.63950886234919	FALSE		
TNFRSF11B	TNFRSF11B	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.568790837960025	0.0612914817163772	2.12423201835016	FALSE		
COL4A2	COL4A2	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.568285164826561	0.000679201507791818	3.78399264272177	FALSE		
FBLN2	FBLN2	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.555479433637249	0.0327389815919309	2.40683976143772	FALSE		
NTM	NTM	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.543409671688107	0.0251793699094853	2.51786952729092	FALSE		
SLC31A2	SLC31A2	high_vs_intermediate	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.22513308653259	8.47176741352414e-11	0.323199485459407	0.0997281884760983	1.88146999234685	FALSE		
PFN2	PFN2	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.492658402243962	0.00418891710308312	3.19822815193436	FALSE		
SNAI2	SNAI2	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.490117814516038	0.0483575130427974	2.23418745643447	FALSE		
CCN1	CCN1	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.489646898014295	0.0828325295349939	1.97666540834503	FALSE		
FMOD	FMOD	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.489023116206136	0.0143185590242548	2.74536930574206	FALSE		
PMP22	PMP22	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.485085943880963	0.00934425952729422	2.90950867298406	FALSE		
ITGA2	ITGA2	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.475390170641356	0.0421025923203203	2.29622690202785	FALSE		
SGCB	SGCB	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.465552053490126	1.73183068502537e-06	5.35581742924266	FALSE		
SEMA4D	SEMA4D	high_vs_intermediate	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.22513308653259	8.47176741352414e-11	0.174421395880268	0.100797384994579	1.87576319361653	FALSE		
SLC11A2	SLC11A2	high_vs_intermediate	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.22513308653259	8.47176741352414e-11	0.161040854487362	0.0256775451762492	2.50963796597582	FALSE		
MYL9	MYL9	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.39164472102885	0.0722550953857651	2.04430408142763	FALSE		
THY1	THY1	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.380584420416128	0.0664042661615825	2.08544817906661	FALSE		
ITGB3	ITGB3	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.377832933238416	0.0401988427398091	2.31695594608387	FALSE		
TPM1	TPM1	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.340938129112335	0.0554078951035882	2.1719966712239	FALSE		
CD44	CD44	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.286706989404177	0.0623701864445599	2.11583904232815	FALSE		
ID2	ID2	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.254366608682489	0.0149700777489652	2.72835293106527	FALSE		
FAS	FAS	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.236684186876799	0.077729139331532	2.00846124232106	FALSE		
COPA	COPA	high_vs_intermediate	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.39233649793929	6.5199304326753e-13	0.174895488957748	0.0286506319554633	2.46388018910166	FALSE		
VIP	VIP	high_vs_intermediate	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.22513308653259	8.47176741352414e-11	1.93641176413319	3.85708625683296e-06	5.16548815224577	FALSE		
KCNA3	KCNA3	high_vs_intermediate	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.22513308653259	8.47176741352414e-11	1.62782861915125	7.60907635649338e-10	7.01806147846338	FALSE		
IL7R	IL7R	high_vs_intermediate	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.22513308653259	8.47176741352414e-11	1.47965306152622	3.07826623648166e-07	5.75036454961142	FALSE		
P2RX7	P2RX7	high_vs_intermediate	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.22513308653259	8.47176741352414e-11	1.45372133458263	3.31657401217962e-14	8.94576784277884	FALSE		
SELE	SELE	high_vs_intermediate	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.22513308653259	8.47176741352414e-11	1.45342231200649	9.2217613322849e-05	4.35507157243145	FALSE		
