gene_symbol_std	contrast	pathway_id	pathway_label	NES	p_adjust	gene_symbol_raw	gene_symbol_raw_deg	logFC	adj.P.Val	t	gene_symbol	direction	abs_logFC
C3AR1	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	C3AR1	C3AR1	1.1549905966927	0.000134382675671723	4.54756960188681	C3AR1	positive_pathway	1.1549905966927
PCDH7	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	PCDH7	PCDH7	1.15087326338156	0.00273432885900361	3.57340334780884	PCDH7	positive_pathway	1.15087326338156
MET	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	MET	MET	1.13230356911453	0.000852011184076757	3.97098113105013	MET	positive_pathway	1.13230356911453
FPR1	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	FPR1	FPR1	1.10828329812845	0.00114792576621404	3.87096590508721	FPR1	positive_pathway	1.10828329812845
P2RX7	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	P2RX7	P2RX7	1.1067708316183	2.84291431911441e-05	5.00494078292781	P2RX7	positive_pathway	1.1067708316183
CYBB	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	CYBB	CYBB	1.08967503643213	0.000913821353478757	3.94655155896903	CYBB	positive_pathway	1.08967503643213
CXCR6	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	CXCR6	CXCR6	1.08880584297104	0.000836933534288407	3.97633271707919	CXCR6	positive_pathway	1.08880584297104
TLR1	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	TLR1	TLR1	1.03580944841943	1.13959370087121e-05	5.25920135138966	TLR1	positive_pathway	1.03580944841943
IL7R	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	IL7R	IL7R	1.01087229751332	0.0138090511799811	2.95640630340554	IL7R	positive_pathway	1.01087229751332
MEFV	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	MEFV	MEFV	0.981011808218323	0.00686223597669355	3.23348082072764	MEFV	positive_pathway	0.981011808218323
SGMS2	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	SGMS2	SGMS2	0.965976678116815	1.92817575696806e-05	5.11338011907119	SGMS2	positive_pathway	0.965976678116815
IL1A	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	IL1A	IL1A	0.942111156715231	0.117650202111383	1.93288584865342	IL1A	positive_pathway	0.942111156715231
PROK2	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	PROK2	PROK2	0.922377717706778	0.0394513862900534	2.50045033516253	PROK2	positive_pathway	0.922377717706778
PDPN	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	PDPN	PDPN	0.911938613757574	0.0364224703106998	2.53759953205363	PDPN	positive_pathway	0.911938613757574
P2RY2	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	P2RY2	P2RY2	0.90612309727066	0.0370202830735355	2.53002071343999	P2RY2	positive_pathway	0.90612309727066
CLEC5A	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	CLEC5A	CLEC5A	0.848348552807247	0.0378800692880243	2.51942838068947	CLEC5A	positive_pathway	0.848348552807247
NPFFR2	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	NPFFR2	NPFFR2	0.845177511743252	0.101600060707901	2.01695072821397	NPFFR2	positive_pathway	0.845177511743252
CCRL2	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	CCRL2	CCRL2	0.836071809471168	0.00409974012639468	3.42623545039692	CCRL2	positive_pathway	0.836071809471168
IL1B	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	IL1B	IL1B	0.829817562327328	0.0190776935951192	2.82131483035257	IL1B	positive_pathway	0.829817562327328
IL18	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	IL18	IL18	0.823509263671393	0.00613302188973255	3.27658384766301	IL18	positive_pathway	0.823509263671393
IL1R1	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	IL1R1	IL1R1	0.797703651777338	0.00359226073944575	3.47285087555744	IL1R1	positive_pathway	0.797703651777338
PTAFR	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	PTAFR	PTAFR	0.794772025257519	0.00318470658524304	3.51649034902101	PTAFR	positive_pathway	0.794772025257519
HAS2	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	HAS2	HAS2	0.793115488812508	0.0385091687072151	2.51161525152777	HAS2	positive_pathway	0.793115488812508
EDN1	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	EDN1	EDN1	0.790211800191881	0.00999549267683853	3.08484977074893	EDN1	positive_pathway	0.790211800191881
CMKLR1	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	CMKLR1	CMKLR1	0.789717391487459	0.00698582363543967	3.22690572926526	CMKLR1	positive_pathway	0.789717391487459
HRH1	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	HRH1	HRH1	0.764852819725541	0.00393301703781677	3.44130955043267	HRH1	positive_pathway	0.764852819725541
GPR183	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	GPR183	GPR183	0.761158425347168	0.0356240662630407	2.54801515358333	GPR183	positive_pathway	0.761158425347168
LAMP3	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	LAMP3	LAMP3	0.760516102735068	0.035650193064123	2.54759321898929	LAMP3	positive_pathway	0.760516102735068
IRAK2	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	IRAK2	IRAK2	0.731433722015035	0.014739838755209	2.92913289193625	IRAK2	positive_pathway	0.731433722015035
ABCA1	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	ABCA1	ABCA1	0.721349448518629	0.000746410953147506	4.01261023276135	ABCA1	positive_pathway	0.721349448518629
NOD2	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	NOD2	NOD2	0.713911956237332	0.0476351710865822	2.40987832720707	NOD2	positive_pathway	0.713911956237332
OSMR	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	OSMR	OSMR	0.710839385366384	0.0014236924796649	3.79687238429776	OSMR	positive_pathway	0.710839385366384
ITGB3	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	ITGB3	ITGB3	0.703430354123739	0.0124241043710407	2.99959731979075	ITGB3	positive_pathway	0.703430354123739
LDLR	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	LDLR	LDLR	0.700762677094566	0.0186784894546101	2.8304800089776	LDLR	positive_pathway	0.700762677094566
AXL	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	AXL	AXL	0.699293158950813	0.010043418700948	3.08244971475387	AXL	positive_pathway	0.699293158950813
NLRP3	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	NLRP3	NLRP3	0.69346037582399	0.014184760510825	2.94575303705238	NLRP3	positive_pathway	0.69346037582399
TNFAIP6	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	TNFAIP6	TNFAIP6	0.692467702326671	0.09726844823823	2.0400821724686	TNFAIP6	positive_pathway	0.692467702326671
RTP4	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	RTP4	RTP4	0.690516211009889	0.0147159613801857	2.93043876742869	RTP4	positive_pathway	0.690516211009889
ITGB8	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	ITGB8	ITGB8	0.688525752647199	0.00489569327117051	3.36345872722925	ITGB8	positive_pathway	0.688525752647199
ADGRE1	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	ADGRE1	ADGRE1	0.685406628728473	0.0460986868181062	2.42615734948961	ADGRE1	positive_pathway	0.685406628728473
PLAUR	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	PLAUR	PLAUR	0.684460894924806	0.0362057361709379	2.54095524052805	PLAUR	positive_pathway	0.684460894924806
AHR	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	AHR	AHR	0.67617629776012	0.00101461008126203	3.91213069217576	AHR	positive_pathway	0.67617629776012
PTGER2	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	PTGER2	PTGER2	0.673792218044451	0.027307551337024	2.66608529462522	PTGER2	positive_pathway	0.673792218044451
DCBLD2	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	DCBLD2	DCBLD2	0.67303239208394	0.0692325165045279	2.22110928351331	DCBLD2	positive_pathway	0.67303239208394
SLAMF1	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	SLAMF1	SLAMF1	0.663521566904579	0.0919857313663456	2.07001043917637	SLAMF1	positive_pathway	0.663521566904579
ICAM1	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	ICAM1	ICAM1	0.661577874079091	0.0235961250375956	2.73013175776895	ICAM1	positive_pathway	0.661577874079091
TNFSF10	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	TNFSF10	TNFSF10	0.659017814191894	0.00255498935953188	3.59844230909869	TNFSF10	positive_pathway	0.659017814191894
NMI	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	NMI	NMI	0.64799622257417	0.000121115079386776	4.57829533069303	NMI	positive_pathway	0.64799622257417
CSF3R	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	CSF3R	CSF3R	0.643409299217762	0.0771798361795894	2.16282696822363	CSF3R	positive_pathway	0.643409299217762
LCP2	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	LCP2	LCP2	0.633697180229749	0.0093889922603682	3.10932046006253	LCP2	positive_pathway	0.633697180229749
CALCRL	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	CALCRL	CALCRL	0.626337219290501	0.00998983074564622	3.08525696492576	CALCRL	positive_pathway	0.626337219290501
RNF144B	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	RNF144B	RNF144B	0.617953428086716	0.00156512130080503	3.76398281648012	RNF144B	positive_pathway	0.617953428086716
FZD5	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	FZD5	FZD5	0.613669078479437	0.00862447892996643	3.14333810853453	FZD5	positive_pathway	0.613669078479437
TLR2	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	TLR2	TLR2	0.599987355396964	0.035650193064123	2.5475589596431	TLR2	positive_pathway	0.599987355396964
TPBG	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	TPBG	TPBG	0.581128137305531	0.0171368034638126	2.86813857217547	TPBG	positive_pathway	0.581128137305531
EIF2AK2	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	EIF2AK2	EIF2AK2	0.562834294530407	5.93882939622399e-06	5.42970629558844	EIF2AK2	positive_pathway	0.562834294530407
KCNA3	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	KCNA3	KCNA3	0.559205108704459	0.132785839002242	1.86540759372046	KCNA3	positive_pathway	0.559205108704459
MMP14	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	MMP14	MMP14	0.554166188325976	0.0763729431508222	2.16890534400742	MMP14	positive_pathway	0.554166188325976
MXD1	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	MXD1	MXD1	0.553857619796867	0.0431845536987709	2.45798870614093	MXD1	positive_pathway	0.553857619796867
CCL5	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	CCL5	CCL5	0.542972896338933	0.115524701797267	1.94351563845689	CCL5	positive_pathway	0.542972896338933
RIPK2	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	RIPK2	RIPK2	0.542878417503714	0.00872068135957779	3.13896544580096	RIPK2	positive_pathway	0.542878417503714
HIF1A	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	HIF1A	HIF1A	0.541642882188668	0.00328358847205709	3.50505371630572	HIF1A	positive_pathway	0.541642882188668
PIK3R5	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	PIK3R5	PIK3R5	0.523342975265206	0.0849902021340105	2.11203756301103	PIK3R5	positive_pathway	0.523342975265206
TNFRSF1B	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	TNFRSF1B	TNFRSF1B	0.522403536094273	0.0138775156025588	2.95433833601978	TNFRSF1B	positive_pathway	0.522403536094273
IL2RB	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	IL2RB	IL2RB	0.520446855653594	0.0590301474366983	2.30489011166352	IL2RB	positive_pathway	0.520446855653594
C5AR1	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	C5AR1	C5AR1	0.513777279584248	0.0882427381532237	2.09243452959909	C5AR1	positive_pathway	0.513777279584248
IFITM1	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	IFITM1	IFITM1	0.508467940526912	0.109545841764109	1.97387988400788	IFITM1	positive_pathway	0.508467940526912
IL15RA	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	IL15RA	IL15RA	0.502523377276074	0.0128782108088967	2.98497151573417	IL15RA	positive_pathway	0.502523377276074
LY6E	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	LY6E	LY6E	0.484127506655324	0.134688607337872	1.85630936603347	LY6E	positive_pathway	0.484127506655324
KIF1B	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	KIF1B	KIF1B	0.466057919030158	3.15070935126703e-05	4.97200449099202	KIF1B	positive_pathway	0.466057919030158
ACVR2A	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	ACVR2A	ACVR2A	0.457155010234948	6.20811841777919e-05	4.77545139505145	ACVR2A	positive_pathway	0.457155010234948
ATP2C1	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	ATP2C1	ATP2C1	0.4562199979079	0.000107415685373625	4.61653027294926	ATP2C1	positive_pathway	0.4562199979079
KLF6	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	KLF6	KLF6	0.45577489078655	0.0198303940128185	2.80525199567243	KLF6	positive_pathway	0.45577489078655
PTPRE	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	PTPRE	PTPRE	0.437897390975622	0.00972647132734975	3.09592470801411	PTPRE	positive_pathway	0.437897390975622
LYN	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	LYN	LYN	0.432019363277047	0.0243231113774407	2.71651916293863	LYN	positive_pathway	0.432019363277047
ACVR1B	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	ACVR1B	ACVR1B	0.421874580418293	0.00830203270633247	3.1581842102556	ACVR1B	positive_pathway	0.421874580418293
GNAI3	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	GNAI3	GNAI3	0.418057987768083	0.000102334290465653	4.63364631169152	GNAI3	positive_pathway	0.418057987768083
RAF1	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	RAF1	RAF1	0.413810157265602	0.00557868083253881	3.3118384381505	RAF1	positive_pathway	0.413810157265602
ABI1	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	ABI1	ABI1	0.402091328558577	0.000102295788242045	4.63388175054952	ABI1	positive_pathway	0.402091328558577
SLC31A1	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	SLC31A1	SLC31A1	0.377871160444623	0.0127842144895919	2.98787903071577	SLC31A1	positive_pathway	0.377871160444623
PSEN1	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	PSEN1	PSEN1	0.356762348110635	0.00195822381202528	3.69075360192403	PSEN1	positive_pathway	0.356762348110635
PTGER4	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	PTGER4	PTGER4	0.355392576073289	0.133118172108913	1.8639088369834	PTGER4	positive_pathway	0.355392576073289
NAMPT	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	NAMPT	NAMPT	0.34410248101188	0.0947177122597805	2.05376060551513	NAMPT	positive_pathway	0.34410248101188
CSF1	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	CSF1	CSF1	0.338306379359562	0.116634409463049	1.93818878360144	CSF1	positive_pathway	0.338306379359562
IL4R	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	IL4R	IL4R	0.32673665701385	0.101716112838527	2.01641955492153	IL4R	positive_pathway	0.32673665701385
IFNAR1	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	IFNAR1	IFNAR1	0.316143972101072	7.04398282245128e-05	4.73989351572352	IFNAR1	positive_pathway	0.316143972101072
NFKB1	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	NFKB1	NFKB1	0.306210471285278	0.0107470153406185	3.05633234941907	NFKB1	positive_pathway	0.306210471285278
ATP2B1	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	ATP2B1	ATP2B1	0.298167364256106	0.0609363447445284	2.28763626915844	ATP2B1	positive_pathway	0.298167364256106
IL15	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	IL15	IL15	0.296914290169203	0.106825262289306	1.98840428631547	IL15	positive_pathway	0.296914290169203
ATP2A2	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	ATP2A2	ATP2A2	0.282700204999827	0.0394764597467214	2.5000760669818	ATP2A2	positive_pathway	0.282700204999827
SLC7A1	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	SLC7A1	SLC7A1	0.275982541497632	0.101009323036019	2.02032475801128	SLC7A1	positive_pathway	0.275982541497632
IRF1	high_vs_low	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2.92607686680403	4.58401566144164e-23	IRF1	IRF1	0.272050668088121	0.136759586178543	1.84656355350437	IRF1	positive_pathway	0.272050668088121
CXCL11	high_vs_low	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	2.90403690246523	6.54326700544713e-22	CXCL11	CXCL11	2.09946960850318	1.83175488087643e-05	5.12806089647649	CXCL11	positive_pathway	2.09946960850318
CXCL9	high_vs_low	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	2.90403690246523	6.54326700544713e-22	CXCL9	CXCL9	1.91778086106502	0.000270200031714902	4.33032972646164	CXCL9	positive_pathway	1.91778086106502
CXCL10	high_vs_low	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	2.90403690246523	6.54326700544713e-22	CXCL10	CXCL10	1.8768626364426	0.000174446164092345	4.46876645345333	CXCL10	positive_pathway	1.8768626364426
IFI44L	high_vs_low	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	2.90403690246523	6.54326700544713e-22	IFI44L	IFI44L	1.32247108743645	0.00566655801952383	3.30634759896616	IFI44L	positive_pathway	1.32247108743645
OASL	high_vs_low	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	2.90403690246523	6.54326700544713e-22	OASL	OASL	1.31445257581432	0.0101602125087398	3.07765948387763	OASL	positive_pathway	1.31445257581432
IFIT3	high_vs_low	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	2.90403690246523	6.54326700544713e-22	IFIT3	IFIT3	1.23836682695808	3.46041063899417e-05	4.94741318665353	IFIT3	positive_pathway	1.23836682695808
GBP6	high_vs_low	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	2.90403690246523	6.54326700544713e-22	GBP6	GBP6	1.23633641114525	0.00844901038154159	3.15157523549567	GBP6	positive_pathway	1.23633641114525
IFIT2	high_vs_low	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	2.90403690246523	6.54326700544713e-22	IFIT2	IFIT2	1.11216847868613	1.8858973961893e-05	5.12028817950943	IFIT2	positive_pathway	1.11216847868613
DDX60	high_vs_low	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	2.90403690246523	6.54326700544713e-22	DDX60	DDX60	1.11067653317245	6.97921966732207e-05	4.74286596589444	DDX60	positive_pathway	1.11067653317245
