gene_symbol_std	gene_symbol	n_record	n_contrast	n_pathway	pathway_list	contrast_list	max_abs_logFC	signed_logFC	min_adjP	max_abs_t	is_mcd_gene	death_type	tier	score
IFIT3	IFIT3	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	1.23836682695808	1.23836682695808	3.46041063899417e-05	4.94741318665353	FALSE			5
GBP6	GBP6	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	1.23633641114525	1.23633641114525	0.00844901038154159	3.15157523549567	FALSE			5
LAMA3	LAMA3	1	1	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	high_vs_low	1.19782006552175	1.19782006552175	0.00212226564988116	3.66125362448645	FALSE			5
LAMC2	LAMC2	1	1	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	high_vs_low	1.19438208003357	1.19438208003357	0.014784781075243	2.92758964772048	FALSE			5
TACR1	TACR1	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_intermediate	1.18709533142542	1.18709533142542	0.00015790071938723	4.20785210193153	FALSE			5
CXCL12	CXCL12	1	1	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	high_vs_intermediate	1.18049961974878	1.18049961974878	1.20627353761895e-05	4.88390182730797	FALSE			5
SLC7A2	SLC7A2	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_intermediate	1.13897447165479	1.13897447165479	1.91993364054736e-05	4.76699809233202	FALSE			5
MET	MET	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_low	1.13230356911453	1.13230356911453	0.000852011184076757	3.97098113105013	FALSE			5
NAP1L2	NAP1L2	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	1.13151389646433	1.13151389646433	1.94679695792936e-05	4.76335067509161	FALSE			5
IGFBP5	IGFBP5	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	1.09821048748356	1.09821048748356	2.46007693375232e-05	4.70308060413464	FALSE			5
RSAD2	RSAD2	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	1.08810618481507	1.08810618481507	0.00256748161732889	3.59663429211068	FALSE			5
OAS2	OAS2	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	1.08613808683439	1.08613808683439	0.00109390102005664	3.88690057225677	FALSE			5
SNAP91	SNAP91	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	1.0808243272871	1.0808243272871	0.00127079712693291	3.59000853441785	FALSE			5
ITGBL1	ITGBL1	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	1.07634242710023	1.07634242710023	0.000259519191247335	4.0674578771371	FALSE			5
FGF9	FGF9	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	1.07192116523532	1.07192116523532	1.07372558996275e-05	4.91301602884174	FALSE			5
KIF5C	KIF5C	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	1.06132668012849	1.06132668012849	0.0002827448531067	4.04232219366544	FALSE			5
ADAMDEC1	ADAMDEC1	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	1.05154264420649	1.05154264420649	0.000971302161340089	3.67495076552919	FALSE			5
CCR7	CCR7	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_intermediate	1.03459545435008	1.03459545435008	0.00225161453185382	3.40686926091274	FALSE			5
SCG2	SCG2	1	1	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	high_vs_intermediate	1.02566567194939	1.02566567194939	0.00562661575682965	3.09586939192329	FALSE			5
IGF2	IGF2	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	1.0170580637071	1.0170580637071	0.00164501123813596	3.5077138772749	FALSE			5
LCP1	LCP1	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	1.0105075783088	1.0105075783088	1.28345864941155e-05	4.86855517571485	FALSE			5
GPNMB	GPNMB	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	1.01022645943478	1.01022645943478	8.24424213255278e-05	4.38542827872278	FALSE			5
SELP	SELP	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_intermediate	1.00386101053346	1.00386101053346	0.000142788463110284	4.23577078900404	FALSE			5
SPP1	SPP1	1	1	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	high_vs_low	1.002424882572	1.002424882572	0.0395966710710831	2.49825495160907	FALSE			5
EPB41L3	EPB41L3	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.965913101214754	0.965913101214754	6.45489748838682e-08	6.09335323109505	FALSE			5
TCIRG1	TCIRG1	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_intermediate	0.952983317699427	-0.952983317699427	1.53815377950431e-06	5.3834706846695	FALSE			5
LTBP1	LTBP1	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.945892629715992	0.945892629715992	5.75960915833182e-06	5.06676666534586	FALSE			5
AKT3	AKT3	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.912656550599606	0.912656550599606	4.56816803553781e-10	7.12372859467268	FALSE			5
ADGRA2	ADGRA2	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.890678551576597	0.890678551576597	6.67191164878007e-07	5.57577245528365	FALSE			5
CADM1	CADM1	1	1	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	high_vs_intermediate	0.872436941962252	0.872436941962252	4.97210452352162e-06	5.10326154764782	FALSE			5
ADGRL4	ADGRL4	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.856648269297998	0.856648269297998	4.61436770043577e-10	7.12166907823877	FALSE			5
POLD4	POLD4	1	1	1	HALLMARK_DNA_REPAIR	high_vs_intermediate	0.831830704089045	-0.831830704089045	4.02509406876666e-10	7.14934019328574	FALSE			5
PLSCR1	PLSCR1	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.830862948672327	0.830862948672327	6.09239485361526e-07	6.02049976099061	FALSE			5
SATB1	SATB1	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.739834447859497	0.739834447859497	3.38395060634117e-09	6.71196959686399	FALSE			5
TGFBR2	TGFBR2	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.730440795438852	0.730440795438852	4.92475649189727e-09	6.63344459565505	FALSE			5
PLPP3	PLPP3	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.727628647951882	0.727628647951882	1.44853976240867e-08	6.4098773286868	FALSE			5
ETS1	ETS1	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.71411176985559	0.71411176985559	2.97732281100809e-06	5.2279009335032	FALSE			5
NFIB	NFIB	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.708500660962367	0.708500660962367	3.26787505137319e-07	5.7366927541853	FALSE			5
PECAM1	PECAM1	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.699899105544539	0.699899105544539	2.45823665417112e-07	5.79979544861993	FALSE			5
NIN	NIN	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.662864723648418	0.662864723648418	1.48948176860211e-07	5.90952363739609	FALSE			5
VPS37B	VPS37B	1	1	1	HALLMARK_DNA_REPAIR	high_vs_intermediate	0.653832834803547	-0.653832834803547	7.24342244948242e-08	6.06757763701454	FALSE			5
ATRN	ATRN	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.596759293927924	0.596759293927924	2.43521820360003e-09	6.78042814674384	FALSE			5
ATXN1	ATXN1	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.576518118078034	0.576518118078034	4.97953477727691e-08	6.14865507381845	FALSE			5
MAP3K1	MAP3K1	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.569587561726944	0.569587561726944	8.22554504652288e-07	5.5278423756282	FALSE			5
PDLIM5	PDLIM5	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.558430815980932	0.558430815980932	1.11286274416454e-07	5.97314240611943	FALSE			5
CBL	CBL	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.552065320789823	0.552065320789823	1.49137636390102e-08	6.4034803923941	FALSE			5
NR1D2	NR1D2	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.53897447399059	0.53897447399059	1.73428050003025e-06	5.3554602974477	FALSE			5
ATP5MF	ATP5MF	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_intermediate	0.538227480897949	-0.538227480897949	8.49329730692648e-06	4.97256367157563	FALSE			5
POR	POR	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_intermediate	0.512102475735882	-0.512102475735882	2.11963924050912e-07	5.83297251273225	FALSE			5
PHF3	PHF3	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.505151966087191	0.505151966087191	2.05615833037846e-09	6.81534536387856	FALSE			5
COX5A	COX5A	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_intermediate	0.49578893359191	-0.49578893359191	5.95392706785436e-06	5.05882869269873	FALSE			5
PRDM2	PRDM2	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.485415945585421	0.485415945585421	4.88546825202326e-10	7.1100341863748	FALSE			5
PRKCE	PRKCE	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.468555194460754	0.468555194460754	5.10750426608803e-06	5.09665236749738	FALSE			5
EVI5	EVI5	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.455009832252149	0.455009832252149	1.87153567435813e-08	6.35688925164596	FALSE			5
STRN	STRN	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.452845034515441	0.452845034515441	2.43753931835007e-07	5.80156230219098	FALSE			5
ZMIZ1	ZMIZ1	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.439937897497647	0.439937897497647	1.69308141933666e-07	5.88233327971455	FALSE			5
NIPBL	NIPBL	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.437432988279196	0.437432988279196	5.4201009025421e-10	7.08874331040208	FALSE			5
UQCRC1	UQCRC1	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_intermediate	0.419013460150523	-0.419013460150523	2.27650308749372e-06	5.29159719006028	FALSE			5
PTEN	PTEN	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.415282656221229	0.415282656221229	4.75624529683306e-09	6.64077910539651	FALSE			5
BMPR1A	BMPR1A	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.391645489808269	0.391645489808269	8.87695528079199e-10	6.98694900698857	FALSE			5
MTX2	MTX2	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_intermediate	0.362643210821529	-0.362643210821529	3.4898817756193e-07	5.72216083766837	FALSE			5
MTMR10	MTMR10	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.357041867221663	0.357041867221663	2.43753931835007e-07	5.80162161284763	FALSE			5
USP12	USP12	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.327233771989412	0.327233771989412	8.79885201231725e-06	4.96318697014321	FALSE			5
SPOP	SPOP	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.290871954388417	0.290871954388417	5.47930570407464e-06	5.07898495307341	FALSE			5
MMP14	MMP14	2	1	2	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION; HALLMARK_INFLAMMATORY_RESPONSE	high_vs_low	0.554166188325976	0.554166188325976	0.0763729431508222	2.16890534400742	FALSE			4
GCH1	GCH1	2	1	2	HALLMARK_INFLAMMATORY_RESPONSE; HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_intermediate	0.353949961685242	0.353949961685242	0.0507235650478165	2.21236874885628	FALSE			4
IL4R	IL4R	2	1	2	HALLMARK_INFLAMMATORY_RESPONSE; HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.32673665701385	0.32673665701385	0.101716112838527	2.01641955492153	FALSE			4
CCL20	CCL20	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_low	1.2469395045378	1.2469395045378	0.0802721392924567	2.14170809981623	FALSE			4
GPR18	GPR18	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_intermediate	0.950206896690478	0.950206896690478	0.00132371100334975	3.57725287549619	FALSE			4
CD48	CD48	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_intermediate	0.926361634099821	0.926361634099821	0.00105541221714069	3.64873521264315	FALSE			4
ZBP1	ZBP1	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.914303578705703	0.914303578705703	0.0230680012217126	2.74108189371985	FALSE			4
KCNMA1	KCNMA1	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.910671022709238	0.910671022709238	4.75413095970855e-05	4.53124661873529	FALSE			4
P2RY2	P2RY2	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_low	0.90612309727066	0.90612309727066	0.0370202830735355	2.53002071343999	FALSE			4
IFIT1	IFIT1	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.903329046196069	0.903329046196069	0.0261728900799511	2.68449323087851	FALSE			4
SELL	SELL	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_intermediate	0.895047604340124	0.895047604340124	0.00139337743768911	3.5608906664134	FALSE			4
KCNMB2	KCNMB2	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_intermediate	0.885572787739129	0.885572787739129	0.0448954080915851	2.26703223311145	FALSE			4
CFB	CFB	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.881991010931434	0.881991010931434	0.00989782819752988	3.08901855961337	FALSE			4
ALDH1A2	ALDH1A2	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.87720721413516	0.87720721413516	0.00931957187582752	2.91049649731363	FALSE			4
GPC3	GPC3	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_intermediate	0.857677632635563	0.857677632635563	1.89292691479323e-05	4.77036539292576	FALSE			4
BCAM	BCAM	1	1	1	HALLMARK_DNA_REPAIR	high_vs_low	0.845647002517946	-0.845647002517946	0.00303669917638329	3.53480845854375	FALSE			4
CCN2	CCN2	1	1	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	high_vs_intermediate	0.838553283693147	0.838553283693147	0.000679407328206532	3.78383624171756	FALSE			4
CCRL2	CCRL2	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_low	0.836071809471168	0.836071809471168	0.00409974012639468	3.42623545039692	FALSE			4
AMPH	AMPH	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.828001152263439	0.828001152263439	0.000214829029326915	4.12089248691706	FALSE			4
IL18	IL18	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_low	0.823509263671393	0.823509263671393	0.00613302188973255	3.27658384766301	FALSE			4
GFPT2	GFPT2	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.812369969464963	0.812369969464963	0.00182108948118754	3.47498187004051	FALSE			4
APOD	APOD	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.808166718354584	0.808166718354584	0.00711755307852865	3.01065036129617	FALSE			4
IFI27	IFI27	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.805490942346344	0.805490942346344	0.0322964228639264	2.59162958454085	FALSE			4
MGP	MGP	1	1	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	high_vs_intermediate	0.804419953915053	0.804419953915053	0.000905078638016447	3.69652369929072	FALSE			4
TFPI2	TFPI2	1	1	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	high_vs_intermediate	0.797100917010211	0.797100917010211	0.0270722175548299	2.48752039998575	FALSE			4
TGM2	TGM2	1	1	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	high_vs_low	0.795883878626148	0.795883878626148	0.0214735515667651	2.77199208530575	FALSE			4
NMUR1	NMUR1	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_intermediate	0.795451962143047	0.795451962143047	3.57036322495674e-05	4.60592606011495	FALSE			4
PTAFR	PTAFR	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_low	0.794772025257519	0.794772025257519	0.00318470658524304	3.51649034902101	FALSE			4
MX2	MX2	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.789637604619728	0.789637604619728	0.010430113001893	3.06719132033361	FALSE			4
ALDH1A3	ALDH1A3	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.778406853217987	0.778406853217987	0.000513040070558949	3.8678290552844	FALSE			4
GZMA	GZMA	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_intermediate	0.775123033688501	0.775123033688501	0.000285120694069803	4.03974159366476	FALSE			4
IFI44	IFI44	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.77336927160572	0.77336927160572	0.0218063855606695	2.76600645616083	FALSE			4
HRH1	HRH1	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_low	0.764852819725541	0.764852819725541	0.00393301703781677	3.44130955043267	FALSE			4
EMP1	EMP1	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.757151411495986	0.757151411495986	0.00084226713611136	3.71874691170999	FALSE			4
PMEPA1	PMEPA1	1	1	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	high_vs_low	0.751735204234483	0.751735204234483	0.011210727900182	3.03962834859133	FALSE			4
SECTM1	SECTM1	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.746065012077859	0.746065012077859	0.0233299037694315	2.73594529822491	FALSE			4
IRAK2	IRAK2	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_low	0.731433722015035	0.731433722015035	0.014739838755209	2.92913289193625	FALSE			4
POSTN	POSTN	1	1	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	high_vs_intermediate	0.724930700488486	0.724930700488486	0.0360934662862449	2.36425682075809	FALSE			4
NOD2	NOD2	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_low	0.713911956237332	0.713911956237332	0.0476351710865822	2.40987832720707	FALSE			4
IL10	IL10	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_intermediate	0.709179621888717	0.709179621888717	0.00253153549654654	3.36748960051906	FALSE			4
CAPG	CAPG	1	1	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	high_vs_low	0.703988720328783	0.703988720328783	0.0189116083883044	2.82507751066067	FALSE			4
LDLR	LDLR	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_low	0.700762677094566	0.700762677094566	0.0186784894546101	2.8304800089776	FALSE			4
TSPAN7	TSPAN7	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.695355638333495	0.695355638333495	0.0118463857897794	2.81844730656822	FALSE			4
STAT4	STAT4	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_intermediate	0.694165120616417	0.694165120616417	0.000137092067946526	4.24701018998123	FALSE			4
HDAC9	HDAC9	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.689699432603939	0.689699432603939	0.000157005978382331	4.20947288812727	FALSE			4
ITGB8	ITGB8	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_low	0.688525752647199	0.688525752647199	0.00489569327117051	3.36345872722925	FALSE			4
SERPINE2	SERPINE2	1	1	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	high_vs_intermediate	0.678459775598608	0.678459775598608	0.00256097908641479	3.36385213121576	FALSE			4
CCL22	CCL22	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_intermediate	0.676939230895637	0.676939230895637	0.0387464553791295	2.33322828983157	FALSE			4
AHR	AHR	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_low	0.67617629776012	0.67617629776012	0.00101461008126203	3.91213069217576	FALSE			4
MAGEE1	MAGEE1	1	1	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	high_vs_intermediate	0.666734775233741	0.666734775233741	0.000878157987859879	3.70603270738681	FALSE			4
LAPTM5	LAPTM5	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.657375618166771	0.657375618166771	0.00275174709093734	3.34037875353398	FALSE			4
ST6GAL1	ST6GAL1	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.631200513951803	0.631200513951803	0.00250065561968302	3.37174715006589	FALSE			4
BANK1	BANK1	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_intermediate	0.623405318466923	0.623405318466923	0.00897672899632992	2.92444267269761	FALSE			4
GAS1	GAS1	1	1	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	high_vs_intermediate	0.621001259258906	0.621001259258906	0.0382777226833324	2.3385106348263	FALSE			4
FZD5	FZD5	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_low	0.613669078479437	0.613669078479437	0.00862447892996643	3.14333810853453	FALSE			4
TAP1	TAP1	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.609436909428839	0.609436909428839	0.00755298090863076	3.19566605005805	FALSE			4
NME1	NME1	1	1	1	HALLMARK_DNA_REPAIR	high_vs_intermediate	0.60934017323924	-0.60934017323924	3.64515363833029e-05	4.60049707873706	FALSE			4
CSF2RA	CSF2RA	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.607624326432402	0.607624326432402	0.00316982576264292	3.29347309679371	FALSE			4
SNTB1	SNTB1	1	1	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	high_vs_low	0.607391731470953	0.607391731470953	0.00895531831846536	3.128802395858	FALSE			4
PSMB9	PSMB9	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.606070308207169	0.606070308207169	0.0199705256732837	2.80220768430105	FALSE			4
MAP4K1	MAP4K1	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.601547157371233	0.601547157371233	0.00950870812586296	2.90309680006373	FALSE			4
SDC4	SDC4	1	1	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	high_vs_low	0.594652296246991	0.594652296246991	0.0169961782034231	2.87135445746836	FALSE			4
TPBG	TPBG	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_low	0.581128137305531	0.581128137305531	0.0171368034638126	2.86813857217547	FALSE			4
SDC2	SDC2	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.580377169585144	0.580377169585144	0.00024409689814274	4.08532371604651	FALSE			4
IL18R1	IL18R1	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_intermediate	0.566251119190071	0.566251119190071	0.000319072793444123	4.00659963936363	FALSE			4
MAFB	MAFB	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.565898662627981	0.565898662627981	0.0135413475459724	2.76747360641885	FALSE			4
IL1RL2	IL1RL2	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.564192903090837	0.564192903090837	0.0106739560466912	2.85892154130477	FALSE			4
CASP7	CASP7	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.56335863768001	0.56335863768001	0.000767085088200794	4.00368439269497	FALSE			4
LTA	LTA	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_intermediate	0.562218503943674	0.562218503943674	0.0429223069841158	2.2876240828713	FALSE			4
RASGRP1	RASGRP1	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_intermediate	0.561441420360533	0.561441420360533	0.00820735944583326	2.95767232818398	FALSE			4
CIITA	CIITA	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_intermediate	0.559093415775895	0.559093415775895	0.00715169668242998	3.0088961686973	FALSE			4
PRDM1	PRDM1	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.558833524556968	0.558833524556968	0.000392012672217995	3.94690886484155	FALSE			4
IL18RAP	IL18RAP	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_intermediate	0.5573915536836	0.5573915536836	0.0125049186134257	2.79777701568545	FALSE			4
MXD1	MXD1	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_low	0.553857619796867	0.553857619796867	0.0431845536987709	2.45798870614093	FALSE			4
TNFRSF9	TNFRSF9	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_intermediate	0.541867155002592	0.541867155002592	0.0290443079132048	2.45784326065614	FALSE			4
APLNR	APLNR	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_intermediate	0.539817407628885	0.539817407628885	0.0201524667632841	2.60948858720251	FALSE			4
CASP8	CASP8	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.535833558685916	0.535833558685916	0.00974170840523869	3.09531978946837	FALSE			4
ETV1	ETV1	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.53535859104639	0.53535859104639	0.000625048289352035	3.80902691162742	FALSE			4
MAGI2	MAGI2	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.535248355878243	0.535248355878243	0.000159642067684941	4.20470857731092	FALSE			4
RAD51	RAD51	1	1	1	HALLMARK_DNA_REPAIR	high_vs_intermediate	0.529843457822067	-0.529843457822067	0.00347284404027271	3.26233282924607	FALSE			4
FCER1G	FCER1G	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.528842127948183	0.528842127948183	0.0087752879591045	2.93311179616018	FALSE			4
UBE2L6	UBE2L6	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.528726907061619	0.528726907061619	0.00171499870382427	3.73465664769533	FALSE			4
TRIM21	TRIM21	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.514471674402855	0.514471674402855	0.000945730471493053	3.93579411042871	FALSE			4
MYD88	MYD88	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.512445147658281	0.512445147658281	0.000599539488427298	4.08219611413789	FALSE			4
EBI3	EBI3	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_intermediate	0.508633469869207	0.508633469869207	0.0334683768153103	2.39735533787422	FALSE			4
LY96	LY96	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.501548705197494	0.501548705197494	0.00670768173573526	3.03185505674442	FALSE			4
PIK3CD	PIK3CD	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.501370973944725	0.501370973944725	0.00218544910472079	3.41654988185469	FALSE			4
