ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0048638	regulation of developmental growth	20/403	298/15041	0.0671140939597315	2.50487118423901	4.35361574741544	0.000161567157465237	0.00663725311242248	0.00579999705020396	GHR/STC2/AKAP6/UNC13A/RGS4/DCC/TNR/MAPT/SPTBN4/SYT3/NPY1R/NRCAM/MUSK/CACNA2D2/DSCAM/ARX/LEP/SYT4/SLC6A4/IGF1	20
GO:0043269	regulation of monoatomic ion transport	24/403	395/15041	0.0607594936708861	2.26770110249081	4.23634646045044	0.000170973686729459	0.00694386314058053	0.00606792976706106	ANK2/STC2/KCNJ8/KCNN2/SERPINE2/AKAP6/RGS4/ATP1B2/CNTN1/SPTBN4/ABCB1/SCN3B/KCNC1/ADCYAP1R1/GCK/NKAIN2/MS4A1/KCNJ6/DPP6/LEP/FCRL3/KCNC2/CAMK2B/SLC6A4	24
GO:0097106	postsynaptic density organization	7/403	45/15041	0.155555555555556	5.80573476702509	5.35690455844662	0.0001772218510764	0.00711675163760734	0.00621900925066445	LRRTM2/LRRC4B/NRXN1/LRRC4/CASKIN1/RELN/CBLN1	7
GO:0007215	glutamate receptor signaling pathway	8/403	60/15041	0.133333333333333	4.97634408602151	5.12064597608343	0.000187307795247079	0.007438200669034	0.00649990910524074	KCNB1/NRXN1/GRM1/GRIA3/GRM7/GRIK5/NECAB2/FRRS1L	8
GO:1901379	regulation of potassium ion transmembrane transport	8/403	61/15041	0.131147540983607	4.89476467477525	5.05738251753222	0.000210617020035572	0.0082719256000784	0.00722846383395653	ANK2/KCNN2/AKAP6/RGS4/ATP1B2/KCNC1/DPP6/KCNC2	8
GO:0030902	hindbrain development	13/403	151/15041	0.0860927152317881	3.21320230719932	4.53521425278887	0.000213804257279048	0.00830583060342738	0.00725809189184138	SERPINE2/ATP1B2/SEZ6L/FOXP2/CNTN1/NLGN4X/NRXN1/KCNC1/SEZ6/CBLN1/SLC6A4/IGF1/CDK5R2	13
GO:0043266	regulation of potassium ion transport	9/403	78/15041	0.115384615384615	4.30645161290323	4.8577560879405	0.000231674653574305	0.00890328184811362	0.00778017767011843	ANK2/KCNN2/AKAP6/RGS4/ATP1B2/KCNC1/GCK/DPP6/KCNC2	9
GO:0098698	postsynaptic specialization assembly	6/403	34/15041	0.176470588235294	6.58633776091082	5.41072270770292	0.000253722883393048	0.00964686792815693	0.00842996411004672	LRRTM2/LRRC4B/NRXN1/CASKIN1/RELN/CBLN1	6
GO:0015711	organic anion transport	24/403	408/15041	0.0588235294117647	2.19544592030361	4.06189693206504	0.000276637163516218	0.0103800972152944	0.00907070021434882	KCNJ8/RGS4/SLC7A2/SLC38A4/CD36/SLC4A8/ABCB1/GRM1/ABCD2/SLC7A10/GRM7/SLC6A13/SLC7A14/NTRK2/NPY5R/SLC6A17/AVPR1B/SLC1A2/LEP/SYT4/SLC4A10/FABP4/SPX/SLC16A12	24
GO:0051259	protein complex oligomerization	18/403	264/15041	0.0681818181818182	2.54472140762463	4.20140513448093	0.000280847968352172	0.0103800972152944	0.00907070021434882	KCNB1/ARC/MAPT/KCNA5/KCNA1/KCNA6/MPP2/GRIA3/KCNA2/KCNA3/GLRA3/KCNC1/HCN1/SLC1A2/SCARA5/TRPM3/MS4A1/KCNC2	18
