ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0002673	regulation of acute inflammatory response	9/914	47/15041	0.191489361702128	3.15119418967364	3.75700553877584	0.00182878629235661	0.024909882092974	0.0203560162110708	EDNRB/PIK3CG/PTGER3/SPN/NPY5R/DNASE1L3/CCR7/IL6/PLA2G2D	9
GO:1903169	regulation of calcium ion transmembrane transport	18/914	139/15041	0.129496402877698	2.13102340884404	3.40744423957336	0.00189624585872483	0.0257536646859373	0.0210455438482098	P2RX7/SLC8A1/PIK3CG/BCL2/CACNA2D1/DMD/ANK2/PDE4B/AKAP6/F2R/RYR2/NOS1/PLN/ADCYAP1R1/CXCL9/ATP1A2/MS4A1/PLA2G1B	18
GO:0050886	endocrine process	14/914	96/15041	0.145833333333333	2.3998677972283	3.49982817701618	0.001919163992477	0.0259893744140654	0.0212381626261299	EDNRB/CPA3/F2R/AVPR1A/CTSG/CMA1/AGTR1/GHRL/TACR1/ACE2/INHBA/GALR1/SUCNR1/LEP	14
GO:0050795	regulation of behavior	11/914	66/15041	0.166666666666667	2.7427060539752	3.60898216244562	0.00194574411565181	0.0262731690992059	0.0214700757756894	LEPR/KCNA2/NLGN1/RELN/GPR171/GRPR/GHRL/GRIA1/PENK/NR4A3/CHRNB2	11
GO:0051591	response to cAMP	13/914	86/15041	0.151162790697674	2.48757060709379	3.5188896583591	0.0019796189503347	0.0265932961830946	0.0217316792664213	ITPR2/PIK3CG/AKAP6/SLC8A3/IGFBP5/HCN1/CNGA3/PENK/TIFAB/ADIPOQ/AQP8/CFTR/SLC26A3	13
GO:0016525	negative regulation of angiogenesis	15/914	107/15041	0.14018691588785	2.30694901736232	3.45091693145355	0.00201046085978827	0.0265932961830946	0.0217316792664213	ZNF354C/TEK/CCR2/CX3CR1/FBLN5/CD36/FASLG/THBS1/DCN/THBS4/SEMA3E/GHRL/ADGRB3/THBS2/APOH	15
GO:0099173	postsynapse organization	26/914	233/15041	0.111587982832618	1.83631821639541	3.27245254639638	0.00201266615124768	0.0265932961830946	0.0217316792664213	LRRK2/ZDHHC15/PLPPR4/DOCK10/CNKSR2/MAP1B/ZNF804A/NLGN1/LRRTM2/RELN/MUSK/PPFIA2/SLITRK3/SHISA6/NRXN1/CHRDL1/NRCAM/FRRS1L/GHRL/C1QL3/CTNND2/PAK3/EPHA7/INA/SH3GL2/KIF1A	26
GO:0010737	protein kinase A signaling	5/914	16/15041	0.3125	5.1425738512035	4.21691700825793	0.00203762465557454	0.0265932961830946	0.0217316792664213	AKAP6/FBN1/AKAP12/LCP1/ADGRV1	5
GO:0032095	regulation of response to food	5/914	16/15041	0.3125	5.1425738512035	4.21691700825793	0.00203762465557454	0.0265932961830946	0.0217316792664213	FBN1/SPX/GHRL/LEP/CARTPT	5
GO:0098915	membrane repolarization during ventricular cardiac muscle cell action potential	5/914	16/15041	0.3125	5.1425738512035	4.21691700825793	0.00203762465557454	0.0265932961830946	0.0217316792664213	SCN2B/NOS1/KCND3/KCNJ5/KCNJ3	5
GO:0099550	trans-synaptic signaling, modulating synaptic transmission	5/914	16/15041	0.3125	5.1425738512035	4.21691700825793	0.00203762465557454	0.0265932961830946	0.0217316792664213	GUCY1A1/F2R/NTRK2/CBLN4/SYT4	5
GO:0001780	neutrophil homeostasis	6/914	23/15041	0.260869565217391	4.29293121491771	4.01987520075647	0.00204479222647071	0.0265932961830946	0.0217316792664213	JAM3/CCR2/GCNT4/PDE4B/FCAR/IL6	6
GO:0002026	regulation of the force of heart contraction	6/914	23/15041	0.260869565217391	4.29293121491771	4.01987520075647	0.00204479222647071	0.0265932961830946	0.0217316792664213	SLC8A1/RYR2/NOS1/PLN/ATP1A2/MYH7	6
GO:0007263	nitric oxide mediated signal transduction	6/914	23/15041	0.260869565217391	4.29293121491771	4.01987520075647	0.00204479222647071	0.0265932961830946	0.0217316792664213	GUCY1A2/GUCY1A1/NOS1/CD36/THBS1/NDNF	6
GO:0010881	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	6/914	23/15041	0.260869565217391	4.29293121491771	4.01987520075647	0.00204479222647071	0.0265932961830946	0.0217316792664213	SLC8A1/DMD/ANK2/RYR2/PLN/ATP1A2	6
GO:0030431	sleep	6/914	23/15041	0.260869565217391	4.29293121491771	4.01987520075647	0.00204479222647071	0.0265932961830946	0.0217316792664213	KCNA2/PLN/GRIN2A/GHRL/GABRB3/CHRNB2	6
GO:0048520	positive regulation of behavior	6/914	23/15041	0.260869565217391	4.29293121491771	4.01987520075647	0.00204479222647071	0.0265932961830946	0.0217316792664213	NLGN1/GRPR/GHRL/GRIA1/PENK/NR4A3	6
GO:0035633	maintenance of blood-brain barrier	8/914	39/15041	0.205128205128205	3.37563822027717	3.77841859709381	0.0020548330312708	0.0265932961830946	0.0217316792664213	ANGPT1/ZEB2/JAM3/LAMA2/DMD/ABCB1/SH3GL2/IL6	8
GO:1904894	positive regulation of receptor signaling pathway via STAT	8/914	39/15041	0.205128205128205	3.37563822027717	3.77841859709381	0.0020548330312708	0.0265932961830946	0.0217316792664213	KIT/GHR/F2R/IL7R/CYP1B1/ERBB4/LEP/IL6	8
GO:0051703	biological process involved in intraspecies interaction between organisms	10/914	57/15041	0.175438596491228	2.88705900418442	3.63062228352943	0.00207690351232712	0.0266518882028424	0.0217795598665531	NEGR1/NRXN3/CX3CR1/NLGN4X/NRXN1/AVPR1A/GRPR/GABRB3/CHRNB2/DSCAM	10
GO:0051932	synaptic transmission, GABAergic	10/914	57/15041	0.175438596491228	2.88705900418442	3.63062228352943	0.00207690351232712	0.0266518882028424	0.0217795598665531	PLCL1/NLGN1/SLITRK3/NRXN1/KCNK2/TACR1/GABRB3/GABRG2/NPY5R/GABRA4	10
GO:0060420	regulation of heart growth	10/914	57/15041	0.175438596491228	2.88705900418442	3.63062228352943	0.00207690351232712	0.0266518882028424	0.0217795598665531	TGFBR3/AKAP6/COL14A1/FGF2/ZFPM2/IGF1/FGF9/KCNK2/ERBB4/PI16	10
GO:0098739	import across plasma membrane	22/914	186/15041	0.118279569892473	1.94643655443401	3.30357136660734	0.0020893329423252	0.0266518882028424	0.0217795598665531	SLC8A1/ABCC9/CACNA2D1/SLC9A9/ANK2/CD36/SLC8A3/THBS1/SLC7A2/KCNJ5/HCN1/SLC1A2/ACE2/KCNJ3/CNGA3/SLC38A4/ATP1A2/SLC8A2/SLC30A8/MS4A1/AQP8/KCNJ16	22
GO:0008343	adult feeding behavior	4/914	10/15041	0.4	6.58249452954048	4.49165521799903	0.00211640636199797	0.0266518882028424	0.0217795598665531	GHRL/LEP/CARTPT/BRS3	4
GO:0033605	positive regulation of catecholamine secretion	4/914	10/15041	0.4	6.58249452954048	4.49165521799903	0.00211640636199797	0.0266518882028424	0.0217795598665531	CXCL12/KCNB1/CARTPT/CHRNB2	4
