ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	43	0.365574152267514	1.46661393780799	0.0327265896724077	0.0442251211789293	0.0121037173752859	5900	tags=44%, list=26%, signal=33%	ATP8B1/ADAM10/CRYBG1/PKHD1/APP/LYN/GSTM3/PLAUR/EPHB4/AKAP7/IL2RB/SRPX/DCBLD2/GHRL/NCOA6/B4GALT1/AFAP1L2/THY1/EFNA5
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	32	0.402815192621539	1.51237637895955	0.0572571803967513	0.0753383952588833	0.020618929228747	6967	tags=53%, list=30%, signal=37%	NOTCH2/MAML2/TCF7L2/PRKCA/JAG1/WNT5A/FZD7/FZD5/WNT2/FBXW11/ARRB1/CCND1/DTX4/FZD1/HEYL/ST3GAL6/APH1A
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	74	0.26429223372841	1.17922274408975	0.166219839142091	0.213102357874476	0.0583227505761723	3984	tags=24%, list=17%, signal=20%	PLSCR1/CTNNB1/NIBAN1/GPX8/JAG1/ANTXR2/LGALS3/TMEM97/LDLR/CPEB2/ANXA13/ANXA5/PPARG/HMGCS1/PLAUR/SC5D/LGMN/MAL2
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	181	0.215708399728029	1.11190187564643	0.194078947368421	0.236681643132221	0.0647760286467131	5948	tags=30%, list=26%, signal=23%	AGL/SVIL/WWTR1/LAMA2/ITGB1/KLF5/SSPN/MYLK/RB1/MEF2A/RIT1/LARGE1/COL15A1/MRAS/ADCY9/DMD/SORBS1/DENND2B/COL6A3/BDKRB2/SPTAN1/NOS1/SGCD/ERBB3/COL3A1/PTGIS/CNN3/APP/MYH9/COL4A2/NAV2/TPM3/NQO1/SPARC/ADAM12/ITGB4/APOD/CDH13/PPP1R3C/FGF2/MEF2C/ITGB5/CHRNA1/TNNI1/ACTN2/MYH11/IGFBP7/REEP1/PRNP/MYOM1/ABLIM1/TAGLN/PC/MYO1C/FABP3
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	199	0.21045069183635	1.10704007502888	0.190635451505017	0.236681643132221	0.0647760286467131	6894	tags=36%, list=30%, signal=25%	SYNCRIP/EIF4G2/DDX18/USP1/DEK/DDX21/SRSF1/SMARCC1/HNRNPR/GSPT1/G3BP1/EIF2S1/DHX15/SSB/SERBP1/CBX3/TOMM70/EPRS1/CSTF2/UBE2E1/SRPK1/FAM120A/PSMD1/PRPS2/PSMD7/PRDX3/ABCE1/RRM1/SF3B3/LDHA/NOLC1/XPO1/RAD23B/MCM6/EIF3J/CDK2/NCBP2/EIF1AX/CNBP/CANX/TFDP1/HDAC2/TCP1/BUB3/PSMD14/MCM4/CTPS1/PABPC1/MCM2/SNRPD3/EIF4E/SF3A1/POLE3/PSMA4/AP3S1/XPOT/TRA2B/HDGF/APEX1/KPNA2/PGK1/TARDBP/GNL3/NCBP1/HNRNPU/UBA2/HNRNPC/ETF1/CCT5/VDAC1/ORC2
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	107	0.238313406790638	1.14453534856359	0.202279202279202	0.240808574141908	0.0659055045019957	4843	tags=24%, list=21%, signal=19%	PRKAR2A/IDE/STAM2/MTOR/GMCL1/TSN/SLC12A2/SIRT1/MTNR1A/TOPBP1/AGFG1/TTK/JAM3/CAMK4/NOS1/MLLT10/CDK1/CFTR/GSTM3/NCAPH/SLC2A5/NEK2/BUB1/MAP7/TLE4/SHE
HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PANCREAS_BETA_CELLS	38	0.253269813772196	0.989180928016328	0.440203562340967	0.511864607373217	0.140089260965302	17280	tags=100%, list=75%, signal=25%	SLC2A2/SRP9/VDR/AKT3/PDX1/INS/SYT13/DPP4/GCG/IAPP/ELP4/G6PC2/NEUROD1/SST/PAX4/DCX/SEC11A/SCGN/FOXO1/LMO2/HNF1A/PAX6/PCSK2/NKX6-1/FOXA2/PCSK1/CHGA/ISL1/PAK3/SRP14/ABCC8/INSM1/SPCS1/MAFB/NKX2-2/STXBP1/GCK/SRPRB
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	48	-0.249266661320293	-0.949637678873845	0.537953795379538	0.611311131113111	0.167306204304641	4278	tags=25%, list=18%, signal=20%	PRDX4/GPX3/PTPA/ERCC2/PRDX2/EGLN2/JUNB/TXNRD2/STK25/CDKN2D/ATOX1/GPX4
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	112	0.182483342326076	0.880765514262102	0.75366568914956	0.831946755407654	0.227690690953674	5605	tags=30%, list=24%, signal=23%	KIF5B/DCP1A/CNOT6/MTREX/EIF2S1/YWHAZ/SEC31A/FKBP14/ATF6/NFYA/SHC1/EXOC2/NOLC1/EIF2AK3/PDIA5/IFIT1/PARN/ALDH18A1/PDIA6/CNOT4/KDELR3/SDAD1/EIF4G1/DDX10/EDEM1/DNAJC3/TUBB2A/PAIP1/MTHFD2/EXOSC10/DCTN1/SPCS3/EIF4E/CKS1B
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	42	-0.219355538059258	-0.81246100162488	0.765391014975042	0.831946755407654	0.227690690953674	4489	tags=24%, list=19%, signal=19%	PSEN2/AXIN1/NOTCH4/DVL2/NCOR2/WNT6/JAG2/HDAC5/CSNK1E/KAT2A
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2	57	0.185345141845179	0.784491723555294	0.860158311345647	0.915062033346432	0.250438030179024	4889	tags=25%, list=21%, signal=19%	DDX18/NIP7/WDR43/PRMT3/CBX3/MPHOSPH10/TMEM97/NOLC1/TFB2M/DCTPP1/UTP20/SORD/HK2/MCM4
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	174	0.160166551059518	0.82586663060581	0.905537459283387	0.943268186753529	0.258157609006229	6799	tags=32%, list=29%, signal=22%	BMPR1B/ENTPD7/CCR8/ASB7/BARD1/TEX15/RSAD2/SKIL/IFI44L/MEFV/CLDN16/GP2/EDN1/TGFB2/NOS1/SLC16A7/CPB1/HTR1D/AKR1B10/CYP39A1/SLC6A14/CD80/TFCP2L1/SGK1/CPA2/GDNF/SELENOP/MX1/SLC29A3/HTR1B/THRB/EDAR/PTGFR/MFSD6/CLPS/KCNMB1/SMPX/TFF2/PLAG1/PTPRJ/FGGY/TENM2/CAMK1D/KRT4/SOX10/THNSL2/KMT2D/COPZ2/NPY4R/PKP1/CD40LG/EPHA5/IFNG/CDKAL1/FGFR3
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	199	-0.155217236853592	-0.749774460214633	0.975817923186344	0.995732574679943	0.272516283596616	3868	tags=16%, list=17%, signal=13%	AK1/DDB2/BAX/BLCAP/UPP1/RAB40C/BAIAP2/ISCU/FDXR/TRIB3/PMM1/RACK1/CDK5R1/CTSD/RAD9A/HINT1/HDAC3/JAG2/H2AJ/SLC3A2/MXD4/RPL18/MKNK2/HRAS/RPL36/WRAP73/SOCS1/DCXR/TSPYL2/RALGDS/PIDD1
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	154	0.137437406287783	0.693227606709314	1	1	0.273684210526316	5886	tags=25%, list=25%, signal=19%	DDX21/TGFBRAP1/AMD1/CDC5L/IL6ST/CA2/ATP6V1C1/PPAT/TYRO3/TAP1/FMO1/SOD2/TFRC/CASP3/ONECUT1/RAB27A/HTR7/CREG1/ICAM1/LYN/PPP1R2/PDLIM3/CDK2/PPT1/CDKN2B/HMOX1/NAT1/MMP14/PLCL1/AGO2/CYB5B/MAOA/ALAS1/PRKCD/HSPA13/IRF1/POLE3/PTPRD/BMP2
